name,longitude,latitude,source,index
彝家野生菌石锅鸡,102.73173,25.08956,3,16069
味美大理白族名小吃老字号NO．2,102.76949,24.98489,3,16070
码头美食天地,102.72824,25.0922,3,16071
沙县小吃骏骐市场店,102.77336,24.98446,3,16072
兴盛脆鱼美食坊昆明店,102.72754,25.1116,3,16073
开胃鬼富源酸菜土猪脚火锅,102.72844,25.06737,3,16074
福海园小吃,102.71335,25.07824,3,16075
鄂湘川酒楼,102.75852,24.98235,3,16076
友谊饭店,102.79504,25.04917,3,16077
丽江腊排骨,102.75844,24.96464,3,16078
子君彝族草墩饭店,102.77791,24.94801,3,16079
艺和粥坊,102.71329,25.04102,3,16081
正宗贵州凯里酸汤鸡鱼青椒童子鸡,102.72855,25.06966,3,16082
福顺园,102.67551,25.09295,3,16083
腾冲特色风味馆,102.71236,25.04895,3,16084
味道佳川味鲜涛卤面馆,102.71445,25.04705,3,16085
丁记丽江风味腊排骨火锅,102.72173,25.07479,3,16086
爱斯特丽女仆餐厅,102.71445,25.04018,3,16087
香醇贵府红酒坊,102.71445,25.04018,3,16089
二只蛙昆明NO．3,103.03912,25.24043,3,16091
韩国纸上烤肉馆,102.607,24.78431,3,16092
红骨羊汤锅,102.76473,24.94553,3,16093
南国海鲜自助美食汇新亚洲旗舰店,102.76446,24.94514,3,16094
李记鱼庄,102.76101,24.98963,3,16095
七杯茶,102.76106,24.98965,3,16096
舒媛韩食坊,102.75265,24.96509,3,16097
火塘牛肉,102.7376,25.05013,3,16098
土家人石锅鱼,102.68366,25.01412,3,16101
普洱石斛宴昆明旗舰店,102.68147,24.97464,3,16102
贵阳特色小吃,102.66774,25.04053,3,16103
六婆串串香火锅金实店,102.73087,25.07469,3,16105
兰州精品手拉面NO．003,102.72746,25.05178,3,16106
葡京葡式蛋挞云南总店,102.70865,25.05054,3,16109
地下铁,102.65048,25.08304,3,16110
麦甜甜,102.69751,25.04267,3,16111
吉东香苑,102.72598,25.011,3,16113
凤冠亭生态美食餐厅,102.71644,25.03992,3,16114
福缘驴肉馆,102.73095,25.08864,3,16116
王婆婆家常菜馆,102.68226,25.00195,3,16117
金手指纯清油火锅,102.76296,24.9777,3,16118
李朝园自助餐关上店,102.76296,24.9777,3,16119
宣威老火腿馆世纪金源店,102.76296,24.9777,3,16120
老滇香,102.76296,24.9777,3,16121
紫晶阁清真红鳟鱼主题餐厅,102.76296,24.9777,3,16124
三禾园卤面,102.69667,24.98934,3,16128
花山全羊,102.73589,25.07499,3,16130
味牛炭火烤肉,102.7094,25.04174,3,16131
鼎易美食小吃广场,102.65843,25.06969,3,16132
兴缘餐厅,102.75415,25.11001,3,16133
玉罕勐海烤鸡店,102.73095,25.07314,3,16134
品味江南,102.64856,25.05709,3,16135
老建水烧烤,102.68878,25.06155,3,16136
六郎田鸡嫩鱼庄,102.67946,25.05341,3,16138
簋街,102.69951,25.03931,3,16139
巧家园,102.69753,25.04262,3,16140
优之茶全国加盟连锁NO．1,102.69753,25.04262,3,16141
南疆宾馆－餐厅,102.69743,25.04565,3,16142
避风塘NO．17,102.71867,24.98389,3,16143
亿寻壮羊火锅城,102.68844,25.14513,3,16144
良信肉业原味小吃,102.71885,25.06358,3,16145
百姓人家,102.73602,24.99769,3,16146
伊健园,102.58556,24.9472,3,16147
颐清园,102.75164,25.06336,3,16148
杨记猪脚,102.75663,25.08338,3,16149
避风塘外卖店,102.64998,25.08447,3,16150
七日雪冰淇淋,102.64996,25.08443,3,16151
欢聚饭店,102.75309,25.10958,3,16152
乡村会馆,102.7513,25.11202,3,16153
吴记建水兄弟烧烤,102.73872,25.14268,3,16154
农家菌王鸡,102.80678,25.09562,3,16155
宣威农家乐,102.80663,25.09875,3,16156
正宗兰州风味系列手拉面刀削面,102.73285,25.0381,3,16157
丽江野山药腊排骨,103.04482,24.96099,3,16159
星期8,103.04321,24.95908,3,16160
胡宝勇串串烧烤店,103.03983,24.95957,3,16161
致谕快餐店,102.70425,25.0637,3,16162
家园小吃,102.70969,25.01025,3,16164
麦甜甜,102.68904,25.04934,3,16165
恒客隆家常菜,102.68795,25.0501,3,16166
有谷煮品,102.80053,24.85564,3,16167
晨晨官渡小锅,102.72844,25.07047,3,16168
江红饭店,102.80832,24.92689,3,16169
景东无量山生态菜农家厨房,102.68136,25.04939,3,16170
盛兴正宗富源酸菜土猪脚火锅NO．18,102.66942,25.10377,3,16171
川香饭馆,102.646,25.09036,3,16172
九品公社农家川菜坊,102.83879,24.9933,3,16173
华华风味小吃,102.7134,25.07832,3,16174
琳龙小吃,102.72064,24.98261,3,16175
赵氏土鸡米线,102.7216,24.9824,3,16176
麦乐士,102.69906,25.0533,3,16177
冯记文山土鸡米线安康店,102.70376,25.02826,3,16178
唛淇啉,102.69819,25.04824,3,16179
森涛美食店,102.67764,25.03536,3,16180
富源酸汤猪脚火锅云秀店,102.73055,24.93634,3,16182
红河哈尼人家,102.73052,24.93836,3,16183
正宗富源酸菜土猪脚,102.73863,24.94495,3,16184
玉花园小吃,102.69651,25.05199,3,16185
高源丛林,102.75326,24.98051,3,16186
湘运园饭店,102.75303,24.9807,3,16187
百味轩,102.78005,24.93739,3,16188
天府印象火锅,102.85198,24.85242,3,16190
故香地方菜,102.75939,24.94706,3,16191
杭州小笼包,102.72955,25.0742,3,16192
大赤门国际美食自助餐厅七彩店,102.72619,25.04861,3,16193
御尚食坊,102.68388,25.00965,3,16198
屋里憩韩国烤肉,102.6837,25.00981,3,16199
小龙豆浆油条店,102.73357,25.04943,3,16200
5号馆火锅工坊,102.70007,25.07309,3,16201
官渡李记小吃,102.73348,25.06542,3,16202
成都吴记冒菜馆,102.72043,25.0653,3,16203
川味农家园,102.71655,25.01826,3,16204
重庆鲜面王关兴路（二十分店）,102.73849,25.01163,3,16205
重庆家常菜,102.72325,25.01722,3,16207
宣威佳阳菜馆,102.76851,24.92685,3,16208
伊香阁,102.71523,25.0501,3,16209
贵生牛肉煲,103.0143,25.23824,3,16210
福贤居,102.73303,25.06666,3,16211
黑井清真风味园,102.73759,25.0469,3,16212
老东粥皇南亚店,102.68531,25.00953,3,16214
红河风味快餐,102.67968,25.01492,3,16215
正宗兰州拉面,102.72189,25.00364,3,16216
冯记广东美食坊,102.6597,25.04623,3,16217
季季红火锅NO．10,102.69543,25.05299,3,16218
每人美时尚小火锅,102.69568,25.05244,3,16219
土八碗农家土菜馆,102.85199,24.85163,3,16220
福天园餐馆,102.63854,25.03546,3,16222
柱香园大理风味小吃店,102.64976,25.08358,3,16223
湘好小吃店,102.73306,25.09994,3,16224
白族人家小吃外卖店,102.69753,25.04262,3,16225
品露,102.6982,25.04585,3,16226
炭香牛瓢牛肉馆,102.66615,25.04076,3,16227
野山药火腿鸡风干腊排骨美食城马金铺店,102.801,24.78546,3,16228
伊宏小吃,102.74193,25.12748,3,16229
正宗富源酸菜猪脚火锅,102.74106,25.12642,3,16231
牛嘎嘎老火锅,102.74076,25.12623,3,16232
天钰酒店－宴会厅,102.68777,25.02917,3,16233
福园文山早点,102.68777,25.02693,3,16234
陈二郎农家草墩饭庄,102.72486,25.00614,3,16236
重庆老味火锅,102.72485,25.00618,3,16237
鸿业楼,102.69627,25.02847,3,16239
澳门豆捞昆明NO．2,102.73482,25.1083,3,16240
桃源仙居楼耿记私房菜,102.73385,25.10854,3,16241
陈记原生态火锅,102.75992,25.00454,3,16242
丽江腊排骨火锅阮家村分店,102.76326,25.00527,3,16243
红红早餐,103.04468,24.95878,3,16244
双友铜锅洋芋饭,102.75101,25.05874,3,16245
考丽亚烤羊腿,102.76296,24.9777,3,16246
正宗富源酸菜土猪脚,102.75183,24.92476,3,16247
朋来肚子鸡火锅,102.7526,24.9254,3,16248
鹏程羊肉火锅,102.73404,24.92403,3,16249
医院宾馆－风味厅,102.68093,25.01073,3,16250
贵州凯里酸汤火锅,102.76142,24.93886,3,16251
东山羊一品火锅,102.65741,25.05957,3,16252
旺子卤肉米线,102.67757,25.01422,3,16253
正宗会泽风味手拉面刀削面,102.68358,25.01944,3,16254
天津灌汤包,102.76331,24.97654,3,16255
弥勒杨氏卤鸡米线,102.72184,25.06076,3,16258
高上高过桥园,102.72985,25.01058,3,16259
鲜果茶原汁饮品,102.71672,25.04774,3,16260
石屏牛汤锅米线,102.75383,24.96119,3,16261
三嫂私房菜,103.03836,25.24055,3,16262
宏利清真园,102.67573,25.25715,3,16263
品香源饭店,102.68552,25.1363,3,16264
小聚仙,102.69647,25.07218,3,16265
正宗贵阳清汤牛羊肉米线,102.69686,25.06573,3,16266
滋补罗非鱼火锅,102.76147,24.95601,3,16267
游园小吃,102.63432,24.95881,3,16268
福保农家小院,102.69401,24.93389,3,16269
紫云阁中餐厅,102.74124,24.99617,3,16270
马记火锅烧烤,102.70766,24.99907,3,16271
亿家乐地道思茅美食府,102.74033,25.08597,3,16272
好又来,102.72003,25.00985,3,16273
溢美个旧团山带皮小黄牛米线百汇店,102.69735,25.04673,3,16274
乙古香黄牛火锅,102.69649,25.07203,3,16275
自贡梭边鱼,102.6913,25.00468,3,16276
重庆码头老火锅,102.75396,25.0809,3,16277
哈尼·酸笋带皮牛肉,102.66725,25.05157,3,16278
海川百姓厨房家菜,102.73756,25.05403,3,16279
好吃又来,102.73266,25.09777,3,16280
来湘会原味菜馆,102.72955,25.09615,3,16281
缘源水鱼馆,102.72739,25.07276,3,16282
昭通大山包凉爽鹅,102.67392,25.08003,3,16283
富鑫人家,102.76651,25.02154,3,16284
大理白族风味园锦林轩,102.7681,25.02047,3,16285
滇西风味园,102.79119,25.05296,3,16286
老站友会馆,102.69789,25.07064,3,16287
大维饮品,102.7116,25.04002,3,16288
林丰园川菜馆,102.75877,24.94357,3,16290
裕隆春,102.66491,25.06809,3,16291
湿地餐厅,103.00526,24.95573,3,16294
云品轩,103.00526,24.95573,3,16295
正宗开远土鸡米线烧烤,102.773,24.98419,3,16297
必来客,102.71966,25.08206,3,16299
果麦全国NO．332,102.69408,25.04731,3,16300
萨拉伯尔,102.68563,25.00841,3,16301
黄记成都担担面,102.72495,25.0207,3,16302
大理白族卤面馆,102.69274,25.02785,3,16304
老永胜饭店,102.67372,25.07752,3,16305
镇雄特色美食苑,102.78786,24.98374,3,16306
小小川菜园,102.78936,24.97556,3,16307
味香园,102.79365,24.97743,3,16308
大梁子百年酱骨王,102.73995,25.01247,3,16310
李氏顺平餐厅,102.65381,25.081,3,16311
川魂帽牌货冒菜,102.7102,25.02117,3,16312
明城饭庄,102.70362,24.94607,3,16313
大维饮品,102.67587,25.03579,3,16314
红鸟蒙天麻火腿鸡,102.793,24.97523,3,16315
客哪呢,102.70967,25.04155,3,16316
老字号建水普记烧豆腐,102.68335,25.00354,3,16325
黔香铜锅洋芋饭,102.73555,25.00561,3,16326
外婆味道时尚菜馆,102.67918,25.00607,3,16327
家常菜,102.70554,25.06906,3,16328
老鬼鸡汤饭,102.69633,25.07328,3,16329
蜀香坊,102.69512,25.07222,3,16330
牧羊人炭烤羊排教场中路店,102.69721,25.07126,3,16331
鸿源农家菜,102.71438,24.95881,3,16332
撒大姐二分店（永康路店）,102.72349,25.02278,3,16333
天奕食府,102.73287,25.00647,3,16334
富源酸菜猪脚火锅,102.73151,25.04137,3,16335
哈鲜族43医院店,102.68521,25.03514,3,16336
一碗香牛肉拉面,102.70886,25.04407,3,16337
丽江火塘火锅一号锅,102.69572,25.05197,3,16338
知念快乐甜品,102.6962,25.05234,3,16339
尹赖仕鸡脚王,102.6904,25.03187,3,16340
工农兵豆花米线坊东陆饭店总店,102.68554,25.03037,3,16343
湖北人家,102.80471,24.99083,3,16344
康园小吃,102.74802,25.03245,3,16346
乡村基南屏步行街店,102.71242,25.03713,3,16348
民间瓦罐煨汤,102.75707,24.96121,3,16350
野生天麻火腿鸡,102.76015,25.02756,3,16351
两客茶,102.72279,24.98234,3,16352
宜良烤鸭全席,103.05479,25.24842,3,16353
老鬼鸡汤饭,102.70094,25.06713,3,16356
李记重庆花椒鱼火锅,102.70072,25.06781,3,16357
木记丽江腊排骨火锅店,102.75567,24.92616,3,16360
陈家饭店,102.65387,24.87713,3,16361
敏敏小吃,102.73804,25.06074,3,16362
Sｏ　Lｏｖｅ,102.79392,24.97676,3,16363
福建沙县营养小吃,102.79392,24.97678,3,16364
金犁农庄,102.79288,24.97535,3,16366
蒸好吃浏阳蒸菜馆,102.71324,25.03224,3,16368
广聚轩,102.7417,25.05118,3,16371
鹅味道聚友缘,102.80555,24.99123,3,16372
贵州六盘水猪羊牛肉米线馆,102.74619,25.03002,3,16373
浏源官渡小锅米线,102.73228,25.02418,3,16374
正宗富源酸菜猪脚火锅,102.67369,24.97637,3,16376
腾冲特色饵丝店,103.00534,25.23562,3,16378
云南师大商学院－一食堂,103.00869,25.23536,3,16379
清真壮黄牛饭店,102.8442,24.86629,3,16381
韩屋韩氏料理,102.86118,24.85997,3,16382
酸萝卜乌江鱼,102.85138,24.88751,3,16383
正宗祖传铜锅鱼总店,102.82999,24.77871,3,16384
明日小屋,102.85025,24.85117,3,16385
飘香旱鸭呈贡大学城店,102.84941,24.85133,3,16386
德莱客,102.86092,24.86301,3,16387
避风塘,102.59531,24.79104,3,16388
老格蔸农家菜馆,102.72262,25.01876,3,16389
青和小锅米线,102.73202,25.0412,3,16391
快乐饭饭,102.72536,25.03053,3,16392
大维饮品铁三中店,102.71842,25.02891,3,16393
小黄牛带皮牛肉米线,102.66198,25.03929,3,16395
黔香源苗家美食,102.73723,25.05375,3,16396
米饱堡,102.73305,25.0999,3,16397
三胖嫩牛锅,102.73274,25.09804,3,16398
茗峰餐厅,102.73015,25.09597,3,16399
文山风味,102.81701,24.88582,3,16400
实惠清真小吃第NO．2,102.7467,25.05714,3,16401
大草原烤羊腿,102.67791,25.03227,3,16402
霖雨小厨,102.72531,25.09693,3,16403
杨林闻氏酸菜鱼闻老二分店,102.72427,25.08888,3,16404
恋吧,102.65273,25.07186,3,16405
福建海鲜小炒,102.72368,25.02094,3,16407
七杯茶,102.73126,25.04396,3,16408
西楚花园大理白族风味小吃,102.64293,25.04043,3,16409
百吉乐休闲小站,102.84833,24.97936,3,16410
会泽大山毛驴肉,102.7636,24.93745,3,16413
正宗建水风味烧烤,102.77672,24.96539,3,16414
海港城海鲜酒楼新亚洲店,102.76337,24.94447,3,16415
思咪哒休闲吧,102.76454,24.94327,3,16416
老四川家乡菜,102.76952,24.93596,3,16418
拽牛肉火锅星体店,102.76324,24.94168,3,16419
金华格红河干锅旱鸭,102.68007,25.06324,3,16420
奔吃串串香火锅虹山店,102.68007,25.06324,3,16421
小林农家菜,102.68007,25.06324,3,16422
滇香园,102.72247,25.03037,3,16423
保山火塘牛肉,102.74135,25.12617,3,16425
金柯香羊汤锅,102.74814,25.13491,3,16426
聚园酸汤,102.67536,25.08567,3,16427
桥顾园,102.66656,25.09466,3,16428
云吉园酸汤店,102.66855,25.10209,3,16430
大理白族砂锅王,102.65089,25.08473,3,16431
龙城一号富源深山老黄牛昆明总店,102.64445,25.08453,3,16432
昕昕小吃,102.64726,25.08422,3,16433
陈记滇招园,102.74533,24.97859,3,16435
广安饭店肉八碗,102.77553,24.98796,3,16436
老滇东,102.75805,24.96435,3,16437
鑫旺园,102.7589,24.96311,3,16438
官渡吉鲜园小吃,102.7524,24.95903,3,16439
缘聚姐妹餐厅,102.76235,24.96078,3,16440
紫荆堡清真园,102.58736,24.9257,3,16441
隆宝饭店,102.58691,24.92496,3,16442
东北亚饺子馆,102.72221,25.02645,3,16443
云南特色小吃,102.72147,25.01992,3,16444
贵州六盘水张鑫羊肉米线NO．3,102.72812,25.07747,3,16445
月母鸡汤全国连锁昆明旗舰店,102.71995,25.0216,3,16446
山城美食,102.72189,24.99362,3,16447
卤鸡米线,102.73455,24.99304,3,16448
沣华园,102.72073,24.98236,3,16450
福湘缘湘菜馆,102.73183,24.99092,3,16451
沙县小吃,102.71016,24.97413,3,16452
汇滇园,102.65503,24.90095,3,16454
小土豆家常菜馆,102.76294,24.98718,3,16456
重庆顺风特色烤鱼,102.70451,25.06824,3,16457
铜锅洋芋饭,102.68252,24.97505,3,16458
建水常尝香小吃,102.6899,25.05206,3,16459
老牌牛街庄烧烤,102.72815,25.0568,3,16460
川味园,102.75216,25.01372,3,16461
琴沙1988饮品,102.74653,24.95886,3,16462
5家卤面馆二十分店,102.72678,25.06597,3,16465
沙县小吃永丰店,102.72501,25.02034,3,16466
贵川园农家菜,102.71587,24.96488,3,16467
宣威猪脚烧烤,102.7879,24.90064,3,16468
官渡古镇回回香饭店后所NO．1,102.73722,24.95418,3,16471
大观街大酥牛肉面,102.72965,25.07289,3,16472
榆香园天骄店,102.73013,25.11278,3,16473
主烤官个性自理涮烤吧,102.73015,25.11281,3,16474
开口笑,102.70767,25.00926,3,16475
兰州马家拉面馆,102.7302,25.03223,3,16476
熙楼,102.7011,25.04901,3,16477
天天小吃店,102.72041,25.00808,3,16478
人气游子老鸭粉丝馆,102.65594,25.06177,3,16480
涵香菜馆,102.71538,24.97064,3,16482
瑞云园,102.74945,24.96315,3,16483
哈鲜族百分百鲜榨果汁,102.69954,25.0432,3,16484
富源酸菜猪脚火锅NO．16,102.72301,25.00465,3,16486
牛一锅,102.7278,25.01222,3,16487
碗宣风味园,102.69311,25.04128,3,16488
兰州风味系列拉面馆马氏拉面NO．8,102.70162,25.03278,3,16489
福建沙县特色小吃,102.70108,25.02435,3,16490
彩虹园农家乐,102.67687,25.05558,3,16491
正宗会泽风味手拉面刀削面,102.67057,25.0645,3,16492
爱尚伴夏,102.73825,25.03813,3,16493
朱大肠,102.71383,25.03392,3,16494
仟和美食城,102.74486,25.12426,3,16495
李记正宗东北饺子馆,102.67742,25.04234,3,16496
红河干锅旱鸭,102.69579,25.02238,3,16497
读书铺董氏酸笋鸡金色店,102.72752,25.08467,3,16498
食来运转茶餐厅,102.92857,25.09623,3,16499
李记铺盖面,102.7306,25.08485,3,16500
桂香园餐馆,102.73249,25.08902,3,16501
味缘农家菜,102.75925,24.96153,3,16503
永昌牛肉体育城店,102.76476,24.94525,3,16504
福来饭店,102.69145,25.15243,3,16505
青和小锅米线,102.69899,25.05515,3,16506
四川富顺豆花饭店,102.68239,25.01427,3,16507
镇雄酸汤猪脚羊肉火锅,102.66642,25.09464,3,16508
润缘餐馆,102.68269,25.01533,3,16509
斯贝斯意大利魔法冰淇淋,102.68161,25.01415,3,16510
曲靖特色蒸饵丝,102.74099,25.04408,3,16514
鸭味飘香坊,102.88909,25.04818,3,16515
李记石锅鱼浣园分店,102.84495,24.88979,3,16516
鲜香园,102.80255,24.87908,3,16517
王氏卤面馆,102.67494,25.0646,3,16518
李国仕羊肉粉馆,102.67498,25.06455,3,16519
金鼎大酒店－餐厅,102.67577,25.06373,3,16520
胤,102.69931,25.05069,3,16521
小阿檬餐饮小柠檬,102.70668,25.05656,3,16522
麦当劳甜品站,102.71592,25.04256,3,16523
大理白族风味小吃,102.67484,25.05766,3,16524
红房子,102.85173,24.85433,3,16525
祥和悦养生堂,102.71817,25.06622,3,16526
锦秀山庄,102.97025,25.10669,3,16527
知味堂,102.97644,25.16506,3,16528
八面风火锅,102.72822,25.06998,3,16529
天麻火腿鸡,102.73948,25.0044,3,16530
弥勒丛林卤鸡米线（NO．8）,102.72933,24.93828,3,16532
红河干锅旱鸭王,102.72936,25.07955,3,16534
香水鸡农家乐,102.78213,25.00036,3,16535
大维饮品,102.73333,25.00727,3,16536
福猪养生火锅,102.7821,25.00487,3,16537
傅家蹄花和面四川菜馆,102.73535,25.07627,3,16538
沙县小吃金泉小区店,102.72822,25.08236,3,16539
贵州六盘水羊肉米线,102.72899,25.0811,3,16540
川味家常菜馆,102.72042,25.0115,3,16541
东煌酒店－贵宾楼餐厅,102.73615,25.02949,3,16542
炭瓢牛肉,102.66337,25.05024,3,16543
桥慧园蒙自土鸡过桥米线,102.67749,25.00993,3,16544
味真香牛肉山庄,102.74257,25.18551,3,16545
茶物语,102.76612,24.9535,3,16546
老马砂锅米线,102.75847,24.96466,3,16547
富源酸汤土猪脚,102.86177,24.85956,3,16548
小小饮吧,102.78081,24.89734,3,16549
大理伊兰苑,102.856,24.8214,3,16550
秦和园杨氏土鸡,103.04357,25.21925,3,16552
镇雄酸汤猪脚,102.75907,24.96512,3,16554
兴铁宾馆－中餐厅,102.73543,25.00182,3,16555
川魂冒牌货冒菜,102.7758,24.94302,3,16558
时客来,102.76561,24.97873,3,16559
地道川味鲜,102.75898,25.00532,3,16560
吴记昭通天麻火腿鸡NO．5,102.75893,25.00533,3,16561
乐嘉基,102.71392,24.96111,3,16562
墨江小薇菜馆,102.69342,25.06727,3,16565
云台会馆庭院餐厅,102.69002,25.00404,3,16566
清真农家菜馆,103.02118,25.2439,3,16567
茶物语五星级概念奶茶店,102.69834,25.05489,3,16569
果麦餐饮连锁管理事业文化巷分店,102.69882,25.05321,3,16570
芒市傣味酒庄,102.75688,25.02423,3,16573
东旭煮品店,102.79606,24.96254,3,16574
重庆酸萝卜乌江鱼普自村NO．13,102.75818,24.94359,3,16575
大理风味聚香园小吃,102.76201,24.95337,3,16577
杨记富源酸菜猪脚,102.75474,24.95451,3,16578
三跳蛙生态田鸡火锅,102.74611,25.02864,3,16579
荔源菜馆,102.74645,25.03005,3,16580
寻紫记紫米主题馆,102.7297,25.10056,3,16581
福建沙县小吃,102.73226,25.02428,3,16583
特色干锅屋,102.71787,24.98353,3,16584
福春园,102.70817,24.95912,3,16585
蒸好吃,102.70907,25.04956,3,16586
兰州精品手拉面,102.72582,25.09912,3,16587
芭堤雅·美食荟,102.7254,25.09718,3,16588
鑫盛园餐厅,102.79313,24.90169,3,16589
杭州小笼包,102.72438,25.0246,3,16591
农夫之家,102.73003,25.01735,3,16593
老鬼鸡汤饭,102.72824,25.02505,3,16594
宣威家乡菜馆,102.77673,24.94749,3,16596
重庆鸡公煲昆明分店,102.77607,24.94807,3,16597
依一饮品,102.65953,25.03442,3,16598
鲍旭私房菜,102.64942,25.03811,3,16599
飞阳铁板烧,102.73169,25.0477,3,16601
艳勇小吃,102.73433,25.04551,3,16602
闲雅阁,102.66246,25.06731,3,16603
一品香友多小吃店,102.67932,25.06155,3,16604
老文山狗肉火锅,102.76481,24.9692,3,16606
盈江傣味特色小吃,102.70893,25.04971,3,16607
蒙自鸡汤米线,102.72408,25.05033,3,16608
醉仙阁正宗川菜火锅,102.73455,25.00397,3,16610
镇雄留一手烤鱼,102.73415,25.00701,3,16611
开远土鸡米线,102.78907,24.97811,3,16612
酸奶紫米露昆明总店,102.7939,24.97581,3,16613
山茅田鸡鲜活馆穿金店,102.72299,25.04932,3,16616
刘二娃酸汤缘,102.67761,25.01003,3,16617
成都担担面,102.70075,25.06317,3,16618
绿源拉面馆,102.70076,25.06318,3,16619
优优鲜饮制作特惠店,102.69962,25.06079,3,16620
老夫子,102.71261,25.03109,3,16621
沁淼生活方式,102.70236,25.04182,3,16623
家香厨坊,102.7774,25.0397,3,16624
老兵快餐,102.80072,24.88863,3,16625
四川饭店,102.75971,25.0051,3,16626
一家人宣威火腿鸡鱼,102.75996,25.00463,3,16627
兰州正宗手拉面,102.6818,25.00633,3,16628
贺·王风味小吃连锁老麻抄手昆明总店,102.73299,25.0997,3,16629
大理白族风味小吃,102.75498,24.97654,3,16630
熊猫吉祥,102.71083,25.03953,3,16631
川味砂锅菜,102.64746,25.08499,3,16632
福记风味小吃,102.64647,25.08495,3,16633
万兴牛菜馆,102.65104,25.08289,3,16634
贵州羊肉米线,102.78816,24.97826,3,16635
漫生活云南味道,102.72653,25.04733,3,16636
飞阳铁板烧,102.72653,25.04733,3,16637
意大利百吉乐手工冰淇淋,102.72653,25.04733,3,16638
耿氏曼回索傣家美食NO．4,102.75916,25.0421,3,16639
第一回伊斯兰清真餐厅,102.72619,25.04861,3,16640
百品和,102.73568,25.0771,3,16641
E罐生态餐吧,102.71953,25.02113,3,16642
宣威杀猪饭,102.76628,24.93834,3,16643
正宗沾益辣子鸡,102.79905,25.08645,3,16644
义乌砂锅拉面,102.78008,24.93686,3,16645
家红农家园,102.76015,24.92284,3,16646
天聚园农家牛菜NO．3,102.74008,24.956,3,16647
德和园餐厅,102.73617,25.05672,3,16648
味积香重庆火锅白云店,102.73998,25.05382,3,16650
石龙渔村,102.69673,25.03174,3,16651
香满客特色小吃店,102.73725,25.0315,3,16652
成都担担面,102.73727,25.03086,3,16653
美怡乐冰淇淋超市,102.69546,24.98603,3,16654
建水家鑫小吃,102.73017,24.99816,3,16655
贵州独味乌江片片鱼昆明分店,102.73105,24.99824,3,16656
个旧团山带皮小黄牛米线青青小镇分店,102.68942,24.98905,3,16657
鸡叫吓游干锅,102.72188,24.9821,3,16658
ｍｉｌｋ,102.71067,25.04855,3,16659
重庆鲜味道冒菜,102.70831,25.01787,3,16660
宣农土八碗,102.70831,25.01787,3,16661
蒸香缘湖南蒸菜馆,102.69881,25.03885,3,16662
月盛斋,102.69336,25.03151,3,16663
牛街庄烧烤,102.72501,25.0059,3,16664
正宗重庆火锅,102.77021,24.99459,3,16665
贵州六盘水羊肉米线,102.73319,25.06549,3,16666
丽江野山药腊排骨,102.7318,25.08778,3,16667
人人香餐厅,102.92857,25.09623,3,16668
兰州牛肉手拉面,102.69572,25.05188,3,16669
正宗富源酸菜猪脚火锅,102.75895,24.98026,3,16671
六婆串串香火锅西山店,102.66498,25.04037,3,16673
茶物语,102.66258,25.03675,3,16674
沙县小吃昆州路店,102.66749,25.0407,3,16676
荷香缘餐馆,102.68755,25.02754,3,16677
会泽山庄,102.72471,24.9908,3,16679
重庆板凳面,102.6997,25.04279,3,16681
柳记农家园阳光花园店,102.67644,25.01024,3,16682
城林园,102.6398,25.05256,3,16683
晓晓农家屋,102.72628,25.03253,3,16684
国汇花园餐厅,102.74659,25.07254,3,16685
宜客,102.72709,25.03617,3,16687
颐华园豆花米线,102.72851,25.09748,3,16688
林记农家菜,102.68383,25.01895,3,16689
5家卤面馆NO．23,102.72843,25.07493,3,16690
盛鼎尖椒鸡,102.73078,25.07489,3,16691
官渡古镇小吃,102.74386,25.05996,3,16692
怡香园,102.7436,25.0597,3,16693
四川豆花饭,102.74853,25.05854,3,16694
丽江腊排骨,102.7123,24.98951,3,16695
福康园餐厅,102.71807,25.07127,3,16698
鲜园牛菜馆,102.66323,25.02522,3,16699
江西蒸菜馆NO．2,102.7114,25.06513,3,16700
老傀鸡汤饭专营店,102.72048,25.06547,3,16701
土碗满香锅,102.76533,25.02164,3,16702
泸风源,102.74591,25.03463,3,16703
向化一家人野菜馆,102.7331,24.97778,3,16704
炖土鸡餐馆,102.66461,25.0437,3,16705
水煮人间,102.74513,25.13047,3,16706
温朝昌美食风味美食养生火锅城,102.80026,24.96866,3,16708
唐韵大酒店新螺蛳湾店－中餐厅,102.77586,24.94273,3,16709
四川刘记烧烤,102.77114,24.99423,3,16710
黄氏昭通天麻火腿鸡,103.05521,25.2478,3,16711
红福缘,103.05522,25.24774,3,16712
彤心餐厅,103.05639,25.24196,3,16713
乡土农庄,102.64294,25.07748,3,16714
富喜料理,102.70033,25.03685,3,16715
云阿姨,102.70841,25.03545,3,16716
佳龙园,102.64217,25.05501,3,16717
丰盛缘饭店,102.63861,25.0514,3,16718
大理人家,102.63567,25.04546,3,16719
个旧风味园,102.63902,25.04161,3,16720
福德园,102.7517,25.05768,3,16721
川妹子乡土菜,102.76543,25.01317,3,16722
利来海鲜水鱼馆,102.76789,24.94616,3,16723
黄大姐清油火锅,102.775,24.98868,3,16724
曲靖大羯羊,102.76352,24.95498,3,16726
沙县小吃,102.75903,24.96291,3,16727
顺元面馆小吃,102.76339,24.95392,3,16728
南昌瓦罐煨汤,102.77907,24.93718,3,16729
顺风肥牛,102.7547,24.9607,3,16730
