name,longitude,latitude,source,index
新亚洲水晶堡,102.6835501,25.05489348,2,496
新亚洲体育城星汇园,102.7636566,24.94805527,2,497
新亚洲体育城星汇园别墅,102.7326813,25.00512505,2,498
新亚洲万景园,102.7717385,24.96098579,2,500
新亚洲五环锋尚,102.7731564,24.99420026,2,501
新亚洲星体花园南区,102.783585,24.97690839,2,502
新亚洲星宇园,102.7730186,24.96056437,2,503
新亚洲星云园,102.7792709,24.95592855,2,504
新亚洲星泽园,102.7958586,24.95805564,2,505
新迎新城,102.74554,25.059061,2,506
新迎苑（昆明理工大学新迎校区）,102.7413272,25.05738435,2,507
新月花园,102.7118882,25.04242819,2,508
鑫都韵城,102.72525,25.024565,2,509
鑫逸苑,102.7068006,24.99943317,2,510
星光之约,102.693718,25.07480621,2,511
兴杰花园,102.6709198,25.04336158,2,512
兴景逸园,102.833595,24.942604,2,513
兴盛园,102.6606293,25.08759499,2,514
兴冶国际,102.8220978,24.89557076,2,515
兴冶国际,102.7859762,24.9011679,2,516
雪力国际,102.763025,25.04573,2,520
严家地新村,102.7032676,25.02733003,2,521
耀龙康城,102.737991,25.1043902,2,522
耀兴枫丹白露,102.819534,24.99398,2,523
耀兴枫丹白露一期,102.8166481,24.99527972,2,524
野鸭湖,102.866673,25.136288,2,525
野鸭湖酩悦台,102.878068,25.130152,2,526
野鸭湖山林别墅,102.7706909,25.12387848,2,527
怡康温泉新村,102.6975641,25.01761912,2,528
怡园小区,102.7258785,24.99024346,2,529
益龙万象城（益新万象城）,102.7382831,25.05307833,2,530
银海park酒店公寓,102.741014,24.956936,2,531
银海畅园西区,102.7561757,24.96302444,2,533
银海花园北区（银海温泉花园）,102.7460819,25.01831737,2,534
银海领域,102.7344873,25.02049264,2,536
银海尚御,102.7439487,25.01014142,2,537
银海樱花语春天里,102.7485462,24.96254332,2,538
银海樱花语幸福里,102.75334,24.963885,2,539
银河TPARK,102.843779,24.948303,2,540
银河北庭,102.74562,25.122862,2,542
银河明珠,102.733147,25.10763,2,543
银河中央,102.73821,25.113253,2,544
印象首日封北区,102.7586214,25.08409648,2,545
英茂华府,102.679684,25.065774,2,546
永昌小区永和里,102.7184558,25.02215316,2,547
涌鑫昆明之窗,102.843298,24.859905,2,548
涌鑫昆明之窗（哈佛中心二期）,102.8497599,24.86101697,2,550
雨花国际,102.830376,24.84157,2,552
雨花寰球LUXURY酒店,102.849683,24.851056,2,554
御龙春晓城,102.84292,24.93329,2,556
誉峰国际,102.751762,25.090755,2,557
园城,102.658129,25.074851,2,558
圆通街小区,102.7100754,25.05499268,2,559
远洋风景,102.731973,25.10908761,2,560
远洋新干线,102.825354,24.821294,2,561
悦中心,102.728163,25.074526,2,563
云安阳光城,102.6827229,25.06617189,2,564
云波小区南区,102.7564001,25.08619205,2,565
云大小区,102.7248634,25.09482917,2,566
云大知城佳逸盛景,102.800144,24.98007374,2,567
云福小区,102.7583694,25.09070778,2,568
云岭天骄,102.7221545,25.08764518,2,569
云岭星河庄园,102.759428,24.951897,2,570
云路中心青瓷大宅,102.735115,25.03282419,2,572
云南艺术家园,102.7250162,24.9394427,2,573
云南映象B区,102.760588,25.08817515,2,574
云南映象C区,102.7616717,25.08751829,2,575
云润天阳,102.7685594,25.09322298,2,577
云通嘉园,102.79242,25.06792,2,578
云铜时代广场（金碧路）,102.7192282,25.03890385,2,579
云投中心,102.68638,25.050262,2,580
云锡小区,102.7488341,25.022292,2,581
云溪金地,102.648575,25.085075,2,582
雲嶺·星河莊園,102.76227,24.953363,2,583
长水航城,102.944151,25.080151,2,585
招商海公馆,102.7153854,24.95216751,2,586
招商海屿城,102.728093,24.991108,2,588
招商雍景湾,102.70308,24.935631,2,590
兆丰陆芊城,102.7350098,25.01881949,2,592
置信银河广场,102.822372,24.884658,2,593
中房路易公元,102.740426,25.05018375,2,596
中国滇池花田国际度假区,102.768704,24.897124,2,597
中国铁建西派国樾,102.743552,25.001067,2,599
中海半岛华府,102.695898,24.944779,2,601
中海锦苑,102.73166,25.12047,2,603
中海龙泉公馆,102.732792,25.118947,2,604
中海云麓九里,102.797847,25.065127,2,605
中航城,102.74014,24.953411,2,606
中航云玺大宅,102.721283,24.947001,2,607
中航云玺大宅别墅,102.7631989,24.97296906,2,609
中豪·优活城,102.8488172,24.92100533,2,611
中豪广场,102.783215,24.936191,2,613
中豪逸境,102.9511348,25.08342413,2,615
中豪悦城,102.7947617,24.94329643,2,616
中和巷9号（省政协职工宿舍）,102.7103552,25.05104867,2,617
中建龙熙壹号,102.776962,25.122838,2,618
中交金地中央公园,102.740543,24.999195,2,619
中交锦绣雅郡,102.850939,24.889568,2,621
