中国工商银行昆明火车站支行ATM,102.727915,25.026817,1,903
中国工商银行24小时自助银行(依兰大药房南),102.527386,24.842024,1,905
中国东方航空云南公司货运部,102.744034,24.995572,1,906
中国东方航空云南公司飞行部,102.746992,25.005171,1,907
中国电信中心营业厅(北京路),102.726379,25.044984,1,910
中国电信天翼旗舰店,102.667359,25.045008,1,911
中国电信经济开发区营业厅(昌宏路),102.785723,25.002816,1,912
中国电信工人新村营业厅,102.703684,25.034392,1,914
中国电信大板桥营业厅,102.8812,25.04993,1,915
中国船舶工业物资云贵有限公司船星,102.805489,24.989056,1,917
中国·云南电视台公共频道,102.697458,25.050371,1,918
中国·昆明螺蛳湾国际商贸城,102.784565,24.939159,1,919
中共云南省委员会机关农场,102.666133,25.109724,1,920
中共云南省委党校云南省行政学院函授学院交通学区,102.734564,25.034359,1,921
中共云南省委党校云南行政学院研究生部,102.62919,24.989049,1,922
中共云南省委党校云南行政学院,102.638421,24.980623,1,923
中共云南省委,102.719852,24.988271,1,924
中共云南警官学院委员会,102.699602,25.080719,1,925
中共昆明中铁大型养路机械集团有限公司修理公司委员会,102.63769,25.020652,1,926
中共昆明新嘉源茶文化城支部委员会,102.780479,24.988752,1,927
中共昆明市五华区委党校,102.710203,25.023414,1,928
中共昆明市委机关幼儿园,102.720638,25.037412,1,929
中共昆明市委党校教职工宿舍,102.750241,25.043265,1,930
中产花香四季,102.681819,25.067495,1,931
智源书店(人民中路),102.709923,25.049536,1,932
致尚楼,102.704923,25.031141,1,933
志远大厦,102.723261,25.04264,1,934
志华商场(西山区杨家社区居民委员会东南),102.693604,25.012906,1,935
志城家园,102.693523,25.059898,1,936
至舒茶楼,102.701748,24.99085,1,937
织布营公交站,102.773201,24.980608,1,938
汁汁优味(北京路),102.722978,25.078131,1,939
之佳便利店(金广路),102.695161,25.008132,1,940
之佳便利店(红锦路),102.7267985,25.10264187,1,941
之佳便利店(白龙路),102.7499116,25.0632015,1,942
政通大厦,102.741367,25.015481,1,943
郑家河村,102.672266,25.010579,1,944
证券大厦,102.731539,25.034925,1,945
正宗台湾馄饨馆,102.700786,25.033557,1,946
正宗兰州手拉面(五华区海源流动人口卫生服务站东北),102.656741,25.091043,1,947
正宗傣味勐海烧鸡,102.790891,25.093391,1,948
正宗川味饭店(049乡道),102.734916,24.946634,1,949
正宗安徽担担饺总店昆明白马总店,102.682372,25.040823,1,950
正中间,102.725366,25.053397,1,951
正义路公交站,102.716247,25.049031,1,952
正义坊淘宝街,102.716367,25.047902,1,954
正义坊购物中心南馆,102.703628,25.069499,1,955
正义坊购物中心,102.7102449,25.0401161,1,956
正义坊北馆三楼,102.712998,25.050014,1,957
正义坊,102.716211,25.042882,1,958
正和小区和顺巷,102.686222,25.011955,1,960
振兴苑,102.711404,25.072444,1,961
珍诚小吃,102.642736,25.0338,1,962
照相的影子,102.714137,25.029246,1,963
赵氏兄弟辣子鸡,102.646795,25.040449,1,964
赵家堆公交站,102.690813,25.050515,1,965
兆城大厦,102.741756,25.095177,1,966
找茶(昆明走廊店),102.720872,25.049974,1,967
昭宗彝族村公交站,102.648435,25.060696,1,969
昭宗大村公交站,102.642875,25.053584,1,970
昭通老五黄焖鸡,102.70525,25.079005,1,971
招商银行昆明兴科路支行,102.71389,24.998708,1,972
招商银行昆明西园路支行,102.686498,25.054331,1,973
招商银行昆明人民中路支行,102.719143,25.048152,1,974
招商银行昆明霖雨路支行,102.735688,25.103166,1,975
招商银行昆明分行(东风东路),102.7294,25.044561,1,976
招商银行昆明春城路支行,102.731729,25.035624,1,977
招待所彩云南风景区,102.855543,24.985574,1,978
长水机场,102.991344,25.210343,1,979
长水机场,102.835507,25.035361,1,980
长水机场,102.730373,25.019713,1,981
长村邮政支局,102.740635,25.025767,1,982
长春苑小区,102.808882,25.000796,1,983
长春花园,102.72112,25.049252,1,984
长城小区,102.70711,25.076081,1,985
长城滇池花苑(东一门),102.694258,24.990818,1,986
张家村公交站,102.661136,25.04525,1,988
张记论鱼轩火锅(雨龙路),102.76813,25.005009,1,989
站前商场,102.727485,25.025928,1,990
战友渔家乐,102.773489,25.134674,1,991
沾益全羊肉汤锅,102.727104,24.993733,1,992
沾益辣子鸡洋芋鸡,102.674184,25.043292,1,993
沾益辣子鸡,102.788781,25.006038,1,994
沾化酒店,102.750942,25.045674,1,995
枬枫阁,102.721744,25.04009,1,996
早晨·健康会所,102.72043,25.049029,1,997
运动员公寓,102.681405,25.051196,1,998
运动员餐厅(前卫街道),102.683298,24.965823,1,999
云庄,102.749429,25.041747,1,1000
云中乐园咖啡茶坊,102.708557,25.034561,1,1001
云之舍连锁酒店(昆明穿金路店),102.726705,25.055863,1,1002
云之舍酒店连锁(昆明西昌路店),102.701952,25.045723,1,1003
云之行酒店(长水机场店),102.886495,25.049761,1,1004
云映居酒楼,102.782773,24.993733,1,1005
云冶站,102.674826,25.107014,1,1006
云冶生活区公交站,102.681009,25.089737,1,1007
云秀书院,102.756243,24.959512,1,1008
云鑫苑(南门),102.683226,25.004476,1,1009
云锡小区,102.748925,25.02222,1,1010
云武温泉酒店,102.760417,25.024648,1,1012
云铜时代年华小区公交站,102.706446,25.011377,1,1013
云天足疗保健中心,102.730805,25.02783,1,1014
云天水香花园酒楼,102.73997,25.019496,1,1015
云天化集团,102.674566,24.986933,1,1016
云天花苑酒店,102.676363,24.987546,1,1017
云泰大厦,102.711593,25.040846,1,1018
云上四季连锁酒店(昆明海源中路店),102.669334,25.063556,1,1019
云上四季昆明民航路店,102.744125,25.026985,1,1020
云上四季快捷酒店昆明百大店,102.715592,25.041976,1,1021
云上四季快捷酒店穿金路店,102.737028,25.063817,1,1022
云上四季快捷酒店(昆明云纺店),102.711893,25.028962,1,1023
云上四季快捷酒店（昆明东风广场店）,102.7199927,25.03955913,1,1024
云上四季酒店(昆明拓东店),102.729403,25.039611,1,1025
云平风味园,102.721914,25.040884,1,1027
云南众锐-上海大众,102.813269,24.96881,1,1028
云南中致远汽车销售有限公司,102.685439,25.003645,1,1029
云南中医学院,102.730732,25.042767,1,1030
云南中烟工业公司,102.761693,25.078616,1,1031
云南中西医结合医院(官南路),102.726515,25.016091,1,1032
云南中航建设有限公司,102.769365,25.000903,1,1033
云南震庄迎宾馆,102.725729,25.045404,1,1034
云南云铜锌业股份有限公司,102.683052,25.099413,1,1035
云南远安昆星汽车维修有限公司,102.75345,25.077647,1,1036
云南远安昆星奔驰,102.7477019,25.07143969,1,1037
云南邮政运输局职工宿舍,102.741777,25.026614,1,1038
云南邮电宾馆,102.741842,25.044589,1,1039
云南映象(西南门),102.750719,25.087052,1,1040
云南英茂商务有限公司,102.670587,25.078857,1,1042
云南印象城,102.7229123,25.0202219,1,1043
云南音像出版社大楼,102.695186,25.052214,1,1044
云南易门大酒店有限公司,102.681733,25.05296,1,1045
云南艺术学院云艺苑小区,102.677189,25.061988,1,1046
云南艺术学院业余艺术学校(科业路),102.67959,25.062857,1,1047
云南艺术学院业余艺术教育海口培训中心,102.605756,24.795745,1,1048
云南艺术学院文华学院(玉案公路),102.665814,25.094404,1,1049
云南艺术学院(东门),102.685283,25.062285,1,1050
云南艺术剧院,102.709775,25.045939,1,1052
云南医学高等专科学校口腔门诊部,102.717923,25.056143,1,1053
云南野生动物园,102.780368,25.107245,1,1055
云南冶炼厂公交站,102.682547,25.091925,1,1056
云南冶金集团总公司机关幼儿园,102.727697,25.049823,1,1057
云南冶金环境监测中心,102.713743,25.063718,1,1058
云南药材有限公司,102.741435,25.028228,1,1059
云南羊甫钢材现货市场,102.785514,24.975044,1,1060
云南盐化股份有限公司昆明分公司(双凤东路),102.738228,24.996946,1,1061
云南烟草学校(西北门),102.751739,25.018038,1,1062
云南烟草兴云车城(二环西路),102.67356,25.07469,1,1063
云南烟草科学研究院,102.672223,25.060841,1,1064
云南烟草科技园,102.673602,25.061438,1,1065
云南烟草教育培训中心,102.751739,25.018038,1,1066
云南亚太培训,102.729278,25.039783,1,1067
云南雅都商务酒店,102.742158,25.016632,1,1069
云南兴星机电贸易有限公司,102.673262,25.076439,1,1070
云南信息报,102.6968551,25.02013491,1,1071
云南信威食品有限公司,102.923335,24.962762,1,1072
云南信托大厦,102.720982,25.044462,1,1073
云南新兴职业学院(西南门),102.861172,24.984675,1,1074
云南新闻出版大楼,102.705792,25.028964,1,1075
云南新华电脑学院,102.623472,24.992908,1,1076
云南新东方烹饪学校,102.661639,25.070149,1,1077
云南协和医院(环城南路),102.730893,25.030549,1,1078
云南祥鹏航空有限责任公司,102.74726,25.002356,1,1079
云南鲜花市场,102.748619,25.009304,1,1080
云南西仪工业股份有限公司,102.592436,24.812074,1,1081
云南文化艺术职业学院北校区,102.702511,25.080244,1,1082
云南文化艺术职业学院,102.639432,24.977306,1,1083
云南铜业(集团)有限公司,102.730469,25.048877,1,1086
云南天怡建筑设计有限公司,102.666333,24.989257,1,1087
云南体育运动职业技术学院,102.687151,24.971536,1,1088
云南司法警官职业学院,102.901686,25.073834,1,1090
云南水泥厂,102.628941,24.786908,1,1091
云南师范大学五华区实验中学(学府,102.694981,25.069672,1,1092
云南师范大学文理学院图书馆,103.003076,25.250273,1,1093
云南师范大学文理学院第一教学辅楼,103.001612,25.250785,1,1094
云南师范大学文理学院(西北门),103.005548,25.254222,1,1097
云南师范大学商学院杨林校区,103.014713,25.239984,1,1100
云南师范大学商学院杨林校区,103.014384,25.254797,1,1101
云南师范大学商学院,102.654681,25.08644,1,1102
云南师范大学商学院,102.657179,25.088289,1,1103
云南师范大学附属世纪金源学校,102.754744,24.967319,1,1104
云南师大教工宿舍(建设路),102.700386,25.061928,1,1105
云南师大附中高新一中,102.670746,25.065265,1,1106
云南师大附中,102.674091,25.063101,1,1107
云南省注册建造师管理办公室,102.679183,24.98068,1,1108
云南省肿瘤医院昆明医学院第三附属医院,102.673492,25.049778,1,1109
云南省中医医院滇池度假区医院,102.669863,24.991071,1,1110
云南省中华会计函授学校昆明分校,102.716,25.032532,1,1111
云南省政法干部学校职工宿舍,102.695687,25.067913,1,1112
云南省政法干部司法学校,102.702094,25.081798,1,1113
云南省杂技团,102.711388,25.060813,1,1114
云南省园艺场学校,102.905493,25.065501,1,1115
云南省有色地质局职工宿舍(西门),102.729298,25.04812,1,1116
云南省邮政局,102.730097,25.03535,1,1118
云南省邮电学校,102.790454,24.966428,1,1119
云南省现代远程教育中心,102.711949,25.06751,1,1120
云南省文化馆(春晖路),102.683229,25.052278,1,1121
云南省王家营贮木场(南)货场,102.849377,24.93469,1,1122
云南省拓东体育中心,102.735467,25.04427,1,1123
云南省图书馆,102.706842,25.051395,1,1125
云南省梯古眼科医院,102.712771,25.029012,1,1127
云南省水利水电学校,102.739944,25.134537,1,1128
云南省水利水电勘测设计研究院(穿金路),102.733811,25.060611,1,1129
云南省社会科学院,102.705481,25.031429,1,1130
云南省设计院,102.7029,25.042758,1,1131
云南省商业厅宿舍,102.721282,25.032336,1,1132
云南省人民政府机关老干部活动中心,102.711129,25.05273,1,1134
云南省人民政府,102.716228,25.05162,1,1135
云南省轻工业学校,102.75996,25.040821,1,1136
云南省轻工业科学研究所,102.709726,25.032356,1,1137
云南省轻工业技工学校(依兰大药房西南),102.526743,24.840612,1,1138
云南省青少年科技科技园地,102.706908,24.987164,1,1139
云南省气象局培训中心,102.712279,25.032346,1,1140
云南省农村信用社联合社,102.711019,25.058418,1,1141
云南省煤矿安全技术培训中心,102.759612,25.115015,1,1142
云南省贸易经济学校,102.75205,25.159408,1,1143
云南省旅游学校(昆明市五华区中元学校西南),102.717229,25.081902,1,1144
云南省林业调查规划院生态分院,102.694389,25.055271,1,1145
云南省林业科学院,102.752493,25.146934,1,1146
云南省立人学校,102.654284,25.089705,1,1147
云南省老年人体育活动中心,102.744969,25.05024,1,1148
云南省老年病医院,102.730935,25.038577,1,1149
云南省老干活动中心,102.705528,25.03335,1,1150
云南省昆明市正义路步行街,102.716091,25.04311,1,1151
云南省昆明市未来时空主题时尚KTV,102.724,25.048395,1,1152
云南省昆明市泰龙休闲园,102.582293,24.961871,1,1153
云南省昆明市石林彝族自治州石林镇,102.771733,24.996305,1,1154
云南省昆明市官渡区,102.759491,25.037259,1,1155
云南省昆明市关上步行街,102.74874,25.016564,1,1156
云南省昆明市东寺塔步行街,102.715917,25.03544,1,1157
云南省昆明盲哑学校,102.693955,25.042556,1,1158
云南省科学技术情报研究所,102.736086,25.050205,1,1159
云南省科协青少年科技中心,102.719371,25.061293,1,1160
云南省科技企业孵化器协会,102.791688,24.984036,1,1161
云南省科技大楼,102.725698,25.047224,1,1162
云南省精神卫生中心门诊,102.728279,25.067613,1,1163
云南省精神病医院,102.755943,25.081708,1,1164
云南省教育厅宿舍,102.718113,25.052755,1,1165
云南省教育厅,102.703987,25.066077,1,1166
云南省教育厅,102.715849,25.066258,1,1167
云南省交通中心医院,102.746534,25.034671,1,1168
云南省建设工程招标投标行业协会,102.708865,25.035724,1,1169
云南省建工医院职工住宅小区,102.6893,25.063742,1,1170
云南省急救中心(科光路),102.666696,25.058887,1,1171
云南省机电职业技术学院,102.741914,25.150651,1,1172
云南省火电公司基地,102.817064,25.007783,1,1173
云南省环境科学研究院,102.702257,25.029763,1,1174
云南省化学工业建设公司,102.765157,25.090247,1,1175
云南省红十字会医院(西门),102.718981,25.05548,1,1176
云南省红十字会医院,102.720889,25.054241,1,1177
云南省红十字高新医院,102.669482,25.072453,1,1178
云南省国土资源厅住宅院,102.722108,25.061126,1,1179
云南省国家税务局,102.731688,25.054122,1,1180
云南省广播电视学校,102.734256,25.031401,1,1181
云南省官渡工业园区,102.873958,25.037381,1,1182
云南省骨伤科中等专业学校,102.660373,25.087088,1,1183
云南省公安厅交通警察总队高速公路交巡警支队昆曲大队,102.932615,25.195385,1,1184
云南省公安厅交通警察总队高速公路交巡警支队,102.671046,25.046596,1,1185
云南省公安厅交通警察总队(北京路),102.744143,25.094887,1,1186
云南省公安厅,102.694437,24.992101,1,1188
云南省工商行政管理学校,102.741969,25.056887,1,1189
云南省工商行政管理局(日新路),102.7177,25.005251,1,1190
云南省工商行政管理干部培训中心(西坝路),102.690922,25.036289,1,1191
云南省工会共青团妇联干部学校,102.68035,25.067405,1,1192
云南省歌舞剧院,102.711607,25.060125,1,1193
云南省高校教师住宅小区,102.72835,25.091158,1,1194
云南省高级人民法院,102.691786,25.004608,1,1195
云南省高级人民法院,102.70019,25.008978,1,1196
云南省妇幼保健健院,102.736618,25.089416,1,1197
云南省法官进修学院,102.690142,25.004133,1,1199
云南省电信有限公司昆明分公司,102.727439,25.044604,1,1200
云南省电信有限公司,102.749241,25.017456,1,1201
云南省电力学校,102.751457,25.160837,1,1202
云南省第一人民医院青年医师公寓,102.700931,25.037739,1,1203
云南省第一人民医院(昆华医院),102.714098,25.038693,1,1204
云南省第五建筑工程公司,102.654703,25.061365,1,1206
云南省第四建筑工程公司,102.703989,25.039115,1,1207
云南省第三人民医院,102.726677,25.034266,1,1208
云南省第二安装工程公司,102.687147,25.06249,1,1210
云南省第93国家职业技能鉴定所,102.688451,25.075201,1,1211
云南省地震局形变测量中心,102.74153,25.046393,1,1212
云南省地震局驾驶员培训站(九站)(云南第三机床厂西北),102.759374,25.04605,1,1213
云南省地矿测绘院,102.819467,25.001142,1,1214
云南省地方税务局,102.711289,25.050012,1,1215
云南省党政干部培训中心,102.706713,25.034486,1,1216
云南省大学科技园,102.669269,25.067421,1,1217
云南省城乡规划设计研究院(滇池路),102.671581,25.001837,1,1218
云南省呈贡县第三中学,102.837624,24.932972,1,1219
云南省茶业协会,102.728605,24.994941,1,1220
云南省残疾人康复中心,102.697538,25.034145,1,1221
云南省博物馆,102.7046585,25.03648949,1,1222
云南省标准化研究院,102.669773,24.998311,1,1223
云南省北教场体育训练基地,102.703838,25.082235,1,1224
云南商业饭店,102.707222,25.04724,1,1225
云南软件园·数码国际,102.676765,25.05252,1,1227
