name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
贵妃香鸡,102.71229,24.989479999999997,,,,,,,,,,,3,6691
蒙娜丽莎文艺复兴馆,102.712113,24.98856,,,,,,,,,,,1,2515
马可波罗空间艺术馆,102.711864,24.987897,,,,,,,,,,,1,2565
大商汇,102.712452,24.988493,,,,,,,,,,,1,4240
贵妃香鸡,102.71229,24.989279999999997,,,,,,,,,,,3,10001
景傣人家,102.7123,24.98944,,,,,,,,,,,3,11664
俞春园大理农家菜,102.7123,24.98914,,,,,,,,,,,3,12378
汉道品香个旧带皮小黄牛米线大商汇店,102.7123,24.98934,,,,,,,,,,,3,13212
馨林园,102.71229,24.98865,,,,,,,,,,,3,13354
青藤川菜馆,102.7123,24.989060000000002,,,,,,,,,,,3,14968
千味,102.71231,24.98924,,,,,,,,,,,3,16495
高记贵州六盘水羊肉米线面条,102.71231,24.9892,,,,,,,,,,,3,17111
粤福楼海鲜,102.71228,24.988770000000002,,,,,,,,,,,3,17926
老火腿农家小灶,102.71229,24.98939,,,,,,,,,,,3,18492
绅仕龙美发会所,102.71195999999999,24.987679999999997,,,,,,,,,,,3,19233
首艺专业美发,102.71195,24.98801,,,,,,,,,,,3,20699
云香园私房菜,102.71231,24.98975,,,,,,,,,,,3,14969
重庆鲜面馆老兵店,102.71231,24.9896,,,,,,,,,,,3,16496
福建沙县特色小吃,102.71231,24.989639999999998,,,,,,,,,,,3,16497
丽江腊排骨,102.7123,24.98951,,,,,,,,,,,3,17770
伊春园,102.71231,24.98956,,,,,,,,,,,3,18493
建水过桥米线建桥园水岸艺城店,102.71231999999999,24.989829999999998,,,,,,,,,,,3,18849
