name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
赢源招待所,102.74856,25.035020000000003,,,,,,,,,,,3,30886
乡村草墩屋NO．3,102.7477,25.03453,,,,,,,,,,,3,12778
昆明旭光诊所,102.748339,25.034791000000002,,,,,,,,,,,3,28531
马大姐风味园,102.74685,25.0338,,,,,,,,,,,3,5872
华润悦府,102.7459728,25.03459815,,,,,,,,,,,2,161
云南省交通中心医院,102.746534,25.034671,,,,,,,,,,,1,992
伊仕特夜总会,102.746354,25.034074,,,,,,,,,,,1,1378
菊花园茶叶市场,102.745852,25.03434,,,,,,,,,,,1,3343
金路宾馆,102.746133,25.034866,,,,,,,,,,,1,3449
弥勒竹园马仲卤鸡米线·卷粉NO．2,102.74605,25.03456,,,,,,,,,,,3,11677
羊大娃火锅总店,102.74601,25.03507,,,,,,,,,,,3,16268
泸风源,102.74591,25.03463,,,,,,,,,,,3,17776
兰州手拉面,102.74585,25.034679999999998,,,,,,,,,,,3,18118
华润悦府,102.7459728,25.03479815,,,,,,,,,,,2,37903
马大姐风味园,102.74685,25.0336,,,,,,,,,,,3,9182
贵州六盘水羊肉米线,102.74750999999999,25.0326,,,,,,,,,,,3,5682
昆明华油大酒店,102.74894,25.032745000000002,,,,,,,,,,,1,3155
小李农家菜,102.7481,25.033170000000002,,,,,,,,,,,3,5873
小李农家菜,102.7481,25.032970000000002,,,,,,,,,,,3,9183
七杯茶金马分店,102.74815,25.03281,,,,,,,,,,,3,15267
天府棒棒鸡金马路店,102.7482,25.03291,,,,,,,,,,,3,15530
康园小吃,102.74802,25.03245,,,,,,,,,,,3,17489
四川威远羊肉汤,102.74902,25.032870000000003,,,,,,,,,,,3,18810
柏翠专业护肤,102.74802,25.03272,,,,,,,,,,,3,19824
名仕专业美发,102.74829,25.032629999999997,,,,,,,,,,,3,23107
富源酸菜猪脚火锅吴超店,102.74741999999999,25.03256,,,,,,,,,,,3,6445
菊花村特价超市,102.747691,25.031554999999997,,,,,,,,,,,1,3345
贵州六盘水羊肉米线,102.74750999999999,25.0324,,,,,,,,,,,3,8992
富源酸菜猪脚火锅吴超店,102.74741999999999,25.03236,,,,,,,,,,,3,9755
沙县小吃金马寺店,102.7476,25.032420000000002,,,,,,,,,,,3,11395
干土耕农家园,102.74701,25.03197,,,,,,,,,,,3,15927
浩丰园,102.7469,25.0315,,,,,,,,,,,3,16510
华氏小锅米线,102.74681,25.03143,,,,,,,,,,,3,18236
喜相逢休闲阁,102.74793000000001,25.03238,,,,,,,,,,,3,18700
特色鼎锅面,102.74793000000001,25.03267,,,,,,,,,,,3,14145
飘恒发艺专业发型设计沙龙,102.74772,25.0325,,,,,,,,,,,3,21170
金马寺老年医学诊所,102.74755400000001,25.03322,,,,,,,,,,,3,26318
健之佳键康药房NO．161,102.74747099999999,25.033317999999998,,,,,,,,,,,3,28936
华龙诊所,102.746974,25.033561,,,,,,,,,,,3,28839
昆明官渡农村合作银行ATM,102.74733,25.03378,,,,,,,,,,,3,37047
官渡区金孔雀幼儿园,102.749018,25.035182,,,,,,,,,,,3,36074
