name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
昆明市西山区排灌总站大观河闸管理所,102.699789,25.033194,,,,,,,,,,,3,7186
青年大厦,102.69874,25.03272,,,,,,,,,,,2,3472
个旧阿姨烧烤,102.6991,25.03316,,,,,,,,,,,2,3477
重庆老火锅(西坝路店),102.69943,25.03306,,,,,,,,,,,2,4560
云南省委省直机关工作委员会,102.698985,25.032736,,,,,,,,,,,3,7852
云南省妇联维权服务中心,102.698531,25.032725,,,,,,,,,,,3,8648
云南省省级机关党校,102.698383,25.032353,,,,,,,,,,,3,12113
云南省第四建筑工程公司,102.69753,25.033,,,,,,,,,,,2,3454
昆明市五华区司法局大观司法所,102.696816,25.032664,,,,,,,,,,,3,9014
中国农业银行西坝支行,102.69805,25.03307,,,,,,,,,,,3,13477
裕和园过桥米线,102.69675,25.03263,,,,,,,,,,,3,21247
胡记酸萝卜乌江鱼庄,102.69692,25.03274,,,,,,,,,,,3,21994
宣威年猪饭家常菜馆西坝店,102.69814,25.03308,,,,,,,,,,,3,28378
美亚美发,102.69714,25.03323,,,,,,,,,,,3,52292
蓝色畅想网吧,102.69824,25.03274,,,,,,,,,,,3,52519
玉丽健康服务中心,102.69818000000001,25.032729999999997,,,,,,,,,,,3,54569
海杰网吧,102.69699,25.03281,,,,,,,,,,,3,54581
伯华百年养生堂,102.69818000000001,25.032729999999997,,,,,,,,,,,3,56138
梦幻缘健康护肤工作室,102.69714,25.03323,,,,,,,,,,,3,56446
维美口腔门诊部,102.69776800000001,25.033053,,,,,,,,,,,3,62590
云南四建卫生所,102.697429,25.032949,,,,,,,,,,,3,64625
中国建设银行ATM,102.69884,25.03273,,,,,,,,,,,3,15423
中国建设银行,102.69879,25.03272,,,,,,,,,,,3,16045
味舞春城,102.69853,25.03309,,,,,,,,,,,3,25203
六合园,102.69892,25.0331,,,,,,,,,,,3,26541
芒市傣乡原味饭馆,102.69864,25.03308,,,,,,,,,,,3,26542
厚厨清真餐厅,102.69929,25.03311,,,,,,,,,,,3,27404
一心堂弥勒寺连锁店,102.698758,25.033094000000002,,,,,,,,,,,3,63484
日月商务酒店,102.69858,25.033089999999998,,,,,,,,,,,3,66192
青年大厦,102.69869,25.03258,,,,,,,,,,,3,69583
刘家营西区,102.7000281,25.03419499,,,,,,,,,,,1,984
雅马哈乐器专卖店,102.6997757,25.03360731,,,,,,,,,,,2,4570
卓艺美业美发培训学校,102.699513,25.034042,,,,,,,,,,,3,9514
英派特外国语培训学校,102.699155,25.034081,,,,,,,,,,,3,10198
信思达外语学校,102.699155,25.034081,,,,,,,,,,,3,12187
 ,102.6992522,25.03421924,,,,,,,,,,,3,30020
 ,102.6991694,25.03428935,,,,,,,,,,,3,32290
 ,102.699338,25.03410012,,,,,,,,,,,3,37411
 ,102.6999536,25.03350419,,,,,,,,,,,3,38583
 ,102.6990925,25.034377499999998,,,,,,,,,,,3,39114
 ,102.70009329999999,25.03336995,,,,,,,,,,,3,40565
超然美容整形,102.69981,25.03366,,,,,,,,,,,3,57197
云南省委机关卫生所,102.700175,25.033559,,,,,,,,,,,3,60628
滇鹤堂中医馆,102.699438,25.034309,,,,,,,,,,,3,62129
童元堂中医馆,102.699283,25.033897,,,,,,,,,,,3,64612
新华楼,102.69915999999999,25.03408,,,,,,,,,,,3,69267
悦动听力连锁,102.69986,25.033229000000002,,,,,,,,,,,3,63194
