name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
 ,102.7546479,24.96588012,,,,,,,,,,,3,36408
昆明市世纪城社区为民服务中心,102.753779,24.964967,,,,,,,,,,,3,6122
昆明市世纪城派出所,102.753684,24.964956,,,,,,,,,,,3,7431
瑞格世纪城幼儿园,102.753728,24.965458,,,,,,,,,,,3,12427
7度酒吧,102.75269,24.96459,,,,,,,,,,,2,2015
昆明世纪城迎春苑,102.752139,24.964957,,,,,,,,,,,2,2682
银海樱花语幸福里,102.75334,24.963885,,,,,,,,,,,1,237
交通管理便民服务站,102.753302,24.964772,,,,,,,,,,,3,9118
新世纪艺术培训学校,102.752686,24.964552,,,,,,,,,,,3,11102
云南省青少年跆拳道培训中心,102.752706,24.964558,,,,,,,,,,,3,11286
 ,102.7529897,24.96465104,,,,,,,,,,,3,32203
 ,102.7531426,24.96475305,,,,,,,,,,,3,33202
 ,102.7528609,24.96454304,,,,,,,,,,,3,36467
 ,102.7528128,24.96350322,,,,,,,,,,,3,42353
 ,102.75270079999999,24.96442505,,,,,,,,,,,3,47028
 ,102.75242800000001,24.96421503,,,,,,,,,,,3,47768
 ,102.752579,24.96432902,,,,,,,,,,,3,47846
 ,102.7537324,24.96422417,,,,,,,,,,,3,49271
7度酒吧,102.75271,24.964560000000002,,,,,,,,,,,3,53838
中国建设银行ATM,102.75314,24.96533,,,,,,,,,,,3,13367
交通银行ATM,102.75259,24.96507,,,,,,,,,,,3,13596
舒媛韩食坊,102.75265,24.96509,,,,,,,,,,,3,26612
 ,102.7520782,24.96393302,,,,,,,,,,,3,46607
 ,102.75219609999999,24.96402302,,,,,,,,,,,3,49475
 ,102.752296,24.96409902,,,,,,,,,,,3,51530
大印足养生会所,102.75299,24.96529,,,,,,,,,,,3,52648
阁丽丝专业美发,102.75254,24.96453,,,,,,,,,,,3,59440
世纪城社区卫生中心,102.75269200000001,24.965093,,,,,,,,,,,3,60908
健之佳健康药房NO．155,102.75237,24.965002,,,,,,,,,,,3,61166
一心堂世纪城四方街连锁店,102.753403,24.964809,,,,,,,,,,,3,64435
中国银行世纪城支行,102.75331,24.9654,,,,,,,,,,,3,14246
中国银行ATM,102.75339,24.96542,,,,,,,,,,,3,14663
 ,102.7541412,24.96549011,,,,,,,,,,,3,40608
 ,102.7538284,24.9652661,,,,,,,,,,,3,50999
颜如玉私人定制美容美发会所,102.75364,24.96549,,,,,,,,,,,3,52171
舒雅阁美容养生会所,102.75372,24.96511,,,,,,,,,,,3,53686
宜和堂养生会所,102.75323,24.96536,,,,,,,,,,,3,54727
酷龙发艺,102.75383000000001,24.96499,,,,,,,,,,,3,57356
韩都汗蒸,102.75323,24.96536,,,,,,,,,,,3,58558
 ,102.7553504,24.96524315,,,,,,,,,,,3,35480
岚春苑,102.75582,24.96436,,,,,,,,,,,2,2108
 ,102.7557124,24.9648273,,,,,,,,,,,3,29823
 ,102.7554797,24.96401249,,,,,,,,,,,3,32617
银海畅园西区,102.7561757,24.96302444,,,,,,,,,,,1,230
银海樱花语阳光里,102.7561757,24.96302444,,,,,,,,,,,1,238
抚仙湖,102.75668,24.96294,,,,,,,,,,,2,1983
昆明御晟酒店,102.756547,24.962509,,,,,,,,,,,2,2675
中国工商银行珥季路支行,102.75634,24.96307,,,,,,,,,,,3,14159
中国工商银行ATM,102.75638,24.9631,,,,,,,,,,,3,14160
闽南海鲜馆,102.75678,24.96339,,,,,,,,,,,3,16684
老北京风味涮羊肉,102.75667,24.96333,,,,,,,,,,,3,18446
姐妹鲜椒肥肠鱼火锅,102.75548,24.96244,,,,,,,,,,,3,19313
抚仙湖石锅鱼,102.75692,24.9635,,,,,,,,,,,3,20033
泽记潮汕砂锅粥海鲜大排档,102.75697,24.96353,,,,,,,,,,,3,20385
世纪豪庭大酒楼,102.7571,24.96274,,,,,,,,,,,3,20941
重庆黔江鸡杂煨锅,102.75569,24.96259,,,,,,,,,,,3,21015
羊大娃酒楼,102.75673,24.96246,,,,,,,,,,,3,21121
七香园建水风味烧烤,102.75646,24.96317,,,,,,,,,,,3,22169
建水坡头带皮小黄牛米线,102.75627,24.96301,,,,,,,,,,,3,24013
汕头老陈海鲜大排档,102.75674,24.96336,,,,,,,,,,,3,24523
十米滇味,102.75684,24.96344,,,,,,,,,,,3,25335
老建水烧烤,102.75652,24.96322,,,,,,,,,,,3,25470
重庆万州烤鱼,102.75662,24.9633,,,,,,,,,,,3,26324
湘村馆,102.75686,24.96254,,,,,,,,,,,3,28244
兰州手拉面刀削面,102.75609,24.9629,,,,,,,,,,,3,28257
 ,102.7555706,24.96351762,,,,,,,,,,,3,35056
王朝国际KTV,102.75678,24.96251,,,,,,,,,,,3,53683
云南玉启口腔连锁,102.75683599999999,24.963461,,,,,,,,,,,3,60285
 ,102.7562062,24.96484836,,,,,,,,,,,3,35822
 ,102.7555504,24.96465531,,,,,,,,,,,3,38938
 ,102.7551838,24.9644763,,,,,,,,,,,3,40350
 ,102.75594140000001,24.964655399999998,,,,,,,,,,,3,43742
 ,102.7554167,24.96410546,,,,,,,,,,,3,45541
 ,102.75566629999999,24.9651842,,,,,,,,,,,3,46068
 ,102.7559743,24.96468839,,,,,,,,,,,3,46589
 ,102.75602020000001,24.9647234,,,,,,,,,,,3,49816
 ,102.7558874,24.96462138,,,,,,,,,,,3,50515
 ,102.7547089,24.96591212,,,,,,,,,,,3,50521
 ,102.75458990000001,24.96584511,,,,,,,,,,,3,50956
