name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
 ,102.67860920000001,25.05288056,,,,,,,,,,,3,48760
瑞丽傣味小吃,102.67884,25.05379,,,,,,,,,,,3,17901
杨记农家园,102.67963,25.05299,,,,,,,,,,,3,17306
朋聚园,102.67988,25.05307,,,,,,,,,,,3,17454
石屋居餐馆,102.67979,25.05331,,,,,,,,,,,3,18853
兴财小吃店,102.67904,25.05361,,,,,,,,,,,3,19275
福建沙县特色小吃,102.67955,25.05271,,,,,,,,,,,3,19322
弥勒竹园献兰卤鸡卷粉麻园店,102.67979,25.05281,,,,,,,,,,,3,24289
方元小吃,102.67945,25.05364,,,,,,,,,,,3,24305
马可楼餐厅,102.6795,25.05339,,,,,,,,,,,3,24957
重庆石锅鱼麻园店,102.67961,25.0536,,,,,,,,,,,3,25025
六郎田鸡嫩鱼庄,102.67946,25.05341,,,,,,,,,,,3,26653
登瀛楼饭庄,102.67949,25.05363,,,,,,,,,,,3,28181
台北鸡油饭,102.68001,25.05373,,,,,,,,,,,3,28380
嫂子厨房精致快餐,102.67996,25.05351,,,,,,,,,,,3,28648
美食每客小吃店,102.67951,25.05271,,,,,,,,,,,3,28665
弥勒竹园献兰卤鸡卷粉连锁店,102.67987,25.05241,,,,,,,,,,,3,28666
 ,102.6798314,25.05235154,,,,,,,,,,,3,42517
 ,102.67868,25.05322242,,,,,,,,,,,3,50713
 ,102.678674,25.05320042,,,,,,,,,,,3,50942
新视野网吧,102.67895,25.052429999999998,,,,,,,,,,,3,54046
千丝缕烫染吧,102.6799,25.05319,,,,,,,,,,,3,58451
红8养生会所,102.67998,25.05358,,,,,,,,,,,3,58657
香都专业发型设计分店,102.6794,25.0527,,,,,,,,,,,3,58783
星晨公众电脑屋,102.67913,25.05357,,,,,,,,,,,3,59259
云南博爱医院,102.679979,25.053591,,,,,,,,,,,3,60419
昆明医学院第二附属医院东门,102.680431,25.053445,,,,,,,,,,,3,61705
仁康诊所,102.679084,25.053564,,,,,,,,,,,3,63536
有家旅馆,102.67962,25.05269,,,,,,,,,,,3,65066
楚润商务酒店,102.67998,25.05358,,,,,,,,,,,3,65076
鑫园旅社,102.6798,25.0532,,,,,,,,,,,3,65353
元龙招待所,102.67958,25.053060000000002,,,,,,,,,,,3,65744
小康发招待所,102.6799,25.05322,,,,,,,,,,,3,66057
龙苑招待所,102.67966,25.052960000000002,,,,,,,,,,,3,66282
馨雅招待所,102.6799,25.05315,,,,,,,,,,,3,67214
盛盈招待所,102.67989,25.05313,,,,,,,,,,,3,67367
鑫垚招待所,102.67989,25.05309,,,,,,,,,,,3,67456
吉安园招待所,102.67975,25.05239,,,,,,,,,,,3,67514
明缘招待所,102.67898000000001,25.05365,,,,,,,,,,,3,67577
和顺旅馆,102.6787,25.05268,,,,,,,,,,,3,67949
浪漫满屋客房部,102.67981999999999,25.05276,,,,,,,,,,,3,68060
靖发招待所,102.6794,25.05367,,,,,,,,,,,3,68135
和平旅馆,102.67922,25.0527,,,,,,,,,,,3,68200
福顺源招待所,102.67999,25.05368,,,,,,,,,,,3,68228
正宗富源酸菜土猪脚麻园NO．4,102.67891,25.0537,,,,,,,,,,,3,24407
郑斌火锅公社,102.67727,25.05329,,,,,,,,,,,3,16881
兰兰餐厅,102.67745,25.05285,,,,,,,,,,,3,22423
 ,102.676579,25.05383415,,,,,,,,,,,3,30261
 ,102.6781643,25.05315933,,,,,,,,,,,3,30792
 ,102.6781612,25.05312734,,,,,,,,,,,3,31749
昆明第二十四中学,102.677918,25.054601,,,,,,,,,,,3,9669
昆明麻园小学,102.678216,25.055126,,,,,,,,,,,3,12259
宣威老五梨碳烧烤,102.67848,25.05448,,,,,,,,,,,3,17213
沙县小吃,102.6783,25.05483,,,,,,,,,,,3,17756
建水东升烧烤餐馆,102.6784,25.05493,,,,,,,,,,,3,19321
兰州南氏拉面NO．3,102.67833,25.05484,,,,,,,,,,,3,20401
筷快乐中式厨房,102.67836,25.05486,,,,,,,,,,,3,20402
避风塘,102.67806,25.05457,,,,,,,,,,,3,22325
美怡乐冰淇淋超市,102.67847,25.05495,,,,,,,,,,,3,22932
故园食府,102.679478,25.055035,,,,,,,,,,,2,3184
昆明金鹰艺术培训学校,102.678799,25.055097,,,,,,,,,,,3,9760
云南艺术学院(东门),102.67876,25.05646,,,,,,,,,,,2,3105
云南艺术学院,102.678352,25.055824,,,,,,,,,,,2,3176
溪山美术培训,102.679181,25.055762,,,,,,,,,,,3,10640
昆明公路管理总段职工学校,102.67879,25.056519,,,,,,,,,,,3,11523
云南艺术学院文华学院东门,102.678766,25.055576,,,,,,,,,,,3,12151
云南艺术学院文华学院北门,102.678977,25.056424,,,,,,,,,,,3,12215
中国邮政储蓄银行ATM,102.67903,25.05598,,,,,,,,,,,3,15115
铜锅洋芋饭,102.67923,25.05587,,,,,,,,,,,3,18494
弥勒正宗卤鸡米线,102.67931,25.05599,,,,,,,,,,,3,22935
彝人原味牛肉,102.67952,25.05597,,,,,,,,,,,3,28396
 ,102.6785383,25.05639546,,,,,,,,,,,3,38474
 ,102.67812740000001,25.05628413,,,,,,,,,,,3,43227
 ,102.6780835,25.05644123,,,,,,,,,,,3,45109
 ,102.6783099,25.05569787,,,,,,,,,,,3,45511
 ,102.6784366,25.05571268,,,,,,,,,,,3,45611
依晨美发店,102.67814,25.05716,,,,,,,,,,,3,51781
华华乐网吧,102.6792,25.05583,,,,,,,,,,,3,54102
阿琼美容美发,102.67855,25.057270000000003,,,,,,,,,,,3,54699
名流发型会所,102.67939,25.056070000000002,,,,,,,,,,,3,59135
交通银行ATM,102.67985,25.05574,,,,,,,,,,,3,13291
麻园加油站,102.680212,25.055587,,,,,,,,,,,3,16283
大维饮品,102.67875,25.05532,,,,,,,,,,,3,18924
彩云,102.67873,25.05526,,,,,,,,,,,3,20333
茶物语,102.67849,25.05498,,,,,,,,,,,3,22933
冰之物语,102.67868,25.0552,,,,,,,,,,,3,22934
润圆香私菜馆,102.67872,25.05525,,,,,,,,,,,3,23006
故园食府总店,102.67932,25.05537,,,,,,,,,,,3,24293
唛淇啉,102.67869,25.05521,,,,,,,,,,,3,25075
柳记美食花园麻园分店,102.67939,25.05504,,,,,,,,,,,3,26559
其乐园腾冲特色小吃,102.67874,25.05528,,,,,,,,,,,3,28192
欧曼克KTV量贩,102.67871,25.05525,,,,,,,,,,,3,52183
发之城美发工作室,102.67869,25.055220000000002,,,,,,,,,,,3,52184
俊兴假日酒店,102.67978000000001,25.0558,,,,,,,,,,,3,65922
佳客格调酒店,102.67909,25.05545,,,,,,,,,,,3,66339
正宗乌江片片鱼,102.6783,25.05463,,,,,,,,,,,3,23124
布卡啦美食饮品连锁专卖,102.67822,25.05473,,,,,,,,,,,3,23776
南诏风味小吃,102.67827,25.05467,,,,,,,,,,,3,25875
正宗富源酸菜猪脚火锅,102.67848,25.05448,,,,,,,,,,,3,28193
 ,102.6784226,25.05507174,,,,,,,,,,,3,30301
 ,102.6775796,25.05404831,,,,,,,,,,,3,34548
 ,102.6784966,25.05424568,,,,,,,,,,,3,38417
 ,102.6784296,25.05457274,,,,,,,,,,,3,50917
 ,102.678313,25.05396299,,,,,,,,,,,3,51570
飞发走丝时尚烫染吧,102.67831,25.053829999999998,,,,,,,,,,,3,52668
艺术人生美发会所,102.67862,25.05432,,,,,,,,,,,3,57966
莫迪美术培训第二分部,102.677114,25.055343,,,,,,,,,,,3,9629
环球艺术培训第二分部,102.677114,25.055343,,,,,,,,,,,3,9823
艺卓画室第二教学部,102.67706,25.055399,,,,,,,,,,,3,10014
北京大卫美术培训高考部,102.677114,25.055343,,,,,,,,,,,3,12612
兄弟农家菜馆,102.67692,25.05551,,,,,,,,,,,3,19744
彩虹园农家乐,102.67687,25.05558,,,,,,,,,,,3,27006
云南艺术学院文华学院－二号教学楼,102.677735,25.056196,,,,,,,,,,,3,9480
云南艺术学院文华学院音乐舞蹈教育研究所,102.678063,25.055786,,,,,,,,,,,3,12210
民间艺术研究所,102.677735,25.056196,,,,,,,,,,,3,12311
云南艺术学院业余艺术学校,102.678063,25.055786,,,,,,,,,,,3,12646
 ,102.6771138,25.05664791,,,,,,,,,,,3,32966
 ,102.6770598,25.05659198,,,,,,,,,,,3,42472
 ,102.67702,25.05656907,,,,,,,,,,,3,44672
 ,102.6770818,25.05661596,,,,,,,,,,,3,45056
 ,102.6768803,25.05643034,,,,,,,,,,,3,46321
 ,102.67696509999999,25.05648119,,,,,,,,,,,3,50120
夜色镇,102.67711,25.055670000000003,,,,,,,,,,,3,54188
小米渣酒吧,102.67689,25.055870000000002,,,,,,,,,,,3,56144
春鸿招待所,102.67744,25.055429999999998,,,,,,,,,,,3,67966
艺院招待所,102.67756999999999,25.055320000000002,,,,,,,,,,,3,68273
温馨招待所,102.67724,25.055239999999998,,,,,,,,,,,3,65010
鑫达招待所,102.67766,25.05518,,,,,,,,,,,3,66694
云金招待所,102.67832,25.054270000000002,,,,,,,,,,,3,65018
