name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
昆明市官渡区金马街道办事处东华路社区为民服务站,102.73475,25.043108,,,,,,,,,,,3,7720
海洲教育,102.734655,25.04308,,,,,,,,,,,3,10699
东华公园,102.73588,25.04196,,,,,,,,,,,2,5365
东华路社区(南门),102.73591,25.04231,,,,,,,,,,,2,5378
昆明市第一幼儿园,102.736,25.041223,,,,,,,,,,,3,9169
东华第二小学,102.736774,25.041658,,,,,,,,,,,3,9215
 ,102.7351631,25.04206607,,,,,,,,,,,3,29900
 ,102.735146,25.04231105,,,,,,,,,,,3,30122
 ,102.7361907,25.04116049,,,,,,,,,,,3,38104
 ,102.73610790000001,25.04115954,,,,,,,,,,,3,40594
 ,102.7351181,25.04242904,,,,,,,,,,,3,41893
 ,102.735175,25.04221502,,,,,,,,,,,3,43891
 ,102.73594,25.041513600000002,,,,,,,,,,,3,46142
 ,102.7362487,25.04115648,,,,,,,,,,,3,47687
 ,102.73593509999999,25.04113268,,,,,,,,,,,3,49176
 ,102.7363145,25.04115644,,,,,,,,,,,3,49292
东华公园,102.73594,25.04178,,,,,,,,,,,3,52162
 ,102.735124,25.04293794,,,,,,,,,,,3,31822
 ,102.735135,25.04303591,,,,,,,,,,,3,33151
DQ冰雪皇后 人民东路店,102.7340209,25.0439381,,,,,,,,,,,2,5242
友谊宾馆,102.73376,25.04409,,,,,,,,,,,2,5251
昆明市综合行政执法支队,102.734027,25.04479,,,,,,,,,,,3,7151
中国工商银行东华支行,102.73447,25.0441,,,,,,,,,,,3,13275
中国工商银行ATM,102.73443,25.04409,,,,,,,,,,,3,15346
东华小区邮政储蓄所,102.73436,25.0441,,,,,,,,,,,3,15561
中国邮政储蓄银行ATM,102.73439,25.04409,,,,,,,,,,,3,15562
田园快餐,102.7338,25.0447,,,,,,,,,,,3,18532
桥香园过桥米线 人民东路店,102.73278,25.043764,,,,,,,,,,,2,4120
昆明市实验中学初中部,102.73161,25.04437,,,,,,,,,,,2,4115
祥云荟馆 上东城店,102.73237,25.044289,,,,,,,,,,,2,4118
集大广场,102.73168,25.04345,,,,,,,,,,,2,4112
沃尔玛购物广场(人民东路),102.73202,25.04354,,,,,,,,,,,2,4117
Banana VIP,102.731701,25.043476,,,,,,,,,,,2,4119
云南省森林资源监测中心,102.732196,25.042767,,,,,,,,,,,3,7826
昆明市实验中学初中部,102.731436,25.043981,,,,,,,,,,,3,9162
云南省林业调查规划院,102.732196,25.042767,,,,,,,,,,,3,9214
中国建设银行环东支行,102.7319,25.04402,,,,,,,,,,,3,12955
中国建设银行ATM,102.73181,25.04401,,,,,,,,,,,3,13125
富滇银行银光支行,102.73178,25.0435,,,,,,,,,,,3,13274
中国民生银行ATM,102.73261,25.04329,,,,,,,,,,,3,14375
富滇银行ATM,102.73197,25.04355,,,,,,,,,,,3,14940
大维饮品,102.7321,25.0435,,,,,,,,,,,3,18032
Dａｉｒｙ　Qｕｅｅｎ集大沃尔玛店,102.7321,25.0435,,,,,,,,,,,3,21754
肯德基集大餐厅,102.73259,25.04338,,,,,,,,,,,3,21901
乐立杯奶茶休闲小站,102.73106,25.04392,,,,,,,,,,,3,23443
肯德基甜品站,102.73259,25.04335,,,,,,,,,,,3,25489
七杯茶,102.73126,25.04396,,,,,,,,,,,3,26923
 ,102.7322696,25.04416874,,,,,,,,,,,3,29245
 ,102.731992,25.04359607,,,,,,,,,,,3,29404
 ,102.7319479,25.04384802,,,,,,,,,,,3,33693
 ,102.731922,25.04381306,,,,,,,,,,,3,37476
 ,102.7321967,25.04306201,,,,,,,,,,,3,40970
 ,102.7315375,25.04430626,,,,,,,,,,,3,42546
 ,102.7321418,25.04328102,,,,,,,,,,,3,42575
 ,102.7323146,25.04401673,,,,,,,,,,,3,45026
 ,102.7319791,25.04365106,,,,,,,,,,,3,46657
 ,102.732023,25.04350305,,,,,,,,,,,3,48349
 ,102.7318432,25.04410407,,,,,,,,,,,3,48368
 ,102.7319729,25.04368805,,,,,,,,,,,3,49223
 ,102.7320509,25.04346102,,,,,,,,,,,3,49510
 ,102.7322188,25.04298501,,,,,,,,,,,3,49612
 ,102.731962,25.04375406,,,,,,,,,,,3,51518
圣梦美体美肤生活馆,102.7321,25.0435,,,,,,,,,,,3,57939
爱莎贝儿健康美容馆,102.7321,25.0435,,,,,,,,,,,3,58741
工惠大药房人民东路店,102.731717,25.043997,,,,,,,,,,,3,60328
昆明市延安医院,102.73044,25.04315,,,,,,,,,,,2,4111
云南省科学技术情报研究院,102.729769,25.043766,,,,,,,,,,,3,9462
昆明医科大学附属延安医院－营养餐厅,102.73017,25.04235,,,,,,,,,,,3,24889
麦当劳甜品站,102.73027,25.04383,,,,,,,,,,,3,25491
 ,102.729679,25.04258991,,,,,,,,,,,3,48720
安医大药房,102.729748,25.043383,,,,,,,,,,,3,60445
昆明市延安医院临床护理支持中心,102.730387,25.042629,,,,,,,,,,,3,61361
延安医院－发热门诊,102.731188,25.043355,,,,,,,,,,,3,61907
昆明市延安医院－急诊科,102.730964,25.042932,,,,,,,,,,,3,63080
昆明市延安医院,102.730366,25.043123,,,,,,,,,,,3,63637
昆明市延安医院－感染科,102.731188,25.043355,,,,,,,,,,,3,63971
昆明市延安医院－门诊部,102.730367,25.043165,,,,,,,,,,,3,64108
延安医院－肠道门诊,102.731188,25.043355,,,,,,,,,,,3,64546
云杰一方商务公寓酒店,102.73170999999999,25.043110000000002,,,,,,,,,,,3,65276
海鑫源酒店公寓,102.73170999999999,25.043110000000002,,,,,,,,,,,3,67801
集大广场,102.73170999999999,25.043110000000002,,,,,,,,,,,3,69600
花溪牛肉米线,102.7322,25.04499,,,,,,,,,,,3,25360
 ,102.7313518,25.04451033,,,,,,,,,,,3,29206
 ,102.7315964,25.04476913,,,,,,,,,,,3,29723
 ,102.7324753,25.04447955,,,,,,,,,,,3,29985
 ,102.7322455,25.0444247,,,,,,,,,,,3,30874
 ,102.7310422,25.04448356,,,,,,,,,,,3,31087
 ,102.7315004,25.04504412,,,,,,,,,,,3,33404
 ,102.7315184,25.04500511,,,,,,,,,,,3,34109
 ,102.7315784,25.04480612,,,,,,,,,,,3,34191
 ,102.7315674,25.0449111,,,,,,,,,,,3,35372
 ,102.7316313,25.0446591,,,,,,,,,,,3,35516
 ,102.7320687,25.04479878,,,,,,,,,,,3,37632
 ,102.7322147,25.04429276,,,,,,,,,,,3,38505
 ,102.7323434,25.04444864,,,,,,,,,,,3,39145
 ,102.7322995,25.04444369,,,,,,,,,,,3,40510
 ,102.73161529999999,25.0447451,,,,,,,,,,,3,41907
 ,102.7322924,25.04468664,,,,,,,,,,,3,41961
 ,102.7315663,25.04485809,,,,,,,,,,,3,43058
 ,102.7312119,25.04449346,,,,,,,,,,,3,46098
 ,102.7315494,25.04495511,,,,,,,,,,,3,46852
 ,102.7314655,25.04512314,,,,,,,,,,,3,50721
 ,102.73148640000001,25.04509011,,,,,,,,,,,3,50822
 ,102.7322316,25.04422778,,,,,,,,,,,3,51221
汉庭快捷酒店东华店,102.73233,25.04476,,,,,,,,,,,3,68085
东1区写字楼,102.73233,25.04476,,,,,,,,,,,3,69568
昆明新知(东城区)图书城,102.73279,25.04407,,,,,,,,,,,2,4121
新知图书城（人民东路店）,102.733017,25.04413986,,,,,,,,,,,2,4124
华洲大酒店,102.73263,25.0431,,,,,,,,,,,2,4125
香巴拉小镇,102.733176,25.043343,,,,,,,,,,,2,4127
香可香酒楼,102.73326,25.04409,,,,,,,,,,,3,19304
华洲大酒店－西餐厅,102.73269,25.04301,,,,,,,,,,,3,20037
华洲大酒店－中餐厅,102.73269,25.04301,,,,,,,,,,,3,20038
江氏兄弟桥香园东华店,102.73313,25.04417,,,,,,,,,,,3,22074
德克士人民东路餐厅,102.73265,25.04418,,,,,,,,,,,3,22815
江氏兄弟桥香园东华店,102.73313,25.04417,,,,,,,,,,,3,23582
华洲大酒店－大堂吧,102.73269,25.04301,,,,,,,,,,,3,25490
 ,102.7336108,25.04367585,,,,,,,,,,,3,30597
 ,102.7327639,25.04452532,,,,,,,,,,,3,30660
 ,102.7337168,25.04367581,,,,,,,,,,,3,39210
 ,102.733533,25.04366991,,,,,,,,,,,3,49009
 ,102.7328098,25.04453927,,,,,,,,,,,3,49010
 ,102.73284179999999,25.04455425,,,,,,,,,,,3,49847
华洲大酒店－健身房,102.73269,25.04301,,,,,,,,,,,3,54343
名人会所专业美发,102.73358,25.04407,,,,,,,,,,,3,54623
阿水造型发型连锁沙龙环城店,102.73303,25.04364,,,,,,,,,,,3,55626
华洲大酒店－康体休闲中心,102.73269,25.04301,,,,,,,,,,,3,57594
华洲大酒店－帝豪圣殿KTV,102.73269,25.04301,,,,,,,,,,,3,57671
华洲大酒店－桑拿中心,102.73269,25.04301,,,,,,,,,,,3,59683
华洲大酒店－夜总会,102.73269,25.04301,,,,,,,,,,,3,59684
华洲大酒店－棋牌室,102.73269,25.04301,,,,,,,,,,,3,59685
华洲大酒店－美容美发,102.73269,25.04301,,,,,,,,,,,3,59686
东骏大药房东华连锁店,102.73347199999999,25.044095000000002,,,,,,,,,,,3,61099
三明鑫疆大药房人民东路店,102.73273,25.044061,,,,,,,,,,,3,64721
华洲大酒店,102.73269,25.04301,,,,,,,,,,,3,68178
五味精荟馆,102.73381,25.04452,,,,,,,,,,,3,22560
老鸭饭店,102.73469,25.04408,,,,,,,,,,,3,24482
快活林饭店,102.73378,25.04479,,,,,,,,,,,3,28805
 ,102.7341182,25.04340054,,,,,,,,,,,3,34778
 ,102.7338475,25.04368769,,,,,,,,,,,3,47760
 ,102.7339454,25.04367563,,,,,,,,,,,3,49284
柔婷,102.73371999999999,25.044179999999997,,,,,,,,,,,3,52652
莎娅酒会,102.73371999999999,25.044179999999997,,,,,,,,,,,3,52653
健之佳药妆店,102.734622,25.044088000000002,,,,,,,,,,,3,60437
福林堂云苓国药店,102.734613,25.043711,,,,,,,,,,,3,61159
锦苑招待所,102.73382,25.044610000000002,,,,,,,,,,,3,65823
友谊宾馆,102.73371999999999,25.044179999999997,,,,,,,,,,,3,67537
 ,102.73513,25.04256201,,,,,,,,,,,3,43688
南京小吃,102.73597,25.043594,,,,,,,,,,,2,5389
东华丽都广场,102.73605,25.04388,,,,,,,,,,,2,5391
南京小吃,102.73598,25.04371,,,,,,,,,,,3,20636
盛和小锅米线东华店,102.73531,25.04406,,,,,,,,,,,3,22658
 ,102.7353926,25.04330366,,,,,,,,,,,3,44162
东华小区,102.73705,25.04387,,,,,,,,,,,2,5349
农村信用社ATM,102.7378,25.04366,,,,,,,,,,,3,12997
君康温泉,102.73781,25.04411,,,,,,,,,,,3,53890
易生康昆明经络养生馆,102.73741,25.0446,,,,,,,,,,,3,54731
俪水天空,102.73764,25.04412,,,,,,,,,,,3,54931
久久红娱乐会所,102.73746,25.0441,,,,,,,,,,,3,54932
两品堂健康理疗馆,102.73741,25.0446,,,,,,,,,,,3,55538
极度网络桦枫店,102.73795,25.04366,,,,,,,,,,,3,55841
缘源舞厅,102.73739,25.044079999999997,,,,,,,,,,,3,57200
尹志文口腔,102.736731,25.043708,,,,,,,,,,,3,60047
云南白药大药房东华连锁店,102.73643100000001,25.043699,,,,,,,,,,,3,60365
一心堂人民东路连锁NO．1,102.737953,25.044058,,,,,,,,,,,3,62162
昆明军龙岩土香博商厦,102.73656,25.04416,,,,,,,,,,,3,69357
怡君诊所,102.736153,25.043121,,,,,,,,,,,3,63888
翠圆招待所,102.73563,25.04425,,,,,,,,,,,3,65431
 ,102.735135,25.04273495,,,,,,,,,,,3,46879
好来屋烫染吧,102.73445,25.04279,,,,,,,,,,,3,54726
