name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
美宝龙小吃店金刀营店,102.72836,25.07908,,,,,,,,,,,3,22460
昆明市盘龙区永胜学校,102.728053,25.078182,,,,,,,,,,,3,9178
金星中心小学,102.727871,25.07841,,,,,,,,,,,3,9553
农村信用社ATM,102.72816,25.07777,,,,,,,,,,,3,15323
家常菜馆,102.72804,25.07811,,,,,,,,,,,3,17208
杨氏小吃店,102.72763,25.07894,,,,,,,,,,,3,18066
佳忆农家乐,102.72789,25.07789,,,,,,,,,,,3,18460
正宗富源酸菜土猪脚火锅,102.72824,25.07795,,,,,,,,,,,3,18957
陕西面馆,102.72771,25.07761,,,,,,,,,,,3,18978
特色川味小吃,102.72807,25.07749,,,,,,,,,,,3,19013
老滇味煮品快餐,102.72785,25.07757,,,,,,,,,,,3,19177
金敏小吃店,102.72819,25.07783,,,,,,,,,,,3,19454
杜记重庆面庄,102.72801,25.078,,,,,,,,,,,3,19455
土佬冒冒菜锦秀花园店,102.72788,25.07755,,,,,,,,,,,3,19456
礼胜园牛菜馆,102.72809,25.07823,,,,,,,,,,,3,19836
两江土重庆鼎锅鱼金刀营店,102.72821,25.07788,,,,,,,,,,,3,19885
食香阁,102.72826,25.07871,,,,,,,,,,,3,20456
大众营养快餐,102.72801,25.07751,,,,,,,,,,,3,20630
胖嫂东北水饺金刀营店,102.72824,25.07775,,,,,,,,,,,3,22552
兰州拉面,102.72823,25.07743,,,,,,,,,,,3,23871
宣威家乡菜,102.72766,25.07763,,,,,,,,,,,3,24200
弥勒宝德卤鸡米线NO．2,102.72847,25.07775,,,,,,,,,,,3,24818
金芒果彝家饵丝自助专营NO．1,102.72857,25.07774,,,,,,,,,,,3,24894
金沙羊肉米线铜锅冒菜洋芋饭王记NO．8,102.72852,25.07774,,,,,,,,,,,3,24895
林华园小锅米线,102.72775,25.07759,,,,,,,,,,,3,25448
牛大碗拉面刀削面,102.72817,25.07744,,,,,,,,,,,3,26467
贵州六盘水张鑫羊肉米线NO．3,102.72812,25.07747,,,,,,,,,,,3,26960
方舟快餐,102.7278,25.07758,,,,,,,,,,,3,27945
 ,102.7275014,25.07743814,,,,,,,,,,,3,34153
 ,102.727706,25.07831699,,,,,,,,,,,3,34819
 ,102.7284133,25.07793458,,,,,,,,,,,3,36017
 ,102.72863,25.07789948,,,,,,,,,,,3,37126
 ,102.7278589,25.07831591,,,,,,,,,,,3,42795
 ,102.7276202,25.07737811,,,,,,,,,,,3,48603
 ,102.7278698,25.077992899999998,,,,,,,,,,,3,48957
温州欧尚总店金刀营分店,102.72843,25.07852,,,,,,,,,,,3,57452
顶尚造型,102.72822,25.07864,,,,,,,,,,,3,57453
盘龙天德诊所,102.727577,25.077988,,,,,,,,,,,3,60155
盘龙维雄诊所,102.728527,25.0786,,,,,,,,,,,3,61267
云诚客房部,102.7284,25.07842,,,,,,,,,,,3,66283
鑫源招待所,102.72834,25.07819,,,,,,,,,,,3,66865
康德旅社,102.72825999999999,25.07799,,,,,,,,,,,3,67277
朋缘旅馆,102.72863000000001,25.07775,,,,,,,,,,,3,67525
阁万金旅社,102.7282,25.07776,,,,,,,,,,,3,67526
鸿源旅社,102.72823000000001,25.07791,,,,,,,,,,,3,67818
金宝旅馆,102.72836,25.07828,,,,,,,,,,,3,68014
金华庵,102.728126,25.078776,,,,,,,,,,,3,68481
昆明市金星社区金刀营村为民服务中心,102.729142,25.080123,,,,,,,,,,,3,7887
中国信合金刀营分社,102.72947,25.08132,,,,,,,,,,,2,5663
农村信用社金刀营分社,102.7295,25.08138,,,,,,,,,,,3,13436
农村信用社ATM,102.72948,25.08133,,,,,,,,,,,3,13437
鸿运堂酸菜土猪脚金刀营店,102.729,25.08077,,,,,,,,,,,3,16796
詹玉农家园,102.72873,25.08113,,,,,,,,,,,3,22476
贵州六盘水羊肉米线,102.72899,25.0811,,,,,,,,,,,3,27055
田园菜香,102.72886,25.08111,,,,,,,,,,,3,27818
昭通镇雄酸菜汤猪脚火锅,102.72924,25.08072,,,,,,,,,,,3,28089
雨点湾网域会所,102.72896999999999,25.08071,,,,,,,,,,,3,53611
足道养生屋,102.72909,25.081,,,,,,,,,,,3,55802
丝情发艺专业烫染连锁旗舰店NO．4,102.72918,25.08053,,,,,,,,,,,3,58536
时尚韩流美业,102.72931,25.08086,,,,,,,,,,,3,59738
云康欣药店,102.729052,25.080766,,,,,,,,,,,3,59984
福林堂如意国药店,102.72931700000001,25.080763,,,,,,,,,,,3,59987
盘龙鸿荫诊所,102.728978,25.080637,,,,,,,,,,,3,60560
云飞招待所,102.7288,25.081120000000002,,,,,,,,,,,3,68052
