name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
老味道农家菜,102.77536,24.9771,,,,,,,,,,,3,25063
重庆风味小吃,102.77624,24.97761,,,,,,,,,,,3,16851
昭通人家西瓜农家园,102.77587,24.97766,,,,,,,,,,,3,16923
大众小吃店,102.77615,24.97782,,,,,,,,,,,3,21321
新凯里酸菜鱼,102.7759,24.97741,,,,,,,,,,,3,22234
福满园正宗富源酸菜猪脚火锅,102.77594,24.97743,,,,,,,,,,,3,22235
微笑堂丽江腊排骨火锅店,102.77602,24.97747,,,,,,,,,,,3,22236
宏达川味园,102.77581,24.97763,,,,,,,,,,,3,24687
小禾苗农家菜NO．3,102.77563,24.97751,,,,,,,,,,,3,25062
根叶园农家菜,102.77567,24.97728,,,,,,,,,,,3,25307
昭通天麻火腿鸡,102.77588,24.97739,,,,,,,,,,,3,28444
聚天足商务酒店,102.7757,24.97757,,,,,,,,,,,3,65074
宏琼招待所,102.77593,24.97743,,,,,,,,,,,3,65555
福鑫园招待所,102.77587,24.97737,,,,,,,,,,,3,66070
鸿福旅馆,102.77547,24.97716,,,,,,,,,,,3,67664
网络宾馆,102.77712,24.97738,,,,,,,,,,,3,68089
老味道酸菜猪脚火锅,102.77531,24.97708,,,,,,,,,,,3,25746
怡源小吃店,102.7754,24.97607,,,,,,,,,,,3,16749
昆明市官渡区小板桥中心卫生院,102.77396,24.97677,,,,,,,,,,,2,2177
昆明市小板桥街道办,102.774809,24.977136,,,,,,,,,,,3,7058
官渡农村合作银行云溪支行营业部,102.77442,24.97599,,,,,,,,,,,3,13838
官渡农村合作银行ATM,102.77439,24.97604,,,,,,,,,,,3,16074
自家厨房,102.77418,24.97676,,,,,,,,,,,3,28213
 ,102.7744238,24.9767586,,,,,,,,,,,3,29186
 ,102.7742467,24.97681238,,,,,,,,,,,3,32122
 ,102.7732662,24.97614143,,,,,,,,,,,3,38556
 ,102.77361409999999,24.97743266,,,,,,,,,,,3,43355
 ,102.7737083,24.97687682,,,,,,,,,,,3,45731
 ,102.7743386,24.97677048,,,,,,,,,,,3,48208
金龙网吧,102.77438000000001,24.9766,,,,,,,,,,,3,54744
云桥园温泉浴场,102.77423,24.97634,,,,,,,,,,,3,56494
博导健康药房,102.77426700000001,24.976502,,,,,,,,,,,3,60199
小板桥社区卫生服务中心,102.7739,24.976987,,,,,,,,,,,3,60288
官渡区小板桥中心卫生院,102.7739,24.976987,,,,,,,,,,,3,60439
好药家小板桥NO．2,102.774405,24.976188,,,,,,,,,,,3,60851
官渡区红十字会医院,102.7739,24.976987,,,,,,,,,,,3,63752
 ,102.774976,24.97673516,,,,,,,,,,,3,38414
时尚标致烫染吧,102.77495,24.97588,,,,,,,,,,,3,51963
剪艺造型烫染沙龙,102.7752,24.97575,,,,,,,,,,,3,53981
风剪云美发机构,102.77505,24.97567,,,,,,,,,,,3,56750
小板桥社区溜冰场,102.77488000000001,24.97557,,,,,,,,,,,3,58315
穿越时空小板桥店,102.77453,24.975820000000002,,,,,,,,,,,3,58316
佳家园宾馆,102.77554,24.97599,,,,,,,,,,,3,65557
鑫胜宾馆,102.77534,24.97604,,,,,,,,,,,3,67662
新世纪宾馆,102.77499,24.97691,,,,,,,,,,,3,66180
