name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
 ,102.6966805,25.05094038,,,,,,,,,,,3,33236
特运酒店－大堂吧,102.69538,25.05096,,,,,,,,,,,3,17512
豆香园 龙翔店,102.696,25.05021,,,,,,,,,,,2,5858
特运大厦,102.69557,25.05044,,,,,,,,,,,2,5860
龙翔苑,102.69488,25.04945,,,,,,,,,,,2,5856
瓦舍 Le paradis cafe,102.6951316,25.05027797,,,,,,,,,,,2,5867
爱乐文化艺术学校,102.695082,25.050141,,,,,,,,,,,3,10256
昆明第一中学(北门),102.69378,25.04816,,,,,,,,,,,2,3326
恒兴酒店,102.69447,25.04783,,,,,,,,,,,2,5846
恒兴写字楼,102.69446,25.04815,,,,,,,,,,,2,5847
华兴酒店,102.69419,25.04874,,,,,,,,,,,2,5857
昆明第一中学西门,102.693935,25.048192,,,,,,,,,,,3,11423
金诺学校,102.694466,25.04783,,,,,,,,,,,3,11640
惠客坊,102.69408,25.0474,,,,,,,,,,,3,23102
果谷创品,102.69406,25.04784,,,,,,,,,,,3,23748
恒兴酒店－餐厅,102.69447,25.04783,,,,,,,,,,,3,24140
欧格奶茶铺,102.69407,25.04757,,,,,,,,,,,3,24322
恒兴酒店－大堂吧,102.69447,25.04783,,,,,,,,,,,3,24362
华兴酒店－餐厅,102.69429,25.04887,,,,,,,,,,,3,24865
 ,102.6931846,25.04885463,,,,,,,,,,,3,30657
 ,102.6932494,25.04778953,,,,,,,,,,,3,31675
 ,102.6932891,25.04748047,,,,,,,,,,,3,31775
 ,102.6932274,25.04822256,,,,,,,,,,,3,32633
 ,102.6932254,25.0481156,,,,,,,,,,,3,37653
 ,102.6932243,25.04834357,,,,,,,,,,,3,37775
 ,102.6928391,25.04800215,,,,,,,,,,,3,40483
 ,102.6932254,25.04855556,,,,,,,,,,,3,47765
 ,102.6932643,25.0475805,,,,,,,,,,,3,48163
 ,102.6932812,25.04752448,,,,,,,,,,,3,48778
 ,102.6932254,25.04827058,,,,,,,,,,,3,48841
 ,102.6932204,25.04846759,,,,,,,,,,,3,49238
 ,102.6932353,25.04799158,,,,,,,,,,,3,51045
华兴酒店－KTV,102.69429000000001,25.04887,,,,,,,,,,,3,56805
华兴酒店－歌舞厅,102.69429000000001,25.04887,,,,,,,,,,,3,59124
恒兴酒店－KTV,102.69447,25.047829999999998,,,,,,,,,,,3,59143
恒兴酒店－棋牌室,102.69447,25.047829999999998,,,,,,,,,,,3,59144
恒兴酒店,102.69447,25.047829999999998,,,,,,,,,,,3,65840
华兴酒店,102.69429000000001,25.04887,,,,,,,,,,,3,68319
恒兴大厦C座,102.69447,25.047829999999998,,,,,,,,,,,3,69689
 ,102.6948382,25.04998517,,,,,,,,,,,3,29612
 ,102.6940369,25.04987537,,,,,,,,,,,3,30052
金太阳香辣蟹 凤翥街店,102.69671,25.04953,,,,,,,,,,,2,5852
新建设电影世界,102.697428,25.050322,,,,,,,,,,,2,5816
润生活甜品馆建设店,102.69652,25.05049,,,,,,,,,,,2,5849
德克士 新建设店,102.69699,25.05032,,,,,,,,,,,2,5855
JUST HOT佳禾面包(建设路店),102.69744,25.05001,,,,,,,,,,,2,5859
丽水堂,102.69744,25.050371,,,,,,,,,,,2,5861
聚点KTV,102.69741,25.05024,,,,,,,,,,,2,5863
飘逸仙踪,102.69677,25.05056,,,,,,,,,,,2,5864
五华区房产局第二房管所,102.697079,25.050049,,,,,,,,,,,3,6621
昆明市姓名文化研究会总部,102.697948,25.050442,,,,,,,,,,,3,9575
昆明新概念培训学校,102.696559,25.050517,,,,,,,,,,,3,10829
昆明五华鹏程培训学校,102.696595,25.050275,,,,,,,,,,,3,10897
中国工商银行龙翔街支行,102.69685,25.05031,,,,,,,,,,,3,13134
中国邮政储蓄银行龙翔街邮政储蓄所,102.69668,25.05028,,,,,,,,,,,3,13981
中国建设银行ATM,102.69688,25.05103,,,,,,,,,,,3,14419
中国邮政储蓄银行ATM,102.69671,25.05028,,,,,,,,,,,3,14780
中国工商银行ATM,102.69688,25.05032,,,,,,,,,,,3,14811
广发银行ATM,102.6967,25.05058,,,,,,,,,,,3,15614
中国光大银行ATM,102.69834,25.05048,,,,,,,,,,,3,15745
南来盛概念店,102.69699,25.05058,,,,,,,,,,,3,16706
康师傅私房牛肉面馆店面－新建设分店,102.69738,25.05007,,,,,,,,,,,3,17152
福华园龙翔分店,102.69694,25.05058,,,,,,,,,,,3,17852
MAO Livehouse昆明,102.697611,25.04903,,,,,,,,,,,2,5815
八零九零零嘴零食,102.69675,25.04896,,,,,,,,,,,2,5850
锅子楼凤翥店,102.696785,25.04919,,,,,,,,,,,2,5851
MAOLivehouse昆明,102.697359,25.048875,,,,,,,,,,,2,5854
云岭艺术学校,102.69729,25.04872,,,,,,,,,,,3,9287
云上鹰辅导学校,102.696821,25.049042,,,,,,,,,,,3,10654
美丽心灵钢琴培训中心,102.69729,25.04872,,,,,,,,,,,3,11174
大维饮品,102.69742,25.04983,,,,,,,,,,,3,18867
时成,102.69733,25.04856,,,,,,,,,,,3,20929
义兴斋,102.6974,25.04989,,,,,,,,,,,3,22049
映江楼大酥牛肉面馆,102.69748,25.04947,,,,,,,,,,,3,24315
稳麦小吃,102.69795,25.04819,,,,,,,,,,,3,27372
蒸好吃,102.69685,25.0488,,,,,,,,,,,3,27675
义兴斋,102.69743,25.0498,,,,,,,,,,,3,28534
 ,102.6980962,25.04892218,,,,,,,,,,,3,29447
 ,102.6968299,25.0487091,,,,,,,,,,,3,29457
 ,102.6967302,25.04894027,,,,,,,,,,,3,29563
 ,102.6969266,25.04839397,,,,,,,,,,,3,29579
 ,102.6979486,25.04957841,,,,,,,,,,,3,29670
钱局街,102.6989647,25.04830962,,,,,,,,,,,2,5791
阿姆甜品,102.700065,25.047679,,,,,,,,,,,2,5788
歇脚小栈 钱局街店,102.69918,25.047325,,,,,,,,,,,2,5790
洋芋巷,102.69934,25.047525,,,,,,,,,,,2,5792
克丽缇娜国际美容院,102.70002,25.04861,,,,,,,,,,,2,5565
观音峡,102.699964,25.048382,,,,,,,,,,,2,5795
先锋小学,102.69921,25.04873,,,,,,,,,,,2,5802
物资大院,102.70018,25.04927,,,,,,,,,,,2,5810
茴转时光,102.7017212,25.04860687,,,,,,,,,,,2,5554
陆军讲武堂旧址,102.7013931,25.04763031,,,,,,,,,,,2,5551
野象谷,102.70139,25.04843,,,,,,,,,,,2,5561
云南陆军讲武堂历史博物馆,102.70112,25.04803,,,,,,,,,,,2,5793
卷耳咖啡,102.700927,25.047185,,,,,,,,,,,2,5799
翠PUB,102.701508,25.048508,,,,,,,,,,,2,5814
昆明市文物管委会,102.701341,25.047547,,,,,,,,,,,3,7386
味彩,102.70108,25.04688,,,,,,,,,,,3,28173
 ,102.7013474,25.04841224,,,,,,,,,,,3,42744
 ,102.7018613,25.04772644,,,,,,,,,,,3,42781
 ,102.70138929999999,25.04842718,,,,,,,,,,,3,47061
云南陆军讲武堂旧址,102.701009,25.047921,,,,,,,,,,,3,68717
ORIGIN原点,102.702438,25.048551,,,,,,,,,,,2,5570
翠湖(西门),102.70141,25.0486,,,,,,,,,,,2,5796
熙楼,102.7011,25.04901,,,,,,,,,,,2,5806
静茗苑茶餐吧,102.7011,25.04892,,,,,,,,,,,3,16740
唐会小黄牛带皮牛肉米线,102.70084,25.04883,,,,,,,,,,,3,17243
熙楼,102.7011,25.04901,,,,,,,,,,,3,26992
 ,102.702465,25.04890053,,,,,,,,,,,3,30295
 ,102.7023982,25.04885364,,,,,,,,,,,3,34442
 ,102.7017517,25.04886264,,,,,,,,,,,3,36414
 ,102.7023253,25.04882777,,,,,,,,,,,3,37002
 ,102.7021248,25.04862405,,,,,,,,,,,3,47732
 ,102.7017126,25.04883771,,,,,,,,,,,3,47818
 ,102.70241209999999,25.04865164,,,,,,,,,,,3,48882
 ,102.7022834,25.04879784,,,,,,,,,,,3,49957
翠湖公园西门,102.70136,25.0487,,,,,,,,,,,3,51876
丹麟餐厅,102.69972,25.04801,,,,,,,,,,,3,19007
黄记成都担担面,102.70074,25.04882,,,,,,,,,,,3,21983
鼎丰园餐厅,102.69926,25.04849,,,,,,,,,,,3,22337
舞茶道,102.69928,25.04802,,,,,,,,,,,3,24780
爱上火锅仔,102.70017,25.04868,,,,,,,,,,,3,28562
 ,102.700091,25.04810813,,,,,,,,,,,3,31610
 ,102.6999463,25.04806736,,,,,,,,,,,3,32590
 ,102.7001668,25.04811303,,,,,,,,,,,3,33883
 ,102.6998426,25.04804252,,,,,,,,,,,3,34950
 ,102.7000031,25.04809328,,,,,,,,,,,3,35740
 ,102.7006958,25.04878124,,,,,,,,,,,3,37263
 ,102.7006528,25.04824128,,,,,,,,,,,3,38209
 ,102.7002906,25.04814786,,,,,,,,,,,3,38714
 ,102.6997387,25.04803068,,,,,,,,,,,3,39039
 ,102.70013890000001,25.04838006,,,,,,,,,,,3,39735
 ,102.6999014,25.04806142,,,,,,,,,,,3,41226
 ,102.70023370000001,25.04839694,,,,,,,,,,,3,41471
 ,102.7005959,25.04822337,,,,,,,,,,,3,42904
 ,102.7000381,25.04810921,,,,,,,,,,,3,42905
 ,102.7003545,25.04840576,,,,,,,,,,,3,42906
 ,102.7002366,25.048134899999997,,,,,,,,,,,3,43866
 ,102.7004193,25.04841764,,,,,,,,,,,3,46368
 ,102.7001867,25.048382,,,,,,,,,,,3,47517
 ,102.7005719,25.04821743,,,,,,,,,,,3,49331
 ,102.7003745,25.04816271,,,,,,,,,,,3,51534
克丽缇娜国际美容中心,102.69996,25.04864,,,,,,,,,,,3,51758
艺语·风尚发型工作室,102.69993000000001,25.04864,,,,,,,,,,,3,55374
枫丹白露皮肤护理工作室,102.69959,25.04857,,,,,,,,,,,3,58913
圣科健骨服务中心,102.699442,25.04854,,,,,,,,,,,3,62217
雪儿泡菜,102.69935,25.047396,,,,,,,,,,,2,5803
歇脚小栈钱局店,102.69918,25.04733,,,,,,,,,,,3,19871
大维饮品,102.69909,25.04763,,,,,,,,,,,3,23344
 ,102.6997196,25.04756871,,,,,,,,,,,3,41472
 ,102.699085,25.04768067,,,,,,,,,,,3,43027
 ,102.69971170000001,25.04746971,,,,,,,,,,,3,47288
优北町(染布巷),102.69887,25.04818,,,,,,,,,,,2,5798
文山早点,102.69864,25.048365,,,,,,,,,,,2,5804
屈臣氏(龙泉路店),102.6984261,25.04815226,,,,,,,,,,,2,5808
me&amp;city,102.6983738,25.04814835,,,,,,,,,,,2,5811
先锋小学,102.699057,25.048954,,,,,,,,,,,3,10985
文山荷鲜居,102.69864,25.04837,,,,,,,,,,,3,17027
优北町,102.69893,25.04815,,,,,,,,,,,3,22561
柳飞小吃,102.69824,25.04825,,,,,,,,,,,3,25111
唛淇啉,102.69819,25.04824,,,,,,,,,,,3,26694
半山咖啡,102.69776,25.047192,,,,,,,,,,,2,5789
百汇商场公交站,102.69778,25.04658,,,,,,,,,,,2,5800
昆明市五华区人民医院,102.69782,25.04742,,,,,,,,,,,2,5812
昆明新知图书城购书中心,102.6972,25.04678,,,,,,,,,,,2,5818
百汇商业广场,102.69726,25.04669,,,,,,,,,,,2,5840
上海浦东发展银行ATM,102.69748,25.04648,,,,,,,,,,,3,12983
季季红火锅NO．7,102.69746,25.04652,,,,,,,,,,,3,21501
一心一客,102.69735,25.04673,,,,,,,,,,,3,24314
溢美个旧团山带皮小黄牛米线百汇店,102.69735,25.04673,,,,,,,,,,,3,26789
猫舍小番食馆,102.69772,25.04785,,,,,,,,,,,3,27882
 ,102.6981211,25.04798415,,,,,,,,,,,3,29299
 ,102.6968785,25.04695901,,,,,,,,,,,3,29423
