name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
中国平安银行ATM,102.70044,25.02257,,,,,,,,,,,3,13647
新人人海鲜大酒楼,102.69954,25.0216,,,,,,,,,,,2,4494
南亚风情园萨拉伯尔韩国料理,102.70018,25.02186,,,,,,,,,,,2,4495
云南新闻出版大楼,102.69933,25.02282,,,,,,,,,,,2,4487
竞达花园,102.70007,25.02333,,,,,,,,,,,2,4488
云南省版权局,102.698841,25.022559,,,,,,,,,,,3,6622
云南省新闻出版局,102.698841,25.022559,,,,,,,,,,,3,7843
昆明市农业科学研究院,102.699632,25.023361,,,,,,,,,,,3,11589
广发银行昆明分行,102.6995,25.02206,,,,,,,,,,,3,13059
中国银行ATM,102.69957,25.0227,,,,,,,,,,,3,13516
招商银行ATM,102.69945,25.02288,,,,,,,,,,,3,13557
招商银行滇池路支行,102.69954,25.02274,,,,,,,,,,,3,14364
中国银行滇池路支行,102.69971,25.02251,,,,,,,,,,,3,14572
方舟大厦－食堂,102.69949,25.02199,,,,,,,,,,,3,27612
 ,102.6986627,25.02224757,,,,,,,,,,,3,36725
 ,102.6997753,25.02280076,,,,,,,,,,,3,44216
 ,102.6987635,25.02248436,,,,,,,,,,,3,48181
一心堂滇池路连锁NO．1,102.70012,25.022806,,,,,,,,,,,3,64753
明兴医馆,102.699116,25.023251000000002,,,,,,,,,,,3,64912
方舟大厦,102.6995,25.02206,,,,,,,,,,,3,69332
云南新闻出版大楼,102.69924,25.02259,,,,,,,,,,,3,69451
广发银行ATM,102.69998,25.02182,,,,,,,,,,,3,13099
广发银行昆明分行营业部,102.7,25.02188,,,,,,,,,,,3,14365
五华体育馆,102.70048,25.02054,,,,,,,,,,,2,4485
一饮红,102.69902,25.02077,,,,,,,,,,,2,4149
昆明桂花大酒店,102.698,25.021233,,,,,,,,,,,2,4140
可乐公寓,102.69795,25.0213,,,,,,,,,,,2,4144
桂花大厦,102.69818,25.02092,,,,,,,,,,,2,4146
昆明市工商局,102.698855,25.021206,,,,,,,,,,,3,6465
昆明市交警支队七大队,102.698988,25.021288,,,,,,,,,,,3,7281
融城优郡,102.697105,25.020595,,,,,,,,,,,2,4136
新华书店(滇池路),102.69721,25.0202,,,,,,,,,,,2,4138
云南信息报,102.6968551,25.02013491,,,,,,,,,,,2,4139
云南省土壤肥料测试中心,102.697726,25.019995,,,,,,,,,,,3,10878
中国农业银行昆明严家地支行,102.69705,25.02109,,,,,,,,,,,3,13547
中国农业银行ATM,102.69699,25.02114,,,,,,,,,,,3,13723
吉园酒店西园路店,102.69764,25.0212,,,,,,,,,,,3,66782
怡雅阳光公寓酒店（可乐店）,102.69767,25.021179999999998,,,,,,,,,,,3,67644
味源居,102.69829,25.02099,,,,,,,,,,,3,28203
 ,102.6983932,25.02101309,,,,,,,,,,,3,29356
桂花金色·168商务会所,102.69829,25.02099,,,,,,,,,,,3,54424
桂花大酒店－网吧,102.69829,25.02099,,,,,,,,,,,3,58921
西山区盛美动物医院,102.69801,25.021158,,,,,,,,,,,3,62864
昆明小动物皮肤病专科医院,102.69801,25.021158,,,,,,,,,,,3,63555
桂花大酒店,102.69829,25.02099,,,,,,,,,,,3,67118
桂花大厦,102.69829,25.02099,,,,,,,,,,,3,69380
皇家俱乐部,102.69919,25.02087,,,,,,,,,,,2,4150
华诚KTV娱乐广场,102.69926,25.02088,,,,,,,,,,,2,4151
方舟大厦,102.69932,25.02158,,,,,,,,,,,2,4506
滇情园,102.69975,25.021067,,,,,,,,,,,2,4515
滇情园,102.69975,25.02107,,,,,,,,,,,3,22830
五华区体育馆－乒乓球羽毛球馆,102.69988000000001,25.021160000000002,,,,,,,,,,,3,53294
滇池舞厅,102.69935,25.020329999999998,,,,,,,,,,,3,53590
阿波罗温泉水疗,102.6995,25.02025,,,,,,,,,,,3,53874
昆明团团御足浴健康中心,102.69933,25.02064,,,,,,,,,,,3,54161
皇家俱乐部,102.69933,25.02064,,,,,,,,,,,3,54162
华诚娱乐会所,102.69939000000001,25.02074,,,,,,,,,,,3,57226
和顺游戏室,102.69926,25.02045,,,,,,,,,,,3,57332
天王星娱乐,102.69933,25.02064,,,,,,,,,,,3,58901
夏莹网吧,102.69911,25.01989,,,,,,,,,,,3,59210
