name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
沙县小吃,102.74154,25.01165,,,,,,,,,,,3,19457
金鹰大酒店,102.74206,25.01258,,,,,,,,,,,2,2520
海港城,102.7416,25.0123,,,,,,,,,,,2,2521
古滇园,102.74113,25.01325,,,,,,,,,,,2,2227
啡一品咖啡馆(总店),102.7405,25.01312,,,,,,,,,,,2,2228
万兴花园,102.74049,25.0131,,,,,,,,,,,2,2530
京川野菌王,102.74199,25.0134,,,,,,,,,,,2,2531
昆明市官渡区旅游管理局,102.74162,25.013475,,,,,,,,,,,3,6296
昆明市官渡区科学技术和信息化局,102.74162,25.013475,,,,,,,,,,,3,6653
昆明市官渡区科技局,102.74162,25.013475,,,,,,,,,,,3,7064
昆明市官渡区知识产权局,102.74162,25.013475,,,,,,,,,,,3,7077
昆明市官渡区审计局,102.74162,25.013475,,,,,,,,,,,3,7089
昆明市官渡区人口计生局,102.74162,25.013475,,,,,,,,,,,3,7525
昆明市官渡区统计局,102.74162,25.013475,,,,,,,,,,,3,7571
昆明市官渡区司法局,102.74162,25.013475,,,,,,,,,,,3,7805
昆明市官渡区建设局,102.741168,25.012637,,,,,,,,,,,3,8066
昆明市官渡区安监局,102.74162,25.013475,,,,,,,,,,,3,8091
昆明空港经济区建设局,102.741168,25.012637,,,,,,,,,,,3,8276
昆明市官渡区档案局,102.741809,25.013596,,,,,,,,,,,3,8568
国家统计局官渡调查队,102.74162,25.013475,,,,,,,,,,,3,8742
昆明市官渡区防震减灾局,102.741168,25.012637,,,,,,,,,,,3,8987
官渡区建筑规划设计院,102.741168,25.012637,,,,,,,,,,,3,11801
永安财产保险公司,102.74055,25.01307,,,,,,,,,,,3,13578
昆明官渡农村合作银行ATM,102.74055,25.01311,,,,,,,,,,,3,15086
聚滇园,102.74107,25.01313,,,,,,,,,,,3,18913
江川三道菜,102.74142,25.01363,,,,,,,,,,,3,21907
盐泥腊排骨香锅,102.74158,25.01382,,,,,,,,,,,3,25896
景谷思茅生态园,102.74152,25.01394,,,,,,,,,,,3,26227
南华草墩园,102.74125,25.01355,,,,,,,,,,,3,28518
 ,102.7410343,25.01336831,,,,,,,,,,,3,33893
 ,102.7415254,25.01289968,,,,,,,,,,,3,47013
 ,102.7411754,25.01292659,,,,,,,,,,,3,49537
 ,102.7413095,25.01269871,,,,,,,,,,,3,50228
上海东申美容美发全国连锁管理机构NO．3,102.74032,25.01295,,,,,,,,,,,3,58849
昆明市中医医院－住院楼,102.74192099999999,25.013673999999998,,,,,,,,,,,3,62843
铂金商务酒店,102.74103000000001,25.01237,,,,,,,,,,,3,66502
格林豪泰连锁酒店昆明国贸店,102.74103000000001,25.01237,,,,,,,,,,,3,67698
官渡广场,102.742056,25.012615,,,,,,,,,,,2,2680
关上街道关上中心区社区为民服务站,102.741854,25.012051,,,,,,,,,,,3,7233
昆明国地珠宝研究院,102.741393,25.012358,,,,,,,,,,,3,10085
金鹰大酒店－中餐厅,102.74193,25.01251,,,,,,,,,,,3,17366
海港城海鲜酒楼,102.74152,25.01216,,,,,,,,,,,3,18040
荷塘月色美食会所避风港概念店,102.74223,25.01253,,,,,,,,,,,3,25963
金鹰大酒店－西餐厅,102.74193,25.01251,,,,,,,,,,,3,26968
 ,102.7418945,25.01230406,,,,,,,,,,,3,29117
 ,102.7416616,25.01219507,,,,,,,,,,,3,37680
 ,102.7417937,25.01201516,,,,,,,,,,,3,39585
 ,102.7419968,25.01191427,,,,,,,,,,,3,41742
 ,102.7418558,25.01193123,,,,,,,,,,,3,45474
金鹰大酒店－美容美发中心,102.74193000000001,25.01251,,,,,,,,,,,3,52850
金鹰大酒店－大堂吧,102.74193000000001,25.01251,,,,,,,,,,,3,53081
金鹰大酒店－KTV包房,102.74193000000001,25.01251,,,,,,,,,,,3,53387
金鹰大酒店－歌舞厅,102.74193000000001,25.01251,,,,,,,,,,,3,54825
金鹰大酒店－桑拿部,102.74193000000001,25.01251,,,,,,,,,,,3,55445
金鹰大酒店－健身房,102.74193000000001,25.01251,,,,,,,,,,,3,57103
金鹰大酒店－棋牌室,102.74193000000001,25.01251,,,,,,,,,,,3,57104
金鹰大酒店－会议室,102.74194,25.012529999999998,,,,,,,,,,,3,58036
东骏大药房金晖路连锁店,102.74245,25.012363,,,,,,,,,,,3,64257
金鹰大酒店,102.74194,25.012529999999998,,,,,,,,,,,3,67065
味源蜀香坊,102.7411,25.01226,,,,,,,,,,,3,22358
老东粥皇茶餐厅关上店,102.74115,25.01217,,,,,,,,,,,3,22359
弥勒特色卤鸡米线,102.74152,25.01168,,,,,,,,,,,3,24650
