name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
靓一坊专业烫染店,102.66456,25.034679999999998,,,,,,,,,,,3,52557
梁源小区西区,102.66398,25.03373,,,,,,,,,,,2,2943
梁源小区(秀苑路),102.66538,25.0339,,,,,,,,,,,2,2907
蒲公英教育中心,102.666089,25.034128,,,,,,,,,,,3,10932
同昌保险,102.66597,25.03333,,,,,,,,,,,3,15126
晓秋园,102.66454,25.03421,,,,,,,,,,,3,18363
 ,102.6645678,25.03345617,,,,,,,,,,,3,43318
 ,102.6654287,25.03313064,,,,,,,,,,,3,49436
 ,102.6649289,25.03315458,,,,,,,,,,,3,50342
香香薰蒸足浴堂,102.66502,25.033360000000002,,,,,,,,,,,3,52317
雅阁形象设计会所,102.6648,25.03454,,,,,,,,,,,3,52617
张松涛羽球俱乐部梁源连锁馆,102.66613000000001,25.03408,,,,,,,,,,,3,56343
梁源小区千丝万缕发艺店,102.6648,25.03431,,,,,,,,,,,3,56774
锦新保健按摩,102.66479,25.03402,,,,,,,,,,,3,56850
金格发艺,102.66450999999999,25.03407,,,,,,,,,,,3,58319
云丽优雅专业护肤中心,102.66445,25.0338,,,,,,,,,,,3,59292
鑫苑茶室,102.66588,25.03445,,,,,,,,,,,3,59606
伴侣宠物门诊,102.664474,25.033653,,,,,,,,,,,3,62448
 ,102.6638604,25.03409342,,,,,,,,,,,3,45136
蕴缘足道馆,102.66402,25.03343,,,,,,,,,,,3,56215
海源综合商场,102.66266,25.034,,,,,,,,,,,2,2942
甲壳城市,102.662414,25.033817,,,,,,,,,,,2,2976
昆明市西山区交通运输局,102.662466,25.033751,,,,,,,,,,,3,6411
昆明市西山区公路路政管理大队,102.662466,25.033751,,,,,,,,,,,3,8599
昆明市西山区农村信用社明波分社,102.66223,25.03415,,,,,,,,,,,3,14239
云南省农村信用社ATM,102.66223,25.03412,,,,,,,,,,,3,15935
怒江铜火锅,102.6623,25.03437,,,,,,,,,,,3,17248
陈记臻味厨房,102.66261,25.03413,,,,,,,,,,,3,23815
玛丽艳美容,102.66259000000001,25.03436,,,,,,,,,,,3,53710
韩宫汗蒸,102.66254,25.03396,,,,,,,,,,,3,53784
万英足疗保健按摩,102.66253,25.03435,,,,,,,,,,,3,54153
益康按摩足疗,102.66277,25.03436,,,,,,,,,,,3,55135
无名专业发型设计,102.66362,25.03386,,,,,,,,,,,3,56962
魅力·99经典发艺．形象烫染吧,102.66296,25.03434,,,,,,,,,,,3,57656
令狐发艺,102.6626,25.03434,,,,,,,,,,,3,58004
西山区向长春诊所,102.66272,25.03434,,,,,,,,,,,3,60758
活力源泉药店,102.6627,25.034106,,,,,,,,,,,3,61427
西山区爱华诊所,102.66314,25.034343,,,,,,,,,,,3,63891
西山区顺全诊所,102.66344699999999,25.034323999999998,,,,,,,,,,,3,64248
一心堂甲壳城市小区连锁店,102.662936,25.033938,,,,,,,,,,,3,64667
哈尼罕植物养发新发小区店,102.66424,25.033820000000002,,,,,,,,,,,3,58318
韩氏专业减肥全国连锁西山店,102.66422,25.03342,,,,,,,,,,,3,58970
钰汶美容美体中心,102.66391999999999,25.03409,,,,,,,,,,,3,59420
西山区昆沪诊所,102.664011,25.034132,,,,,,,,,,,3,60160
西山区刘亦快口腔诊所,102.66415699999999,25.034098999999998,,,,,,,,,,,3,60509
梁源社区卫生站,102.664349,25.034079000000002,,,,,,,,,,,3,61970
