name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
中国银行国贸支行,102.73636,25.00946,,,,,,,,,,,3,14496
中国银行ATM,102.73624,25.00948,,,,,,,,,,,3,15324
中国建设银行ATM,102.73613,25.00943,,,,,,,,,,,3,15325
中国建设银行昆交会支行,102.73608,25.00938,,,,,,,,,,,3,15479
昆明中玉酒店,102.73503,25.00934,,,,,,,,,,,2,4979
昆明国际会展中心,102.73396,25.01013,,,,,,,,,,,2,4967
蒙自源过桥米线,102.73371,25.010927,,,,,,,,,,,2,4993
沃尔玛购物广场(山姆会员店),102.7342529,25.00987053,,,,,,,,,,,2,4994
昆明国际会展中心世博厅,102.73373,25.01094,,,,,,,,,,,2,4997
 ,102.734017,25.01091473,,,,,,,,,,,3,36155
 ,102.7330826,25.00996991,,,,,,,,,,,3,36877
 ,102.7347451,25.01007921,,,,,,,,,,,3,38160
 ,102.73366779999999,25.00932632,,,,,,,,,,,3,38849
 ,102.7338116,25.00930634,,,,,,,,,,,3,39299
 ,102.7336118,25.009337300000002,,,,,,,,,,,3,39802
 ,102.7337497,25.00932231,,,,,,,,,,,3,39807
 ,102.73352870000001,25.00935228,,,,,,,,,,,3,41286
 ,102.73340379999999,25.00939319,,,,,,,,,,,3,42978
 ,102.734663,25.01065994,,,,,,,,,,,3,48677
 ,102.7339297,25.0092774,,,,,,,,,,,3,50125
政通大厦,102.73491,25.00926,,,,,,,,,,,2,4995
金钻潮廷酒家,102.73505,25.00934,,,,,,,,,,,2,4999
云南省劳动和社会保障厅,102.734112,25.009038,,,,,,,,,,,3,6794
云南省卫生厅,102.734112,25.009038,,,,,,,,,,,3,8100
云南省人口计生委,102.734112,25.009038,,,,,,,,,,,3,8891
云南省招商局,102.734112,25.009038,,,,,,,,,,,3,8932
昆明中玉酒店－富苑中餐厅,102.73516,25.0091,,,,,,,,,,,3,18378
金钻潮庭酒家,102.73524,25.00908,,,,,,,,,,,3,20651
昆明中玉酒店－丝路咖啡厅,102.73518,25.00913,,,,,,,,,,,3,24460
 ,102.7343387,25.00924752,,,,,,,,,,,3,31100
 ,102.7346287,25.00904867,,,,,,,,,,,3,34911
 ,102.7347865,25.00941258,,,,,,,,,,,3,38161
 ,102.7351523,25.00962156,,,,,,,,,,,3,38848
 ,102.7347007,25.0090817,,,,,,,,,,,3,40630
 ,102.7347415,25.00938158,,,,,,,,,,,3,43850
 ,102.7349066,25.0092027,,,,,,,,,,,3,45205
昆明中玉酒店－健身房,102.73516,25.0091,,,,,,,,,,,3,51922
昆明中玉酒店－棋牌室,102.73517,25.00911,,,,,,,,,,,3,52429
昆明中玉酒店－健康桑拿中心,102.73518,25.00913,,,,,,,,,,,3,52444
昆明中玉酒店－美容美发,102.73517,25.00913,,,,,,,,,,,3,53277
昆明中玉酒店－台球室,102.73517,25.00913,,,,,,,,,,,3,53397
昆明中玉酒店－洽谈室,102.73517,25.0091,,,,,,,,,,,3,55805
康大足浴会所,102.73472,25.009220000000003,,,,,,,,,,,3,56305
缤纷年代娱乐会所,102.73517,25.00913,,,,,,,,,,,3,56875
昆明中玉酒店－多功能厅,102.73517,25.0091,,,,,,,,,,,3,56878
何日君温泉水疗,102.73595,25.009179999999997,,,,,,,,,,,3,57090
昆明中玉酒店－游泳池,102.73517,25.00913,,,,,,,,,,,3,57303
昆明中玉酒店－KTV,102.73516,25.0091,,,,,,,,,,,3,59573
昆明中玉酒店,102.73518,25.00913,,,,,,,,,,,3,66643
何日君酒店旗舰店,102.73595,25.009179999999997,,,,,,,,,,,3,66921
茶业大厦,102.73595,25.009179999999997,,,,,,,,,,,3,69318
政通大厦,102.73411,25.00904,,,,,,,,,,,3,69584
重庆家富富侨足疗昆明总店,102.73692,25.00941,,,,,,,,,,,3,57209
养心堂药店,102.73605400000001,25.008671,,,,,,,,,,,3,64933
