name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
丘北县驻昆办,102.668182,25.050411,,,,,,,,,,,3,7762
昆明高新体育活动中心,102.66867,25.0493,,,,,,,,,,,2,5785
家乐福正大店,102.670319,25.049911,,,,,,,,,,,2,5784
丰宁小区,102.671402,25.049801,,,,,,,,,,,2,5741
豆香园 丰宁小区店,102.6722,25.049507,,,,,,,,,,,2,5773
建水风味烧烤(阳光购物中心南),102.67222,25.04966,,,,,,,,,,,2,5777
中国医学科学院医学生物学研究所,102.67138,25.0491,,,,,,,,,,,2,5778
吉祥圆,102.67098,25.04974,,,,,,,,,,,2,5783
中国医学科学院医学生物学研究所,102.671583,25.049118,,,,,,,,,,,3,9232
中国协和医科大学医学生物学研究所,102.671583,25.049118,,,,,,,,,,,3,9570
中国建设银行ATM,102.67101,25.04914,,,,,,,,,,,3,14134
中国建设银行泰和支行,102.67091,25.04915,,,,,,,,,,,3,15771
顺兴园牛菜馆,102.67222,25.04971,,,,,,,,,,,3,18554
茶物语,102.67208,25.04943,,,,,,,,,,,3,18649
豆香园,102.67221,25.04955,,,,,,,,,,,3,20242
火王建水风味烧烤,102.67223,25.04978,,,,,,,,,,,3,20450
生蚝王烧烤城,102.67217,25.04965,,,,,,,,,,,3,20451
六盘水羊肉米线王记丰宁店,102.67222,25.04985,,,,,,,,,,,3,20863
大铜锅洋芋焖饭丰宁店,102.67222,25.04969,,,,,,,,,,,3,21069
金土锅过桥米线丰宁店,102.67094,25.04982,,,,,,,,,,,3,24544
爽洁快餐,102.67094,25.04998,,,,,,,,,,,3,24794
飞阳铁板烧,102.67147,25.04946,,,,,,,,,,,3,25391
兴迎园,102.67219,25.04946,,,,,,,,,,,3,25906
伊兰顺小吃,102.67223,25.04982,,,,,,,,,,,3,27589
唐人鸡,102.67222,25.04974,,,,,,,,,,,3,27936
丰宁网络家园,102.67098,25.05031,,,,,,,,,,,3,54204
唯美诗特SPA会所丰宁总店,102.67208000000001,25.049429999999997,,,,,,,,,,,3,56355
发之界,102.671,25.05057,,,,,,,,,,,3,59122
龙祥口腔诊所,102.670953,25.050051999999997,,,,,,,,,,,3,61592
健之佳健康药房丰宁小区分店,102.67094499999999,25.050121,,,,,,,,,,,3,62868
昕鑫宾馆,102.67168000000001,25.04945,,,,,,,,,,,3,68268
昆明医学生物大楼,102.67141,25.04911,,,,,,,,,,,3,69321
昆明高新正大电子城,102.67041,25.05038,,,,,,,,,,,2,5787
平安银行ATM,102.67012,25.04926,,,,,,,,,,,3,14513
云南省农村信用社ATM,102.67034,25.05066,,,,,,,,,,,3,15105
沙县小吃,102.66945,25.04969,,,,,,,,,,,3,18650
肯德基正大紫都餐厅,102.67025,25.04989,,,,,,,,,,,3,20847
肯德基甜品站,102.67025,25.04989,,,,,,,,,,,3,23125
 ,102.6695605,25.04941754,,,,,,,,,,,3,35196
一心堂正大紫都城连锁店,102.66984000000001,25.050319000000002,,,,,,,,,,,3,61630
西丽滇味特色菜,102.66801,25.04975,,,,,,,,,,,3,22410
东氏造型,102.66925,25.04963,,,,,,,,,,,3,54401
高新区旭日儿科专科诊所,102.668451,25.049443,,,,,,,,,,,3,64707
西城心景,102.66856,25.04939,,,,,,,,,,,3,69713
