name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
 ,102.75914379999999,25.00786629,,,,,,,,,,,3,46624
 ,102.76005740000001,25.00715439,,,,,,,,,,,3,39616
 ,102.7595324,25.00613226,,,,,,,,,,,3,31986
 ,102.7594474,25.00601121,,,,,,,,,,,3,32522
浪子火锅,102.75922,25.00509,,,,,,,,,,,3,16647
重庆烤鱼,102.75972,25.00457,,,,,,,,,,,3,18973
抚仙湖石锅鱼,102.75957,25.00515,,,,,,,,,,,3,22665
陈记原生态火锅,102.75992,25.00454,,,,,,,,,,,3,26757
地道川味鲜,102.75898,25.00532,,,,,,,,,,,3,27075
吴记昭通天麻火腿鸡NO．5,102.75893,25.00533,,,,,,,,,,,3,27076
四川饭店,102.75971,25.0051,,,,,,,,,,,3,27141
一家人宣威火腿鸡鱼,102.75996,25.00463,,,,,,,,,,,3,27142
小李农家菜,102.75995,25.00511,,,,,,,,,,,3,27730
和甸营村公交站,102.75834,25.00409,,,,,,,,,,,2,1193
新南界,102.75828,25.00424,,,,,,,,,,,2,1409
世纪金源购物中心,102.75924,25.00376,,,,,,,,,,,2,1863
 ,102.7585975,25.00463102,,,,,,,,,,,3,32248
 ,102.7591081,25.00379906,,,,,,,,,,,3,36945
 ,102.7587233,25.00358598,,,,,,,,,,,3,37548
 ,102.75828259999999,25.00425698,,,,,,,,,,,3,40217
 ,102.75871540000001,25.00447703,,,,,,,,,,,3,42770
 ,102.7589612,25.00405506,,,,,,,,,,,3,48620
 ,102.7585615,25.00397897,,,,,,,,,,,3,49523
 ,102.7585975,25.00463102,,,,,,,,,,,3,51621
官渡区永道诊所,102.75898199999999,25.004362,,,,,,,,,,,3,60997
顺红招待所,102.75889000000001,25.00468,,,,,,,,,,,3,66877
 ,102.7592514,25.00578117,,,,,,,,,,,3,35366
 ,102.7592244,25.00575917,,,,,,,,,,,3,38226
 ,102.7591254,25.00564617,,,,,,,,,,,3,38910
 ,102.7591715,25.00569918,,,,,,,,,,,3,40007
 ,102.7590995,25.00559816,,,,,,,,,,,3,45285
 ,102.7590196,25.00552611,,,,,,,,,,,3,46155
 ,102.7593135,25.00588922,,,,,,,,,,,3,46675
 ,102.7591974,25.00573019,,,,,,,,,,,3,47294
 ,102.7583977,25.00515801,,,,,,,,,,,3,50268
廷选诊所,102.75968,25.004939999999998,,,,,,,,,,,3,60767
 ,102.7596384,25.00641927,,,,,,,,,,,3,35423
 ,102.7590766,25.00606719,,,,,,,,,,,3,35985
 ,102.7594926,25.00684727,,,,,,,,,,,3,36571
 ,102.7594795,25.00606022,,,,,,,,,,,3,37795
 ,102.7594204,25.00660026,,,,,,,,,,,3,39252
 ,102.75955340000002,25.00692327,,,,,,,,,,,3,40112
 ,102.7595574,25.00619324,,,,,,,,,,,3,40679
 ,102.75957740000001,25.00624724,,,,,,,,,,,3,43197
 ,102.75958840000001,25.00629426,,,,,,,,,,,3,44849
 ,102.7594665,25.00675628,,,,,,,,,,,3,46116
 ,102.7595923,25.00632828,,,,,,,,,,,3,46397
 ,102.7593535,25.00648425,,,,,,,,,,,3,47180
 ,102.7593194,25.00629723,,,,,,,,,,,3,51331
 ,102.758368,25.0072371,,,,,,,,,,,3,37313
 ,102.758432,25.00783614,,,,,,,,,,,3,39784
 ,102.75765340000001,25.00755102,,,,,,,,,,,3,40716
 ,102.75860300000001,25.00770119,,,,,,,,,,,3,44545
 ,102.758411,25.00785018,,,,,,,,,,,3,44980
 ,102.7591828,25.00757825,,,,,,,,,,,3,45247
 ,102.758773,25.00798923,,,,,,,,,,,3,45287
 ,102.7592476,25.00756628,,,,,,,,,,,3,47206
 ,102.7596006,25.0074383,,,,,,,,,,,3,48018
 ,102.7601033,25.00728039,,,,,,,,,,,3,50034
 ,102.7596724,25.00717032,,,,,,,,,,,3,51660
