name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
星期8,103.04321,24.95908,,,,,,,,,,,3,26675
红河特色烧烤店（汤池分店）,103.04199,24.95926,,,,,,,,,,,3,24370
123　SMILE新鲜·咖啡·茶饮,103.04245,24.95893,,,,,,,,,,,3,27334
水立方足浴,103.04176,24.959020000000002,,,,,,,,,,,3,58155
万福烧烤,103.04295,24.958,,,,,,,,,,,3,22391
家常菜饭店,103.04343,24.95706,,,,,,,,,,,3,16732
石林马肉馆,103.04305,24.95753,,,,,,,,,,,3,16733
杨林闻老三酸菜鱼汤池店,103.04312,24.95766,,,,,,,,,,,3,18702
鑫顺饭店,103.04317,24.9571,,,,,,,,,,,3,19603
一品锅麻辣坊川江鱼府,103.04333,24.95658,,,,,,,,,,,3,22390
汤池人家,103.04338,24.95653,,,,,,,,,,,3,22420
兄弟冒菜馆,103.04321,24.95674,,,,,,,,,,,3,24851
洪妹铜锅鱼,103.0432,24.95677,,,,,,,,,,,3,24852
鸿运饭店,103.04316,24.95695,,,,,,,,,,,3,24853
春满圆饭庄,103.04295,24.95711,,,,,,,,,,,3,26531
红兴园牛菜馆,103.04331,24.9577,,,,,,,,,,,3,27833
鑫牛园,103.04282,24.95766,,,,,,,,,,,3,28570
头艺回发艺形象设计工作室,103.04316,24.956979999999998,,,,,,,,,,,3,59037
兰福温泉宾馆,103.04354000000001,24.95745,,,,,,,,,,,3,65185
全顺旅馆,103.04323000000001,24.95671,,,,,,,,,,,3,65963
黑山羊羊肉米线,103.04416,24.95877,,,,,,,,,,,3,17993
紫瑞轩饭庄,103.04369,24.95934,,,,,,,,,,,3,18154
味美缘,103.04323,24.95885,,,,,,,,,,,3,18297
宜良县工商局汤池分局,103.043999,24.960238,,,,,,,,,,,3,7365
中国平安财产保险,103.04371,24.96105,,,,,,,,,,,3,15336
永遇乐酒楼,103.04488,24.96026,,,,,,,,,,,3,18155
张记农鲜园,103.04372,24.95945,,,,,,,,,,,3,18304
杨老九烤鸭饭店,103.04353,24.96038,,,,,,,,,,,3,18982
狗街老字号毛驴羊肉馆,103.04392,24.96003,,,,,,,,,,,3,22302
渔余鱼香园,103.04355,24.96028,,,,,,,,,,,3,22392
老三火锅店,103.04374,24.95957,,,,,,,,,,,3,22422
老胡羊肉馆,103.04381,24.95964,,,,,,,,,,,3,24855
