name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
昆瑞高速公路路政管理支队,102.69454,25.025045,,,,,,,,,,,3,6053
湖商大酒店,102.69356,25.02559,,,,,,,,,,,2,3416
玉龙塆,102.69402,25.025763,,,,,,,,,,,2,3432
刘家营新区(东门),102.69245,25.02603,,,,,,,,,,,2,3403
云南省住房和城乡建设厅城镇档案办公室,102.693186,25.025499,,,,,,,,,,,3,6485
八哥饭店,102.6925,25.02617,,,,,,,,,,,3,25932
 ,102.6934132,25.02595265,,,,,,,,,,,3,29950
 ,102.6923017,25.02666639,,,,,,,,,,,3,30585
 ,102.693026,25.02623727,,,,,,,,,,,3,31089
 ,102.6923414,25.02663129,,,,,,,,,,,3,33314
 ,102.6925292,25.02655002,,,,,,,,,,,3,34175
 ,102.6926199,25.02650286,,,,,,,,,,,3,34926
 ,102.6931797,25.02613301,,,,,,,,,,,3,40336
 ,102.69216879999999,25.02673758,,,,,,,,,,,3,44539
 ,102.6923974,25.02659021,,,,,,,,,,,3,46183
 ,102.6934002,25.02597668,,,,,,,,,,,3,50308
 ,102.69342809999999,25.02594864,,,,,,,,,,,3,50517
雅荠美容会所,102.69251,25.02565,,,,,,,,,,,3,51801
郭美园香痧·养肤,102.69251,25.0256,,,,,,,,,,,3,52977
和木养生馆安康路分店,102.6924,25.025760000000002,,,,,,,,,,,3,54576
富森桑拿,102.69216999999999,25.02603,,,,,,,,,,,3,54776
船房小区,102.69214,25.02451,,,,,,,,,,,2,3395
广发花园,102.69207,25.02416,,,,,,,,,,,2,3438
光明园写字楼,102.69246,25.02391,,,,,,,,,,,2,3439
赢纤养发阁,102.69296999999999,25.02427,,,,,,,,,,,3,53224
爱丝,102.69234,25.02453,,,,,,,,,,,3,53603
鸿苑美容美体机构,102.69181,25.02508,,,,,,,,,,,3,53647
贵妃美容养生会所,102.69233,25.02536,,,,,,,,,,,3,55173
兴缘康体,102.6919,25.025129999999997,,,,,,,,,,,3,55700
涵茜美容生活馆,102.69283,25.02507,,,,,,,,,,,3,55968
深海酒吧,102.69138000000001,25.0247,,,,,,,,,,,3,57275
国医堂,102.692691,25.023826,,,,,,,,,,,3,59914
一心堂刘家营新区连锁店,102.692268,25.025017000000002,,,,,,,,,,,3,59953
健之佳健康药房NO．015,102.69255799999999,25.024392000000002,,,,,,,,,,,3,60345
生达新世界大药房,102.692011,25.024247,,,,,,,,,,,3,60434
昆明复美白癜风研究所,102.691998,25.024836999999998,,,,,,,,,,,3,64709
华欧快捷酒店,102.69294000000001,25.02425,,,,,,,,,,,3,65227
光明园,102.69238,25.024,,,,,,,,,,,3,69266
光明园A幢,102.69238,25.024,,,,,,,,,,,3,69661
新感觉发型设计,102.69287,25.02534,,,,,,,,,,,3,56313
鑫衡宇俱乐部,102.6925,25.0263,,,,,,,,,,,3,57714
大都汇烫染店,102.6925,25.02553,,,,,,,,,,,3,58196
鑫衡宇歌舞厅,102.6925,25.0263,,,,,,,,,,,3,58720
鑫衡宇桑拿,102.69216999999999,25.02603,,,,,,,,,,,3,58721
新贵族形象设计中心,102.69251,25.0257,,,,,,,,,,,3,58722
西山区云叶诊所,102.69309,25.025444,,,,,,,,,,,3,60655
云南省住房和城乡建设厅档案服务中心,102.693302,25.025567,,,,,,,,,,,3,6511
童心幼儿园,102.693769,25.024807,,,,,,,,,,,3,11469
 ,102.69376340000001,25.02579209,,,,,,,,,,,3,39579
 ,102.6936637,25.02605223,,,,,,,,,,,3,39764
紫色金堂娱乐会所,102.69360999999999,25.025470000000002,,,,,,,,,,,3,54273
南丫岛温泉会所,102.69366,25.025479999999998,,,,,,,,,,,3,57516
湖商大酒店,102.69360999999999,25.025470000000002,,,,,,,,,,,3,66114
 ,102.6951754,25.02438696,,,,,,,,,,,3,36684
 ,102.6948321,25.02510647,,,,,,,,,,,3,42217
 ,102.69474620000001,25.02515957,,,,,,,,,,,3,42249
 ,102.6951833,25.025234899999997,,,,,,,,,,,3,43642
 ,102.6952421,25.02486581,,,,,,,,,,,3,45273
 ,102.69499880000001,25.02448124,,,,,,,,,,,3,47994
