name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
 ,102.7242376,25.0479068,,,,,,,,,,,3,29364
 ,102.7242247,25.04794779,,,,,,,,,,,3,43221
 ,102.72423959999999,25.04805678,,,,,,,,,,,3,50728
云南省国家税务局,102.72528,25.04783,,,,,,,,,,,2,3859
昆明耀莱成龙国际影城,102.726122,25.047323,,,,,,,,,,,2,3817
86街U2公寓,102.72532,25.04707,,,,,,,,,,,2,3828
星耀大厦,102.72589,25.04658,,,,,,,,,,,2,3837
白塔路公交站,102.72625,25.04686,,,,,,,,,,,2,3857
老东粥皇茶餐厅 七彩店,102.72658,25.04662,,,,,,,,,,,2,3864
云南省国税局,102.725314,25.047685,,,,,,,,,,,3,7816
富滇银行ATM,102.72626,25.04761,,,,,,,,,,,3,13861
中国银行ATM,102.72622,25.04671,,,,,,,,,,,3,13911
中国建设银行ATM,102.72528,25.04704,,,,,,,,,,,3,14439
七彩俊园,102.727146,25.048135,,,,,,,,,,,2,3807
七彩ME TOWN购物中心,102.7265336,25.04876754,,,,,,,,,,,2,3814
嫡炉火锅,102.72665,25.04855,,,,,,,,,,,2,3898
中国民生银行ATM,102.72692,25.04753,,,,,,,,,,,3,15205
中国民生银行昆明分行七彩俊园便民服务点,102.72692,25.04753,,,,,,,,,,,3,15665
中国银行银河支行,102.72638,25.04673,,,,,,,,,,,3,15214
富滇银行昆明白塔支行,102.7262,25.04773,,,,,,,,,,,3,15794
曼越香越南菜馆七彩俊园店,102.72653,25.04733,,,,,,,,,,,3,16986
辣尚瘾昆明七彩METOWN店,102.72653,25.04733,,,,,,,,,,,3,16987
老东粥皇七彩店,102.72653,25.04733,,,,,,,,,,,3,17707
昆明果乐汇七彩店,102.72653,25.04733,,,,,,,,,,,3,17759
Cａｋｅｒｙ　ｕｐｃａｋｅｓ,102.72653,25.04733,,,,,,,,,,,3,17783
歇脚亭,102.72653,25.04733,,,,,,,,,,,3,18329
大名厨龙门鱼府时尚养生馆七彩店,102.72653,25.04733,,,,,,,,,,,3,18468
湘村馆七彩店,102.72653,25.04733,,,,,,,,,,,3,18780
昆明天昊甜品店,102.72641,25.04735,,,,,,,,,,,3,20705
一点味餐厅七彩俊园店,102.72653,25.04733,,,,,,,,,,,3,20706
依佐拉巴西烤肉店NO．5,102.72653,25.04733,,,,,,,,,,,3,20707
鲜元素东南亚餐厅,102.72653,25.04733,,,,,,,,,,,3,20970
鲜芋仙七彩俊园店,102.72653,25.04733,,,,,,,,,,,3,22780
黄记煌三汁焖锅七彩ME　TOMN购物中心店,102.72653,25.04733,,,,,,,,,,,3,22781
漫生活云南味道,102.72653,25.04733,,,,,,,,,,,3,27151
飞阳铁板烧,102.72653,25.04733,,,,,,,,,,,3,27152
意大利百吉乐手工冰淇淋,102.72653,25.04733,,,,,,,,,,,3,27153
香妙拉面,102.72653,25.04733,,,,,,,,,,,3,27286
Mｙ　Fｏｏｄ美食城,102.72653,25.04733,,,,,,,,,,,3,27287
魅力坊美容SPA会所NO．2,102.72536,25.04739,,,,,,,,,,,3,57536
婵姿美容美体会所,102.72572,25.046570000000003,,,,,,,,,,,3,57700
星耀大厦,102.72572,25.046570000000003,,,,,,,,,,,3,69587
 ,102.7251925,25.04699829,,,,,,,,,,,3,35368
雕刻人生形象设计会所,102.72509000000001,25.04818,,,,,,,,,,,3,55599
普罗盏,102.72417,25.046946,,,,,,,,,,,2,3811
普罗盏茶餐厅,102.72414,25.04696,,,,,,,,,,,3,23302
 ,102.724857,25.04630169,,,,,,,,,,,3,34755
 ,102.7243996,25.04624504,,,,,,,,,,,3,37120
 ,102.7242797,25.046302100000002,,,,,,,,,,,3,42875
 ,102.7242148,25.04662506,,,,,,,,,,,3,44625
巴洛克,102.72484,25.04701,,,,,,,,,,,3,52985
梦幻网吧,102.72445,25.04699,,,,,,,,,,,3,53458
5092M,102.72462,25.04699,,,,,,,,,,,3,56369
健之佳健康药房NO．124,102.725137,25.047014,,,,,,,,,,,3,60665
洪晟口腔,102.724197,25.046977,,,,,,,,,,,3,62124
宠宝利宠物医院,102.724563,25.047006,,,,,,,,,,,3,62139
欧美风情酒店,102.72507,25.04835,,,,,,,,,,,3,65827
鑫源·欣怡阁酒店公寓七彩之门店,102.72518000000001,25.04824,,,,,,,,,,,3,67489
