name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
 ,102.7628156,24.94304856,,,,,,,,,,,3,32597
昆明市官渡区房产交易中心便民服务点,102.763017,24.943951,,,,,,,,,,,3,8600
昆明市官渡区房产局便民服务点,102.763017,24.943951,,,,,,,,,,,3,8777
官渡区老年大学矣六分校新亚洲体育城分点,102.763493,24.944009,,,,,,,,,,,3,9706
昆明星耀艺术培训中心,102.763493,24.944009,,,,,,,,,,,3,10197
星耀社区综合大学,102.763493,24.944009,,,,,,,,,,,3,12326
招商银行ATM,102.76322,24.94425,,,,,,,,,,,3,14453
中国人民财产保险公司新亚洲体育城中心服务站,102.76297,24.94393,,,,,,,,,,,3,15303
佳润副食饮品,102.76245,24.94367,,,,,,,,,,,3,18407
新亚洲体育场,102.763545,24.945322,,,,,,,,,,,2,2684
中国银行昆明市体育城支行,102.76388,24.94569,,,,,,,,,,,3,13564
中国银行ATM,102.76385,24.94558,,,,,,,,,,,3,13821
中国民生银行ATM,102.76324,24.94521,,,,,,,,,,,3,15209
兴业银行ATM,102.76353,24.94534,,,,,,,,,,,3,15405
兴业银行昆明新亚洲体育城水晶堡社区支行,102.76353,24.94534,,,,,,,,,,,3,15800
去茶去茶餐厅昆明店,102.76399,24.94575,,,,,,,,,,,3,19364
鑫源农家菜,102.76357,24.94479,,,,,,,,,,,3,20458
南国海鲜自助美食汇新亚洲旗舰店,102.76446,24.94514,,,,,,,,,,,3,26609
海港城海鲜酒楼新亚洲店,102.76337,24.94447,,,,,,,,,,,3,26930
旺统花园星耀店,102.7638,24.94536,,,,,,,,,,,3,28082
养身堂盲人按摩中心,102.76314,24.94499,,,,,,,,,,,3,52393
发之源发型创绎,102.7631,24.945,,,,,,,,,,,3,52552
夜时尚台球俱乐部,102.76399,24.94575,,,,,,,,,,,3,52778
唯SPA美容养生会所,102.76418000000001,24.94511,,,,,,,,,,,3,53725
名丝发艺精致·烫染吧,102.7637,24.94614,,,,,,,,,,,3,54135
力美国际健身会所体育城店,102.7643,24.94576,,,,,,,,,,,3,54737
安绮魔发师精致烫染NO．3,102.76359000000001,24.94562,,,,,,,,,,,3,55216
健康堂,102.76298,24.94504,,,,,,,,,,,3,58758
矣六星汇园社区卫生站,102.763573,24.944819,,,,,,,,,,,3,60818
一心堂新亚洲体育城连锁店,102.763492,24.945367,,,,,,,,,,,3,61664
济民药店,102.763525,24.944766,,,,,,,,,,,3,64326
 ,102.7628606,24.9434766,,,,,,,,,,,3,29492
 ,102.7626156,24.94408635,,,,,,,,,,,3,29574
 ,102.7625927,24.94348254,,,,,,,,,,,3,30336
 ,102.7624808,24.94354253,,,,,,,,,,,3,30388
 ,102.7625445,24.94436427,,,,,,,,,,,3,30930
 ,102.7625598,24.94317353,,,,,,,,,,,3,35272
 ,102.7628417,24.94316156,,,,,,,,,,,3,35637
 ,102.7625467,24.94328054,,,,,,,,,,,3,38898
 ,102.7628546,24.943274600000002,,,,,,,,,,,3,45361
 ,102.7628845,24.943991399999998,,,,,,,,,,,3,45747
 ,102.7628575,24.94418733,,,,,,,,,,,3,47447
 ,102.7628876,24.94364153,,,,,,,,,,,3,48132
 ,102.7626356,24.94416632,,,,,,,,,,,3,49785
金苹金果水晶堡NO．20,102.76262,24.94388,,,,,,,,,,,3,52238
聚贤一足,102.76207,24.943720000000003,,,,,,,,,,,3,53623
舒美阁经络调理中心体育城店,102.7626,24.94388,,,,,,,,,,,3,53632
新型专业烫染连锁,102.76259,24.943839999999998,,,,,,,,,,,3,55406
魔之瘦专业减肥全国连锁水晶堡店,102.76276,24.94406,,,,,,,,,,,3,58002
吉祥按摩,102.76279,24.94409,,,,,,,,,,,3,58850
官渡区疾病预防控制中心综合门诊,102.762813,24.944136,,,,,,,,,,,3,60571
福林堂星耀国药店,102.76293199999999,24.944269,,,,,,,,,,,3,60591
朝桦口腔诊所,102.762845,24.944181,,,,,,,,,,,3,62886
中国工商银行ATM,102.76261,24.94204,,,,,,,,,,,3,13686
朱家小厨星耀店,102.76302,24.94177,,,,,,,,,,,3,17421
稻香蛙干锅时代,102.76248,24.94232,,,,,,,,,,,3,21768
重庆老火锅,102.76294,24.94209,,,,,,,,,,,3,28467
 ,102.7624108,24.94277253,,,,,,,,,,,3,38144
 ,102.76260570000001,24.94258052,,,,,,,,,,,3,39803
 ,102.7631824,24.94265459,,,,,,,,,,,3,42485
 ,102.7624235,24.94158948,,,,,,,,,,,3,42493
 ,102.7625377,24.94268951,,,,,,,,,,,3,49359
 ,102.76254859999999,24.94211252,,,,,,,,,,,3,49594
 ,102.7623895,24.94155146,,,,,,,,,,,3,49748
金潮康体会所,102.76234000000001,24.94233,,,,,,,,,,,3,52954
温州曼都烫染连锁机构,102.76257,24.94206,,,,,,,,,,,3,54113
