name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
 ,102.71321800000001,25.04456114,,,,,,,,,,,3,44638
昆明市五华区住房和城乡建设局第一房管所,102.712961,25.043461,,,,,,,,,,,3,7467
如意大厦,102.71334,25.0424,,,,,,,,,,,2,2602
长春花园,102.71471,25.04296,,,,,,,,,,,2,2226
中国光大银行昆明分行,102.714,25.04243,,,,,,,,,,,2,2601
早晨·健康会所,102.71402,25.04274,,,,,,,,,,,2,2603
苏宁电器小花园店,102.714998,25.043311,,,,,,,,,,,2,2765
富滇银行昆明盘龙支行,102.71494,25.04307,,,,,,,,,,,3,13097
中国建设银行ATM,102.71481,25.04246,,,,,,,,,,,3,13337
中国民生银行ATM,102.71541,25.04264,,,,,,,,,,,3,13565
中国光大银行昆明分行零售业务部,102.71423,25.04281,,,,,,,,,,,3,13884
富滇银行老年支行,102.71529,25.0435,,,,,,,,,,,3,15256
富滇银行ATM,102.7153,25.04344,,,,,,,,,,,3,15492
中国光大银行ATM,102.71541,25.04264,,,,,,,,,,,3,15630
中国工商银行ATM,102.71534,25.04328,,,,,,,,,,,3,16026
中国工商银行昆明青年路支行,102.71535,25.0432,,,,,,,,,,,3,16027
中国建设银行昆明城北支行,102.7147,25.04254,,,,,,,,,,,3,16028
必胜客欢乐餐厅青年路餐厅,102.7154,25.04276,,,,,,,,,,,3,22361
都可茶饮全球连锁NO．1336,102.71468,25.04209,,,,,,,,,,,3,24965
傣妹火锅,102.71533,25.04314,,,,,,,,,,,3,26453
 ,102.7146289,25.04310701,,,,,,,,,,,3,28958
 ,102.7147415,25.0420968,,,,,,,,,,,3,29166
 ,102.7147297,25.04215184,,,,,,,,,,,3,30063
 ,102.7146409,25.04304099,,,,,,,,,,,3,30799
 ,102.7147108,25.04263887,,,,,,,,,,,3,32780
 ,102.7138734,25.04290212,,,,,,,,,,,3,36167
 ,102.7147007,25.04271186,,,,,,,,,,,3,36775
 ,102.7147376,25.04212281,,,,,,,,,,,3,38524
 ,102.7146917,25.04275587,,,,,,,,,,,3,38707
 ,102.7146908,25.04279988,,,,,,,,,,,3,39879
 ,102.7143115,25.04267847,,,,,,,,,,,3,40863
 ,102.7147027,25.04267888,,,,,,,,,,,3,42007
 ,102.7146758,25.04290293,,,,,,,,,,,3,42670
 ,102.71480849999999,25.04241572,,,,,,,,,,,3,42854
 ,102.7147246,25.04258186,,,,,,,,,,,3,42857
 ,102.7147147,25.04261786,,,,,,,,,,,3,42858
 ,102.7146877,25.042842899999997,,,,,,,,,,,3,43317
 ,102.7147446,25.0420698,,,,,,,,,,,3,43834
 ,102.7143115,25.04267847,,,,,,,,,,,3,44518
 ,102.7147297,25.04247183,,,,,,,,,,,3,47478
 ,102.7146618,25.04301395,,,,,,,,,,,3,47833
 ,102.71472170000001,25.04251485,,,,,,,,,,,3,48415
 ,102.7143115,25.04267847,,,,,,,,,,,3,49339
 ,102.7147257,25.04243385,,,,,,,,,,,3,50607
 ,102.7143115,25.04267847,,,,,,,,,,,3,50910
 ,102.714635,25.04307398,,,,,,,,,,,3,51194
 ,102.7146748,25.042950899999997,,,,,,,,,,,3,51445
昆明欣美达形象设计室,102.71494,25.04307,,,,,,,,,,,3,52203
早晨健身会所,102.71437,25.04244,,,,,,,,,,,3,53205
好恒健身小花园形象店,102.71536,25.0425,,,,,,,,,,,3,59389
明昌大厦1号塔楼,102.71393,25.04267,,,,,,,,,,,3,69193
明昌大厦,102.71393,25.04267,,,,,,,,,,,3,69397
美亚大厦,102.71467,25.042679999999997,,,,,,,,,,,3,69422
美亚大厦侧门,102.71477,25.04275,,,,,,,,,,,3,69800
招商银行昆明人民中路支行,102.71273,25.04187,,,,,,,,,,,2,2621
云南TOP街舞培训基地,102.712721,25.041866,,,,,,,,,,,2,2700
新建设电影院,102.713764,25.042164,,,,,,,,,,,2,2732
玉龙纳西族自治县政府驻昆办,102.713625,25.043163,,,,,,,,,,,3,7129
昆明供电局设计院,102.712923,25.041669,,,,,,,,,,,3,10874
昆明英之符学校,102.713206,25.041715,,,,,,,,,,,3,11100
招商银行ATM,102.71277,25.04194,,,,,,,,,,,3,12985
曲靖市商业银行ATM,102.71323,25.04199,,,,,,,,,,,3,13095
中国光大银行ATM,102.71377,25.04238,,,,,,,,,,,3,13644
招商银行人民中路支行,102.71287,25.04193,,,,,,,,,,,3,13802
中国光大银行昆明分行,102.71385,25.04239,,,,,,,,,,,3,13803
永安财产保险云南分公司,102.7133,25.04172,,,,,,,,,,,3,14631
曲靖市商业银行昆明分行,102.71319,25.04198,,,,,,,,,,,3,14726
福盛达,102.71341,25.04285,,,,,,,,,,,3,20417
宣威菜馆红园城香辣虾火锅,102.7134,25.04301,,,,,,,,,,,3,21707
我家厨房,102.71341,25.04293,,,,,,,,,,,3,21708
大理喜州粑肉饵丝,102.71362,25.04295,,,,,,,,,,,3,27775
又见炊烟,102.71378,25.04202,,,,,,,,,,,3,27872
 ,102.713594,25.04192855,,,,,,,,,,,3,28950
 ,102.7128397,25.04310471,,,,,,,,,,,3,31725
 ,102.7135451,25.04252862,,,,,,,,,,,3,36440
 ,102.7126489,25.041816,,,,,,,,,,,3,37810
 ,102.713153,25.04316222,,,,,,,,,,,3,40023
 ,102.7134963,25.04316074,,,,,,,,,,,3,42618
 ,102.713153,25.04316222,,,,,,,,,,,3,49289
长春剧院,102.71351,25.041999999999998,,,,,,,,,,,3,52291
新标榜美发连锁·烫染造型名店NO．21,102.71338,25.04329,,,,,,,,,,,3,55266
七彩溪健康美容,102.71321999999999,25.04254,,,,,,,,,,,3,56286
静颜美疗养生会所,102.7133,25.04172,,,,,,,,,,,3,57723
巴人堂平疤祛痘人民中路店,102.71361,25.04201,,,,,,,,,,,3,58035
维纳斯减肥中心人民中路店,102.71361,25.04201,,,,,,,,,,,3,58092
黛芙妮尔五行驻颜养生馆,102.7133,25.04172,,,,,,,,,,,3,59834
顺福楼招待所,102.7134,25.04307,,,,,,,,,,,3,65647
鸿祥宾馆,102.71299,25.04232,,,,,,,,,,,3,66811
红发招待所,102.71299,25.04232,,,,,,,,,,,3,67661
如意大厦,102.71321999999999,25.04254,,,,,,,,,,,3,69644
巨龙大厦,102.7133,25.04172,,,,,,,,,,,3,69645
 ,102.7130483,25.04427543,,,,,,,,,,,3,30696
 ,102.7131512,25.04430324,,,,,,,,,,,3,40131
 ,102.71292259999998,25.04393258,,,,,,,,,,,3,40399
哈尼罕植物养发店,102.71283000000001,25.04376,,,,,,,,,,,3,56834
雅艺发型工作室,102.71339,25.043329999999997,,,,,,,,,,,3,59250
 ,102.713251,25.04458013,,,,,,,,,,,3,51029
