name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
刘家营西区,102.6936,25.02716,,,,,,,,,,,2,3402
味道云南,102.69387,25.02813,,,,,,,,,,,2,3380
九九卤面,102.69226,25.028164,,,,,,,,,,,2,3353
西华苑,102.6908576,25.02818682,,,,,,,,,,,1,1006
云南省残疾人康复中心,102.69105,25.02813,,,,,,,,,,,2,3341
昆明医学院第二附属医院二部,102.69106,25.02813,,,,,,,,,,,2,3343
昆明市五华区地方税务局,102.69132,25.02813,,,,,,,,,,,2,3344
昆明市五华区国家税务局,102.69175,25.02819,,,,,,,,,,,2,3347
昆明市五华区地税局,102.691274,25.028089,,,,,,,,,,,3,5984
昆明市五华区国税局办税服务厅,102.6917,25.028114,,,,,,,,,,,3,5991
昆明市五华区国税局,102.691784,25.0281,,,,,,,,,,,3,7475
云南省聋儿康复学校中心,102.691037,25.028096,,,,,,,,,,,3,12191
唔味昌菜安康店,102.69038,25.02755,,,,,,,,,,,3,17077
好味来小吃,102.69049,25.02797,,,,,,,,,,,3,18163
傣缅苑安康店,102.69056,25.02765,,,,,,,,,,,3,19107
清真安康牛菜馆,102.69029,25.02782,,,,,,,,,,,3,24476
正宗富源酸菜土猪脚火锅,102.69048,25.02761,,,,,,,,,,,3,26052
洋洋特色小吃,102.69035,25.02785,,,,,,,,,,,3,27827
担担面,102.69043,25.02792,,,,,,,,,,,3,28151
 ,102.6910793,25.02870719,,,,,,,,,,,3,29329
 ,102.690326,25.02743247,,,,,,,,,,,3,29390
 ,102.6905794,25.02774306,,,,,,,,,,,3,29441
 ,102.6905395,25.02776912,,,,,,,,,,,3,29602
 ,102.6910652,25.0274543,,,,,,,,,,,3,31688
 ,102.6908138,25.02761369,,,,,,,,,,,3,32370
 ,102.690751,25.02765378,,,,,,,,,,,3,34147
 ,102.6901453,25.02757373,,,,,,,,,,,3,37251
 ,102.6909495,25.02752346,,,,,,,,,,,3,37590
 ,102.6910903,25.02848016,,,,,,,,,,,3,40662
 ,102.6909306,25.02805748,,,,,,,,,,,3,44082
 ,102.6904426,25.02737127,,,,,,,,,,,3,44602
 ,102.69103929999999,25.02812529,,,,,,,,,,,3,45807
 ,102.6899149,25.02817709,,,,,,,,,,,3,46119
 ,102.6916092,25.02785439,,,,,,,,,,,3,46914
 ,102.6906862,25.02770189,,,,,,,,,,,3,46930
龙泉沐浴室NO．5,102.69022,25.02777,,,,,,,,,,,3,57876
远亲美发美容中心,102.69051999999999,25.0285,,,,,,,,,,,3,58614
残疾人老年人辅助器具服务中心,102.69114300000001,25.028114000000002,,,,,,,,,,,3,61602
西山区福济堂诊所,102.69104899999999,25.027827,,,,,,,,,,,3,63303
昆明医学院第二附属医院二部,102.691037,25.028095999999998,,,,,,,,,,,3,64204
云南省残疾人康复中心,102.691037,25.028095999999998,,,,,,,,,,,3,64305
勘察设计研究院口腔诊所,102.691136,25.027835999999997,,,,,,,,,,,3,64632
昆明市五华区市政养护处综合楼,102.69134,25.027839999999998,,,,,,,,,,,3,69784
银鹏大厦,102.69313,25.02818,,,,,,,,,,,2,3356
金色池塘温泉大浴场(二店),102.69306,25.02819,,,,,,,,,,,2,3366
昆明金色池塘温泉酒店（安康路店）,102.69313,25.0282,,,,,,,,,,,2,3373
忆茗香,102.69292,25.02778,,,,,,,,,,,2,3375
云南省公安厅居民身份证制作中心,102.691976,25.027872,,,,,,,,,,,3,9113
中国工商银行ATM,102.69285,25.0279,,,,,,,,,,,3,13814
中国工商银行昆明西坝支行,102.69295,25.02788,,,,,,,,,,,3,15081
