name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
金色年华北京路广场南门,102.72541,25.06583,,,,,,,,,,,3,69228
金色年华商场,102.7244029,25.06587918,,,,,,,,,,,2,5026
必胜客 财富中心店,102.724556,25.066986,,,,,,,,,,,2,5016
必胜客(白云店),102.724457,25.066923,,,,,,,,,,,2,5019
昆明猫的天空之城,102.72398,25.06763,,,,,,,,,,,2,5028
家乐福(白云路店),102.7250977,25.06693077,,,,,,,,,,,2,5031
贝美贝量贩KTV,102.7246322,25.06659668,,,,,,,,,,,2,5040
表哥茶餐厅昆明广场店,102.7238246,25.06758084,,,,,,,,,,,2,5043
肯德基(白云路家乐福店),102.7245886,25.06763739,,,,,,,,,,,2,5045
微品云茶,102.725425,25.067327,,,,,,,,,,,2,5082
昆明家家乐辅导学校,102.725148,25.06737,,,,,,,,,,,3,9419
金诺补习学校,102.725148,25.06737,,,,,,,,,,,3,10221
中信银行ATM,102.72457,25.06726,,,,,,,,,,,3,13898
桥香园白云店,102.72455,25.06721,,,,,,,,,,,3,19641
谭鱼头昆明白云店,102.72443,25.06643,,,,,,,,,,,3,20486
肯德基白云餐厅,102.72461,25.06752,,,,,,,,,,,3,21900
桥香园白云店,102.72455,25.06721,,,,,,,,,,,3,24576
必胜客欢乐餐厅白云店,102.72442,25.06708,,,,,,,,,,,3,24692
德胜桥豆花米线,102.72447,25.06627,,,,,,,,,,,3,25254
罗记一品鲜云南过桥米线,102.72443,25.06669,,,,,,,,,,,3,26558
青味拉面颐欣店,102.72445,25.06663,,,,,,,,,,,3,28638
 ,102.7248233,25.06724717,,,,,,,,,,,3,44533
浪漫风情演艺KTV,102.72451,25.06615,,,,,,,,,,,3,51885
妃萱豪门美容店,102.72515,25.06736,,,,,,,,,,,3,53691
图力亚瑜伽女子主题俱乐部,102.72474,25.0666,,,,,,,,,,,3,53977
浪莎国际,102.72451,25.06615,,,,,,,,,,,3,54661
好恒健身白云店,102.72515,25.06737,,,,,,,,,,,3,55341
纤巧纺循经推拿塑身会所,102.72474,25.0666,,,,,,,,,,,3,55605
新时尚美容美体有限公司,102.72474,25.0666,,,,,,,,,,,3,56754
俏佳佳专业瘦身俱乐部,102.72474,25.0666,,,,,,,,,,,3,57282
柏妍美女子会所,102.72515,25.06736,,,,,,,,,,,3,58767
音乐宝贝KTV量贩贝美贝店,102.72451,25.06615,,,,,,,,,,,3,59480
金苑商厦·白云广场,102.72515,25.06737,,,,,,,,,,,3,69395
金色年华北京路广场,102.72471,25.06677,,,,,,,,,,,3,69736
金色年华北京路广场A座,102.72474,25.0666,,,,,,,,,,,3,69749
赢城洋楼,102.7247917,25.06525011,,,,,,,,,,,2,5042
白云路公交站,102.72464,25.06568,,,,,,,,,,,2,5046
金色年华,102.725006,25.066141,,,,,,,,,,,2,5052
昆明市盘龙区地税局办税服务厅,102.724807,25.065368,,,,,,,,,,,3,5956
昆明市盘龙区地税局五分局,102.724807,25.065368,,,,,,,,,,,3,7354
昆明市盘龙区地税局四分局,102.724807,25.065368,,,,,,,,,,,3,7392
中国建设银行颐园支行,102.72478,25.06577,,,,,,,,,,,3,12964
中国建设银行ATM,102.72471,25.06586,,,,,,,,,,,3,12965
农村信用社金星分社,102.72458,25.06545,,,,,,,,,,,3,14634
农村信用社ATM,102.72464,25.06544,,,,,,,,,,,3,14867
金三顾骨汤冒菜,102.72495,25.06574,,,,,,,,,,,3,26466
昆明金歌量贩式KTV,102.72495,25.065739999999998,,,,,,,,,,,3,52013
易心网城红猪店,102.72495,25.065739999999998,,,,,,,,,,,3,54486
精彩纷呈游戏世界,102.72501,25.06571,,,,,,,,,,,3,55889
北京博士园昆明服务中心,102.72451,25.06546,,,,,,,,,,,3,57044
国际瑜伽教练认证协会昆明分会帕玛瑜伽馆,102.7253,25.066110000000002,,,,,,,,,,,3,57429
创美印象,102.72495,25.065739999999998,,,,,,,,,,,3,57621
韵佳时尚瘦身中心,102.7253,25.066110000000002,,,,,,,,,,,3,59343
诺尔滋瑜伽健身会所,102.72495,25.065739999999998,,,,,,,,,,,3,59510
盘龙赵云松口腔,102.724766,25.065376,,,,,,,,,,,3,61008
金色年华北京路广场B座,102.7253,25.066110000000002,,,,,,,,,,,3,69435
