name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
中信银行ATM,102.76708,24.948,,,,,,,,,,,3,13257
戊子年·2008中国菜馆,102.76612,24.94829,,,,,,,,,,,2,2279
新亚洲尼斯酒店,102.76678,24.94946,,,,,,,,,,,2,2236
尼斯中餐厅,102.76677,24.94934,,,,,,,,,,,2,2251
高记广州海鲜酒楼,102.76646,24.94861,,,,,,,,,,,2,2278
老东粥皇·茶餐厅(新亚洲尼斯酒店,102.7668,24.94877,,,,,,,,,,,2,2322
星耀酒店,102.76675,24.94886,,,,,,,,,,,2,2650
昆明市公安局交警支队十大队,102.767054,24.950303,,,,,,,,,,,3,8861
家和旺带皮小黄牛米线,102.76658,24.94885,,,,,,,,,,,3,18708
霸道鱼火锅店,102.76679,24.94873,,,,,,,,,,,3,18758
体育城·星耀酒店－西式餐饮,102.76692,24.94946,,,,,,,,,,,3,19866
体育城·星耀酒店－中餐厅,102.76692,24.94946,,,,,,,,,,,3,20617
川仁味道LP人之家,102.76674,24.9487,,,,,,,,,,,3,21239
许记成都担担面,102.76653,24.94861,,,,,,,,,,,3,21286
芭蕉谷思茅菜馆新亚洲店,102.7667,24.9491,,,,,,,,,,,3,21287
老东粥皇亚洲店,102.76687,24.94874,,,,,,,,,,,3,25943
湘鄂川家乡菜,102.76642,24.94905,,,,,,,,,,,3,27487
星耀温泉商务中心,102.76718000000001,24.94888,,,,,,,,,,,3,55310
体育城·星耀酒店－棋牌室,102.76692,24.949460000000002,,,,,,,,,,,3,55330
体育城·星耀酒店,102.76692,24.949460000000002,,,,,,,,,,,3,65829
星都国际总部基地南门,102.76703,24.94985,,,,,,,,,,,3,69215
状元桥美食烧烤城,102.76635,24.94849,,,,,,,,,,,3,16825
广东海鲜坊新亚洲店,102.76557,24.948,,,,,,,,,,,3,17274
新亚洲国际影视会所,102.76612,24.94694,,,,,,,,,,,2,2230
哈鲜族木瓜牛奶鲜果吧,102.76598,24.94682,,,,,,,,,,,2,2408
中国光大银行ATM,102.76605,24.94636,,,,,,,,,,,3,14163
交通银行ATM,102.76601,24.94703,,,,,,,,,,,3,15236
上海浦东发展银行ATM,102.76629,24.94678,,,,,,,,,,,3,15431
罗记一品鲜云南过桥米线,102.76606,24.94783,,,,,,,,,,,3,17500
德克士新亚洲餐厅,102.76606,24.94617,,,,,,,,,,,3,20093
哈鲜族木瓜牛奶鲜果吧新亚州体育城分店,102.76607,24.94659,,,,,,,,,,,3,20586
瑞祥海鲜新亚洲体育城店,102.76603,24.94768,,,,,,,,,,,3,22216
南亭酒家,102.7659,24.94715,,,,,,,,,,,3,22912
彩云外婆桥一菜一格新亚洲旗舰店,102.7659,24.94715,,,,,,,,,,,3,23596
润记甜品,102.76628,24.94731,,,,,,,,,,,3,24601
爱尚纤手专业美发沙龙,102.76605,24.94741,,,,,,,,,,,3,55128
菩美提香国医康疗养生机构NO．2,102.7663,24.94697,,,,,,,,,,,3,55407
阳光嘉年华商务娱乐会所,102.76604,24.94754,,,,,,,,,,,3,56307
新亚洲体育城电影生活广场,102.76606,24.947110000000002,,,,,,,,,,,3,56607
佳美美容脊柱理疗养生会所新亚洲店,102.76519,24.94691,,,,,,,,,,,3,56609
新亚洲·虹影城,102.76602,24.946920000000002,,,,,,,,,,,3,56720
后街KTV,102.76602,24.946920000000002,,,,,,,,,,,3,58989
沙县小吃体育城店,102.76599,24.94885,,,,,,,,,,,3,18709
景傣园思茅菜坊,102.76646,24.94857,,,,,,,,,,,3,20027
兴仁园茉莉餐厅,102.76555,24.94823,,,,,,,,,,,3,21285
兰州拉面,102.76621,24.94866,,,,,,,,,,,3,22024
戊子年·2008中国菜馆,102.76617,24.94825,,,,,,,,,,,3,26396
官渡老红梅米线NO．1,102.76587,24.94882,,,,,,,,,,,3,28449
阳光嘉年华大金凤演艺会所,102.76601,24.9479,,,,,,,,,,,3,56926
