name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
沙县小吃,102.69294,24.99166,,,,,,,,,,,3,22716
第二天堂,102.692,24.992134,,,,,,,,,,,2,4183
世纪半岛橄榄谷(北门),102.69051,24.99273,,,,,,,,,,,2,4175
滇池高尔夫别墅,102.6914092,24.99338295,,,,,,,,,,,1,944
广基海悦花园海顺苑,102.6914092,24.99338295,,,,,,,,,,,1,958
世纪半岛苹果谷,102.6908,24.99335,,,,,,,,,,,2,4160
恒乐艺术,102.691491,24.99274,,,,,,,,,,,3,10449
自然美美颜养生会所,102.69178000000001,24.9926,,,,,,,,,,,3,56569
尚艺时光廊分店,102.69147,24.99275,,,,,,,,,,,3,56570
橄榄之音艺术培训中心,102.691287,24.992433,,,,,,,,,,,3,10997
龙文教育,102.689948,24.993397,,,,,,,,,,,3,12690
满客Bａｒ,102.69023,24.99287,,,,,,,,,,,3,58530
大道养生馆,102.69103,24.99251,,,,,,,,,,,3,59461
中国工商银行前卫支行,102.69253,24.99187,,,,,,,,,,,3,14896
中国工商银行ATM,102.69238,24.99176,,,,,,,,,,,3,14897
冰优乐酸奶冰淇淋,102.69172,24.99128,,,,,,,,,,,3,21030
超·艺世纪半岛店,102.69246,24.991889999999998,,,,,,,,,,,3,52014
云尚商务会所,102.69237,24.99236,,,,,,,,,,,3,53082
名角尊容养生会所,102.69194,24.992539999999998,,,,,,,,,,,3,53105
第二天堂吧,102.69239,24.99194,,,,,,,,,,,3,53628
吉康国际理疗全国连锁NO．10,102.69224,24.9924,,,,,,,,,,,3,54575
康颜易瘦减肥会所,102.69202,24.9925,,,,,,,,,,,3,56401
茗香茶楼,102.69185999999999,24.99139,,,,,,,,,,,3,58178
田园牧歌美容SPA会所,102.69196,24.99144,,,,,,,,,,,3,58456
雅妆美业美容美发SPA会所,102.69259,24.99227,,,,,,,,,,,3,58903
西山区琼芝诊所,102.691724,24.99221,,,,,,,,,,,3,60782
前卫红庙社区卫生站,102.691935,24.992570999999998,,,,,,,,,,,3,62686
西山区嘉阳口腔诊所,102.692438,24.991454,,,,,,,,,,,3,63031
生达新世界大药房,102.691822,24.99217,,,,,,,,,,,3,64453
沙县小吃,102.69326,24.99182,,,,,,,,,,,3,24791
馨安苑,102.69412,24.99124,,,,,,,,,,,2,4185
昆明松竹饭店,102.69456,24.99091,,,,,,,,,,,2,4196
姐妹圆小吃,102.69392,24.99108,,,,,,,,,,,3,26964
正宗宣威火腿饭庄（农家菜NO．3）,102.6945,24.99105,,,,,,,,,,,3,27986
旺脚足疗生活馆,102.69351999999999,24.991629999999997,,,,,,,,,,,3,52213
鑫源美发店,102.69319,24.99151,,,,,,,,,,,3,57151
昆明市西山区医德康门诊,102.694407,24.991108999999998,,,,,,,,,,,3,60146
东骏大药房前卫西路连锁店,102.69372299999999,24.99148,,,,,,,,,,,3,61607
一心堂昆明安康园连锁店,102.69409399999999,24.991245000000003,,,,,,,,,,,3,62347
漂亮宝贝烫染吧,102.69308000000001,24.99158,,,,,,,,,,,3,56309
馨安苑(东门),102.69416,24.99276,,,,,,,,,,,2,4178
英凤烧饵块,102.69446,24.99326,,,,,,,,,,,3,24813
冰凉一夏,102.69447,24.99328,,,,,,,,,,,3,27382
 ,102.6950603,24.99245204,,,,,,,,,,,3,39382
秀亭美容美体养生馆,102.69349,24.99322,,,,,,,,,,,3,53103
印第安名店连锁,102.69363,24.993129999999997,,,,,,,,,,,3,53104
艺尚秀专业发型设计,102.69379,24.99259,,,,,,,,,,,3,56400
贝美馨宠物诊所,102.69348199999999,24.992283,,,,,,,,,,,3,61045
恋尚公寓酒店,102.69339000000001,24.99269,,,,,,,,,,,3,68109
