name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
交通银行ATM,102.71187,25.07151,,,,,,,,,,,3,15301
亨德森外国语学校,102.711136,25.070709,,,,,,,,,,,3,11367
昆明华彩文化艺术学校,102.711136,25.070709,,,,,,,,,,,3,12658
瑞仕街,102.71156,25.069756,,,,,,,,,,,2,5161
牛八碗,102.71154,25.07008,,,,,,,,,,,3,18119
川北小吃,102.71155,25.07035,,,,,,,,,,,3,18875
黑龙江淑华饺子店,102.71155,25.06997,,,,,,,,,,,3,22294
云香草墩屋,102.71157,25.07025,,,,,,,,,,,3,22295
勐焕傣家,102.71187,25.0699,,,,,,,,,,,3,25537
兴荣园红河风味米线馆,102.71155,25.06989,,,,,,,,,,,3,28022
陕西小吃,102.71155,25.07014,,,,,,,,,,,3,28585
 ,102.7108503,25.06939038,,,,,,,,,,,3,29632
 ,102.7113993,25.06962155,,,,,,,,,,,3,51663
新天地网吧,102.71155,25.07041,,,,,,,,,,,3,52068
颐和美容美体生活馆,102.71189,25.069770000000002,,,,,,,,,,,3,53763
人人美造型,102.71183,25.070520000000002,,,,,,,,,,,3,55543
福林堂福龄国药店,102.711559,25.070631,,,,,,,,,,,3,60000
冯惠英诊所,102.711546,25.069874,,,,,,,,,,,3,61492
郭桂芳口腔诊所,102.711554,25.070469,,,,,,,,,,,3,63750
志诚餐饮店,102.71146,25.07071,,,,,,,,,,,3,18359
红标香辣涮菜,102.71174,25.07125,,,,,,,,,,,3,18531
益群酸汤猪脚,102.71052,25.0708,,,,,,,,,,,3,18536
永兴饭店,102.7109,25.07074,,,,,,,,,,,3,19026
兄弟缘香辣干锅虾,102.71018,25.07089,,,,,,,,,,,3,19072
红公鸡纯正鸡汤米线店,102.71178,25.0713,,,,,,,,,,,3,20709
顺发陈记农家园,102.71108,25.07072,,,,,,,,,,,3,20956
重庆鼎盛酸菜猪脚火锅,102.71061,25.07078,,,,,,,,,,,3,21875
富源酸菜土猪脚火锅NO．29,102.7103,25.07114,,,,,,,,,,,3,22177
彝人部落牛汤锅江岸店,102.71073,25.07076,,,,,,,,,,,3,25287
带皮小黄牛米线江岸店,102.71129,25.07073,,,,,,,,,,,3,25755
小懒鸡江岸分店,102.71036,25.07085,,,,,,,,,,,3,28730
 ,102.7107661,25.07109602,,,,,,,,,,,3,29023
 ,102.7105675,25.07110025,,,,,,,,,,,3,36901
 ,102.710396,25.07078358,,,,,,,,,,,3,42674
 ,102.7103828,25.07109453,,,,,,,,,,,3,43269
纤姿女子减肥院江岸总店,102.71198000000001,25.070970000000003,,,,,,,,,,,3,52679
维格娜宫,102.71165,25.0711,,,,,,,,,,,3,54716
红映中医药足疗保健城,102.71137,25.070710000000002,,,,,,,,,,,3,58147
云南白药大药房江岸连锁店,102.71204300000001,25.070957999999997,,,,,,,,,,,3,61126
江滨幼儿园,102.713369,25.07059,,,,,,,,,,,3,10890
黑森林酒吧,102.71421,25.07138,,,,,,,,,,,2,5137
昆明市五华区江滨小学,102.713385,25.071056,,,,,,,,,,,3,12503
 ,102.7147756,25.07074857,,,,,,,,,,,3,30531
 ,102.7124071,25.07071784,,,,,,,,,,,3,35512
兄弟发艺,102.71265,25.070729999999998,,,,,,,,,,,3,56277
靓品,102.71256,25.070970000000003,,,,,,,,,,,3,57958
康宝乐宠物诊所,102.713437,25.070047,,,,,,,,,,,3,63540
东骏大药房盈江路连锁店,102.711835,25.071506,,,,,,,,,,,3,59981
健之佳健康药房,102.711937,25.071655,,,,,,,,,,,3,62598
莲华北社区卫生服务站,102.712212,25.071509,,,,,,,,,,,3,62660
一心堂昆明盈江路连锁店,102.71176899999999,25.071422000000002,,,,,,,,,,,3,64568
