name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
董家湾小学,102.734684,25.035023,,,,,,,,,,,3,12145
阳光闲庭靓景酒楼,102.73596,25.0353,,,,,,,,,,,2,5459
春城明珠,102.73682,25.03601,,,,,,,,,,,2,5450
茗苑茶室,102.73619,25.03564,,,,,,,,,,,2,5463
大拇指科学幼儿园,102.737159,25.035359,,,,,,,,,,,3,11048
弥勒李记卤鸡米线,102.73672,25.0356,,,,,,,,,,,3,21753
 ,102.7362049,25.03592604,,,,,,,,,,,3,29175
 ,102.7362857,25.03566,,,,,,,,,,,3,32473
 ,102.7367651,25.03591254,,,,,,,,,,,3,33033
 ,102.7370266,25.03563228,,,,,,,,,,,3,35882
 ,102.7368668,25.03591245,,,,,,,,,,,3,39100
 ,102.7371555,25.03564119,,,,,,,,,,,3,39965
 ,102.7372343,25.03590912,,,,,,,,,,,3,41212
 ,102.7371555,25.03590318,,,,,,,,,,,3,41213
 ,102.7366213,25.03590966,,,,,,,,,,,3,41214
 ,102.73611600000001,25.03567512,,,,,,,,,,,3,43685
桂华新园(朝阳路),102.73829,25.03522,,,,,,,,,,,2,5431
董北社区卫生服务站(朝阳路),102.7386,25.03524,,,,,,,,,,,2,5434
一壶春早,102.73808,25.03528,,,,,,,,,,,2,5440
昆明市官渡区曙光小学,102.73978,25.03571,,,,,,,,,,,2,5424
华润置地·悦府,102.74082,25.03543,,,,,,,,,,,1,117
昆明市公安局官渡分局曙光派出所,102.740296,25.035323,,,,,,,,,,,3,6537
新承汇便民托幼园,102.740542,25.035685,,,,,,,,,,,3,12548
 ,102.7400153,25.03560555,,,,,,,,,,,3,29475
 ,102.740944,25.03588964,,,,,,,,,,,3,32772
 ,102.7413148,25.03591668,,,,,,,,,,,3,43272
 ,102.7399104,25.03562351,,,,,,,,,,,3,47827
 ,102.74099090000001,25.03589562,,,,,,,,,,,3,49178
 ,102.7410899,25.03590165,,,,,,,,,,,3,49413
云南省安监局,102.739091,25.035369,,,,,,,,,,,3,7488
香樟俊园二期,102.7392011,25.03435991,,,,,,,,,,,1,217
吴井街道办事处董家湾北段社区为民服务站,102.7392,25.035002,,,,,,,,,,,3,7688
曙光妇科诊所,102.739255,25.034343,,,,,,,,,,,3,63836
昆明仲裁委,102.739091,25.035369,,,,,,,,,,,3,8525
云南省煤矿安全生产监督管理局,102.739091,25.035369,,,,,,,,,,,3,8774
曙光小学,102.739696,25.035592,,,,,,,,,,,3,12456
 ,102.73905359999999,25.03565235,,,,,,,,,,,3,40353
 ,102.7394365,25.03563845,,,,,,,,,,,3,46018
林瑞推拿按摩店,102.73899999999999,25.03596,,,,,,,,,,,3,55627
邹氏推拿足浴,102.73901,25.03591,,,,,,,,,,,3,55674
中国建设银行ATM,102.73758,25.03537,,,,,,,,,,,3,14767
中国建设银行昆明黎明支行,102.73751,25.03535,,,,,,,,,,,3,15564
中国民生银行ATM,102.73751,25.03474,,,,,,,,,,,3,15587
壮元风味小吃,102.73871,25.03536,,,,,,,,,,,3,24368
 ,102.738137,25.03563129,,,,,,,,,,,3,29472
 ,102.7386108,25.03565127,,,,,,,,,,,3,29967
 ,102.7379783,25.03563341,,,,,,,,,,,3,32972
 ,102.7379783,25.03589342,,,,,,,,,,,3,39859
 ,102.73814890000001,25.03589324,,,,,,,,,,,3,41210
 ,102.7379093,25.03589648,,,,,,,,,,,3,41211
 ,102.73745,25.03563089,,,,,,,,,,,3,43892
 ,102.7386938,25.03564331,,,,,,,,,,,3,48310
同悦足疗,102.73793,25.03559,,,,,,,,,,,3,52362
名阳光皮肤美疗生活馆NO．5,102.7383,25.03536,,,,,,,,,,,3,53147
巧手剪理发室,102.7378,25.0356,,,,,,,,,,,3,54541
源康盲人推拿馆,102.73873,25.03567,,,,,,,,,,,3,54871
白领丽人美容美体养生馆,102.73753,25.03477,,,,,,,,,,,3,55259
冲击波星级网吧,102.7375,25.03527,,,,,,,,,,,3,55260
秀姿女子减肥院曙光分店,102.73777,25.0356,,,,,,,,,,,3,56845
凯宝,102.73850999999999,25.03536,,,,,,,,,,,3,57515
可可韩衣社,102.73751,25.03572,,,,,,,,,,,3,57675
一心堂桂华新园连锁NO．1,102.737495,25.035197,,,,,,,,,,,3,60675
福林堂朝阳国药店,102.737695,25.035369,,,,,,,,,,,3,60776
吴井曙光社区卫生站,102.73755,25.034642,,,,,,,,,,,3,61040
栋梁诊所,102.738648,25.035352,,,,,,,,,,,3,63697
昆锅楼北门,102.73763000000001,25.03537,,,,,,,,,,,3,69225
昆锅楼,102.7375,25.03527,,,,,,,,,,,3,69558
 ,102.7365554,25.03590674,,,,,,,,,,,3,46742
 ,102.7366902,25.03591259,,,,,,,,,,,3,47086
 ,102.736751,25.03562054,,,,,,,,,,,3,48073
 ,102.7369478,25.03561739,,,,,,,,,,,3,48335
 ,102.7368479,25.03561946,,,,,,,,,,,3,48903
 ,102.7364634,25.0359098,,,,,,,,,,,3,49157
 ,102.7363556,25.0359129,,,,,,,,,,,3,49158
 ,102.73654930000001,25.03563273,,,,,,,,,,,3,50542
和木养生馆朝阳分店,102.73706,25.0356,,,,,,,,,,,3,52727
韩意造型,102.73696,25.035610000000002,,,,,,,,,,,3,56394
金莎妮国际美容机构容康养生,102.73674,25.0356,,,,,,,,,,,3,57447
