name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
 ,102.6814655,25.00169499,,,,,,,,,,,3,39910
滇池境界二期,102.68235,25.000471,,,,,,,,,,,2,4219
中国光大银行ATM,102.6825,24.99989,,,,,,,,,,,3,13796
中国民生银行ATM,102.68283,24.99983,,,,,,,,,,,3,15666
大理风味,102.68323,25.00041,,,,,,,,,,,3,18828
黑山羊南苑店,102.68242,24.99982,,,,,,,,,,,3,18829
腾冲小杨饵丝煮品店,102.68257,24.99997,,,,,,,,,,,3,19210
镇冰土鸡米线店,102.68281,25.00012,,,,,,,,,,,3,20382
天府鱼庄,102.68233,24.99978,,,,,,,,,,,3,24983
蒙自丽华砂锅过桥米线,102.68292,25.00019,,,,,,,,,,,3,25993
饮水思源奶茶咖啡工坊,102.68174,25.00101,,,,,,,,,,,3,26176
永顺羊肉牛肉米线面,102.68309,25.00033,,,,,,,,,,,3,27785
心悦足浴,102.68299,25.00025,,,,,,,,,,,3,54007
唯怡美容,102.68274,25.00007,,,,,,,,,,,3,55509
维尼造型形象沙龙,102.68287,24.99985,,,,,,,,,,,3,59567
生达新世界大药房,102.683238,25.000126,,,,,,,,,,,3,61589
省高院公交站,102.68428,25.00031,,,,,,,,,,,2,4191
昆明中升汽车销售服务有限公司,102.68442,25.001,,,,,,,,,,,2,4199
交通银行昆明滇池路支行,102.68378,25.00047,,,,,,,,,,,2,4205
婴格会员制母婴体验中心,102.683704,25.000418,,,,,,,,,,,3,12316
交通银行ATM,102.68376,25.00046,,,,,,,,,,,3,13142
凯旋花园,102.685752,25.000305,,,,,,,,,,,2,4177
凯旋咖啡屋,102.685715,25.00033,,,,,,,,,,,2,4181
瑞思学科英语,102.685578,24.999834,,,,,,,,,,,3,10696
瑞思学科英语,102.685601,25.000325,,,,,,,,,,,3,11314
诚泰财产保险公司,102.68518,25.0001,,,,,,,,,,,3,13148
中国银行ATM,102.68578,25.00048,,,,,,,,,,,3,14011
中国银行凯旋花园支行,102.68565,25.00035,,,,,,,,,,,3,14012
中国工商银行十里长街支行,102.68531,25.00015,,,,,,,,,,,3,14013
中国工商银行ATM,102.68531,25.00015,,,,,,,,,,,3,14014
广发银行ATM,102.68518,25.0001,,,,,,,,,,,3,14963
御尚食坊,102.68563,25.00039,,,,,,,,,,,3,22092
携手健康,102.68597,25.00059,,,,,,,,,,,3,25012
寻悦网城,102.68609000000001,25.00001,,,,,,,,,,,3,53006
虎声造型精剪烫染店,102.68652,25.00055,,,,,,,,,,,3,57130
露美莎美容SPA会所,102.68559,25.00045,,,,,,,,,,,3,59409
西山区凯旋诊所,102.686309,25.000857999999997,,,,,,,,,,,3,60181
英伦酒店凯旋花园店,102.68626,25.00031,,,,,,,,,,,3,65153
芮可假日酒店,102.68584,24.999760000000002,,,,,,,,,,,3,66847
凯旋大厦,102.68518,25.0001,,,,,,,,,,,3,69326
中国建设银行十里长街支行,102.68451,24.99963,,,,,,,,,,,3,13553
中国建设银行ATM,102.68453,24.99978,,,,,,,,,,,3,13554
交通银行昆明滇池支行,102.68391,25.0005,,,,,,,,,,,3,15335
精品牛肉面,102.68361,25.00082,,,,,,,,,,,3,27278
王军印弟安,102.6836,25.000870000000003,,,,,,,,,,,3,51954
艺姿,102.68356999999999,25.00068,,,,,,,,,,,3,51955
宝·洛·莎高级女子美容会所,102.68406999999999,25.00036,,,,,,,,,,,3,57790
完美100％网络,102.68428,25.00011,,,,,,,,,,,3,58088
一心堂滇池境界连锁店,102.68432800000001,25.000059,,,,,,,,,,,3,60278
西山区园玉诊所,102.683318,25.000497,,,,,,,,,,,3,62541
康宏诊所,102.683013,24.999947,,,,,,,,,,,3,64230
 ,102.681639,25.00134471,,,,,,,,,,,3,46478
平安保险超市南市区营业部,102.68035,25.00109,,,,,,,,,,,3,14526
泰园,102.68067,25.00237,,,,,,,,,,,2,4254
胜慧苑,102.68037,25.00177,,,,,,,,,,,3,16714
新苑小吃店,102.68067,25.0019,,,,,,,,,,,3,27377
 ,102.68125,25.00238633,,,,,,,,,,,3,30249
 ,102.6812162,25.00243641,,,,,,,,,,,3,44558
 ,102.6811123,25.00257659,,,,,,,,,,,3,45196
 ,102.68117120000001,25.00264746,,,,,,,,,,,3,45299
 ,102.6811841,25.00246346,,,,,,,,,,,3,46849
 ,102.68128890000001,25.00271622,,,,,,,,,,,3,50009
木易百年自然养生馆南亚店,102.68023000000001,25.00234,,,,,,,,,,,3,52400
地中海名媛荟专业女子美容美体机构,102.68030999999999,25.0024,,,,,,,,,,,3,58087
魅力无限烫染造型连锁店,102.68084,25.00279,,,,,,,,,,,3,58423
一心堂地中海小区连锁店,102.6799,25.002023,,,,,,,,,,,3,61489
邦妮健康信息咨询服务部,102.68058,25.00135,,,,,,,,,,,3,57952
南苑娱乐健身中心,102.68126,25.0016,,,,,,,,,,,3,58426
