13734,33594
8783,28643
14048,33908
21617,41477
7939,27799
5637,25497
6508,26368
7497,27357
7997,27857
8814,28674
10170,30030
11198,31058
11396,31256
13153,33013
13876,33736
17628,37488
20977,40837
22205,42065
24403,44263
13152,33012
13661,33521
17816,37676
24210,44070
24273,44133
24053,43913
14765,34625
7754,27614
8418,28278
9012,28872
13116,32976
13926,33786
7183,27043
10673,30533
10674,30534
10675,30535
16885,36745
18351,38211
23039,42899
6607,26467
6611,26471
6891,26751
7487,27347
7488,27348
10210,30070
10297,30157
10470,30330
14084,33944
5680,25540
15666,35526
15667,35527
23077,42937
2371,56663
18931,38791
19556,39416
7086,26946
7482,27342
16975,36835
20187,40047
21961,41821
23599,43459
5883,25743
14262,34122
16058,35918
16502,36362
5882,25742
6985,26845
7342,27202
9594,29454
10013,29873
16976,36836
18281,38141
18282,38142
19777,39637
22503,42363
20440,40300
21908,41768
7652,27512
251,54543
226,54518
6131,25991
6132,25992
9409,29269
1687,55979
9525,29385
11504,31364
15378,35238
15927,35787
18543,38403
9592,29452
10818,30678
10422,30282
822,55114
19388,39248
7344,27204
13747,33607
16470,36330
21144,41004
23658,43518
16668,36528
4862,24722
5868,25728
6304,26164
6613,26473
6946,26806
7966,27826
8038,27898
9394,29254
12777,32637
14379,34239
15499,35359
15871,35731
16051,35911
18324,38184
21912,41772
23062,42922
23524,43384
23823,43683
13339,33199
15395,35255
3092,57384
1101,55393
14324,34184
5204,25064
5004,24864
23532,43392
23571,43431
4880,24740
11870,31730
1323,55615
2556,56848
862,55154
5813,25673
6097,25957
8822,28682
11138,30998
9758,29618
9829,29689
9849,29709
9879,29739
13788,33648
14746,34606
17673,37533
18271,38131
22244,42104
1807,56099
15330,35190
19133,38993
3005,57297
3003,57295
2253,56545
1058,55350
6428,26288
492,54784
12276,32136
23444,43304
23913,43773
22770,42630
997,55289
23986,43846
4849,24709
18606,38466
12157,32017
13385,33245
14284,34144
23438,43298
24063,43923
11796,31656
8668,28528
16813,36673
16814,36674
20807,40667
6040,25900
5561,25421
6453,26313
11756,31616
19554,39414
21441,41301
5572,25432
11482,31342
13101,32961
16815,36675
18120,37980
19035,38895
20637,40497
22006,41866
5562,25422
6536,26396
7100,26960
7751,27611
8581,28441
10148,30008
10180,30040
10570,30430
11151,31011
11242,31102
11243,31103
11244,31104
11245,31105
11795,31655
11837,31697
13606,33466
13607,33467
13849,33709
14532,34392
14565,34425
14566,34426
14804,34664
15536,35396
15537,35397
17410,37270
18706,38566
18853,38713
20460,40320
22556,42416
22230,42090
11013,30873
16060,35920
10689,30549
17514,37374
21422,41282
8855,28715
17515,37375
19856,39716
6094,25954
9422,29282
14187,34047
18869,38729
20314,40174
7129,26989
6099,25959
7365,27225
10399,30259
11536,31396
17944,37804
7520,27380
21836,41696
8090,27950
1582,55874
721,55013
1769,56061
9292,29152
10043,29903
15593,35453
21409,41269
22019,41879
6360,26220
2461,56753
7258,27118
8886,28746
9571,29431
10495,30355
12453,32313
15837,35697
16418,36278
16542,36402
21682,41542
4662,24522
6961,26821
6864,26724
7357,27217
9165,29025
9998,29858
13589,33449
13847,33707
14708,34568
14709,34569
14771,34631
15028,34888
16893,36753
3019,57311
2628,56920
12638,32498
19927,39787
21098,40958
19215,39075
21393,41253
17584,37444
7189,27049
10964,30824
10485,30345
11549,31409
982,55274
22455,42315
22957,42817
23620,43480
9160,29020
23807,43667
23826,43686
7059,26919
7225,27085
7391,27251
7676,27536
7791,27651
5909,25769
6235,26095
6402,26262
8134,27994
13182,33042
13882,33742
23337,43197
9389,29249
5688,25548
5916,25776
7603,27463
9568,29428
10595,30455
10624,30484
13863,33723
15354,35214
17436,37296
17911,37771
20344,40204
20362,40222
20964,40824
22355,42215
23663,43523
14096,33956
21006,40866
22055,41915
12394,32254
13071,32931
13750,33610
13813,33673
17119,36979
19250,39110
19920,39780
20980,40840
24341,44201
12707,32567
19329,39189
12434,32294
8009,27869
8447,28307
13391,33251
13702,33562
15630,35490
8661,28521
9116,28976
2888,57180
6356,26216
10527,30387
11384,31244
11724,31584
13038,32898
13697,33557
15954,35814
16714,36574
888,55180
5436,25296
8568,28428
8984,28844
9232,29092
12230,32090
12491,32351
15463,35323
17017,36877
20809,40669
20932,40792
22849,42709
2213,56505
6065,25925
6311,26171
10601,30461
14209,34069
23324,43184
12488,32348
19116,38976
22312,42172
5378,25238
8983,28843
14065,33925
14797,34657
384,54676
24002,43862
526,54818
1785,56077
1747,56039
2235,56527
15872,35732
2568,56860
813,55105
6978,26838
17719,37579
2958,57250
17936,37796
17937,37797
17938,37798
20925,40785
21582,41442
21691,41551
510,54802
24108,43968
1262,55554
1522,55814
2039,56331
351,54643
1943,56235
2066,56358
22592,42452
11918,31778
796,55088
10966,30826
18365,38225
19783,39643
21979,41839
23801,43661
23819,43679
4835,24695
19937,39797
12155,32015
5784,25644
5928,25788
7250,27110
7642,27502
7688,27548
12055,31915
12067,31927
12603,32463
12657,32517
14005,33865
15226,35086
15581,35441
17822,37682
21366,41226
21520,41380
21614,41474
21966,41826
22886,42746
21020,40880
21135,40995
5364,25224
10461,30321
16363,36223
17894,37754
20550,40410
20718,40578
22684,42544
19551,39411
4807,24667
2468,56760
1849,56141
10556,30416
20205,40065
953,55245
12943,32803
18251,38111
21637,41497
22924,42784
23626,43486
1767,56059
694,54986
2152,56444
13985,33845
17865,37725
17887,37747
19590,39450
24490,44350
2212,56504
9977,29837
11337,31197
11338,31198
11408,31268
13557,33417
14367,34227
14383,34243
20019,39879
23015,42875
11491,31351
191,54483
18126,37986
16099,35959
17111,36971
17987,37847
19907,39767
20776,40636
24147,44007
24289,44149
943,55235
1212,55504
1215,55507
24175,44035
24132,43992
7835,27695
8720,28580
15443,35303
15444,35304
5514,25374
11039,30899
18492,38352
5411,25271
8362,28222
13300,33160
13510,33370
17378,37238
19106,38966
8966,28826
23245,43105
23945,43805
20184,40044
11924,31784
1863,56155
2694,56986
4779,24639
4886,24746
4763,24623
9881,29741
13898,33758
17231,37091
5711,25571
12758,32618
15596,35456
16643,36503
24212,44072
21465,41325
19831,39691
9081,28941
9850,29710
13526,33386
15044,34904
20078,39938
21003,40863
2401,56693
7562,27422
7702,27562
8222,28082
8251,28111
15597,35457
15757,35617
6977,26837
11353,31213
12565,32425
14119,33979
21538,41398
2430,56722
923,55215
24268,44128
6523,26383
10683,30543
11008,30868
11878,31738
19171,39031
20995,40855
20728,40588
12754,32614
9112,28972
12904,32764
12905,32765
13045,32905
7176,27036
15153,35013
17143,37003
20096,39956
22939,42799
20097,39957
22362,42222
22757,42617
24135,43995
8820,28680
22526,42386
23787,43647
5072,24932
13220,33080
5898,25758
6682,26542
5642,25502
10106,29966
10435,30295
19531,39391
23167,43027
24072,43932
12774,32634
13908,33768
14140,34000
14358,34218
15230,35090
16464,36324
17465,37325
20247,40107
23934,43794
6923,26783
5750,25610
5749,25609
6403,26263
7548,27408
7818,27678
10984,30844
11057,30917
12924,32784
13739,33599
5664,25524
10510,30370
16004,35864
21551,41411
21577,41437
20675,40535
14317,34177
8646,28506
6198,26058
8400,28260
10151,30011
2725,57017
10424,30284
22041,41901
21810,41670
10512,30372
14536,34396
17344,37204
19546,39406
10224,30084
12604,32464
12605,32465
14315,34175
14316,34176
15776,35636
21438,41298
8566,28426
5385,25245
6159,26019
7528,27388
8508,28368
11217,31077
11218,31078
2929,57221
13060,32920
1336,55628
14063,33923
13767,33627
23705,43565
10274,30134
16160,36020
10659,30519
11682,31542
8507,28367
336,54628
13212,33072
24328,44188
24447,44307
5121,24981
16175,36035
6068,25928
6069,25929
6098,25958
10580,30440
10680,30540
11199,31059
13454,33314
15797,35657
20178,40038
16475,36335
17088,36948
20279,40139
23809,43669
3055,57347
20804,40664
5114,24974
1525,55817
22125,41985
17900,37760
18870,38730
21547,41407
10872,30732
11465,31325
12310,32170
17083,36943
18743,38603
19696,39556
19929,39789
21770,41630
851,55143
1203,55495
1631,55923
5005,24865
24406,44266
7083,26943
7084,26944
15697,35557
13922,33782
18103,37963
5037,24897
7910,27770
1554,55846
6585,26445
9612,29472
11060,30920
1072,55364
752,55044
14600,34460
1728,56020
22996,42856
18676,38536
1629,55921
6215,26075
23685,43545
6781,26641
10181,30041
11576,31436
14939,34799
1726,56018
16072,35932
5038,24898
18102,37962
11923,31783
2376,56668
13125,32985
23162,43022
6628,26488
13633,33493
1553,55845
22382,42242
6698,26558
5993,25853
9889,29749
11094,30954
12571,32431
11271,31131
14212,34072
1207,55499
21420,41280
3081,57373
22572,42432
24037,43897
1519,55811
5116,24976
19416,39276
19417,39277
24357,44217
5006,24866
21965,41825
18280,38140
19497,39357
20765,40625
5021,24881
8876,28736
5724,25584
5771,25631
5857,25717
13201,33061
13202,33062
13696,33556
24189,44049
8261,28121
16702,36562
22436,42296
5122,24982
19122,38982
23464,43324
339,54631
316,54608
7314,27174
19009,38869
20080,39940
21543,41403
5235,25095
7167,27027
7598,27458
9745,29605
11044,30904
11203,31063
14157,34017
15553,35413
16410,36270
9744,29604
21544,41404
24230,44090
24351,44211
12525,32385
21227,41087
899,55191
704,54996
1580,55872
1587,55879
2351,56643
5595,25455
5856,25716
10092,29952
10440,30300
14056,33916
14412,34272
14966,34826
18587,38447
19954,39814
21485,41345
5053,24913
14101,33961
5548,25408
5547,25407
6096,25956
6135,25995
6399,26259
6551,26411
8122,27982
8123,27983
8235,28095
8932,28792
10936,30796
17780,37640
18056,37916
23457,43317
23955,43815
6550,26410
7329,27189
17432,37292
5071,24931
15211,35071
877,55169
21045,40905
6911,26771
6912,26772
13842,33702
20267,40127
20994,40854
7935,27795
15867,35727
1754,56046
5761,25621
5766,25626
7695,27555
9981,29841
17645,37505
17675,37535
19669,39529
2422,56714
19952,39812
16848,36708
20482,40342
22083,41943
22358,42218
20856,40716
5658,25518
8087,27947
14137,33997
7915,27775
7916,27776
5720,25580
9277,29137
18909,38769
2016,56308
6270,26130
19620,39480
23238,43098
23414,43274
816,55108
886,55178
24109,43969
23393,43253
23728,43588
24435,44295
2396,56688
4764,24624
21256,41116
24194,44054
15029,34889
1213,55505
1042,55334
5474,25334
11406,31266
13948,33808
14806,34666
17337,37197
21869,41729
24179,44039
1864,56156
1918,56210
12073,31933
23944,43804
23255,43115
16310,36170
16048,35908
16309,36169
17825,37685
