14335,44124
2268,66489
5279,35068
1535,65756
7348,37137
7370,37159
8719,38508
14329,44118
15339,45128
20574,50363
20575,50364
20576,50365
21010,50799
22835,52624
26726,56515
26928,56717
26960,56749
27217,57006
27907,57696
9566,39355
12386,42175
29704,59493
15156,44945
17454,47243
22311,52100
22505,52294
22508,52297
16465,46254
19291,49080
14944,44733
28121,57910
20771,50560
30081,59870
31357,61146
8708,38497
306,64527
12964,42753
26966,56755
33224,63013
22888,52677
13433,43222
17270,47059
17820,47609
22155,51944
22890,52679
24216,54005
33198,62987
33548,63337
33806,63595
32385,62174
4922,34711
31702,61491
31686,61475
20070,49859
17339,47128
433,64654
2974,67195
3456,67677
25153,54942
912,65133
2702,66923
2732,66953
27144,56933
29113,58902
29416,59205
31534,61323
32235,62024
32236,62025
31328,61117
30173,59962
21311,51100
1266,65487
13734,43523
8783,38572
14048,43837
21617,51406
7939,37728
5637,35426
6508,36297
7497,37286
7997,37786
8814,38603
10170,39959
11198,40987
11396,41185
13153,42942
13876,43665
17628,47417
20977,50766
22205,51994
24403,54192
25818,55607
27367,57156
13152,42941
13661,43450
17816,47605
24210,53999
24273,54062
25611,55400
26491,56280
25806,55595
27974,57763
30432,60221
31032,60821
31187,60976
30780,60569
32582,62371
11870,41659
1323,65544
2556,66777
862,65083
3874,68095
3960,68181
5813,35602
6097,35886
8822,38611
11138,40927
29672,59461
1177,65398
2051,66272
2610,66831
3175,67396
9758,39547
9829,39618
9849,39638
9879,39668
13788,43577
14746,44535
17673,47462
18271,48060
22244,52033
25936,55725
1807,66028
15330,45119
19133,48922
26603,56392
5046,34835
34274,64063
1529,65750
20228,50017
7085,36874
12433,42222
13018,42807
20970,50759
26177,55966
30073,59862
34055,63844
1936,66157
6197,35986
12674,42463
16504,46293
21364,51153
29384,59173
811,65032
1432,65653
2419,66640
3860,68081
9992,39781
15547,45336
18226,48015
18432,48221
27185,56974
28606,58395
29402,59191
29935,59724
32980,62769
31821,61610
3835,68056
2489,66710
12246,42035
1071,65292
31585,61374
288,64509
30235,60024
