name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
小人桥豆花米线NO．3,102.73210999999999,25.0902,,,,,,,,,,,3,12054
富源酸菜土猪脚火锅,102.73339,25.090220000000002,,,,,,,,,,,3,8745
云顺园,102.73298,25.090429999999998,,,,,,,,,,,3,11720
富源酸菜土猪脚火锅,102.73339,25.090020000000003,,,,,,,,,,,3,16192
云顺园,102.73298,25.09023,,,,,,,,,,,3,19167
金泉小区,102.73469399999999,25.088910000000002,,,,,,,,,,,1,3431
百灵缘江东店,102.73501,25.08927,,,,,,,,,,,3,9392
上游水岸一期,102.7335641,25.08840903,,,,,,,,,,,2,322
晟天园农佳菜,102.7345,25.08821,,,,,,,,,,,3,10155
盘县牛汤锅NO．2,102.73353,25.08841,,,,,,,,,,,3,20049
靓点烫染会所,102.73314,25.088810000000002,,,,,,,,,,,3,26632
黑森林网吧,102.73268,25.08866,,,,,,,,,,,3,27805
昆明市盘龙区金向幼儿园,102.733374,25.088435,,,,,,,,,,,3,38798
上游水岸一期,102.7335641,25.08860903,,,,,,,,,,,2,42201
百灵缘江东店,102.73501,25.08907,,,,,,,,,,,3,16839
彩云风味烧烤店,102.73409000000001,25.08962,,,,,,,,,,,3,21123
铜石锅庄,102.73416,25.089570000000002,,,,,,,,,,,3,21163
欧阳美颜养生馆,102.73461,25.08847,,,,,,,,,,,3,23716
创艺空间专业美发会所,102.73459,25.08839,,,,,,,,,,,3,23816
西部牛仔主题音乐酒吧,102.73448,25.0894,,,,,,,,,,,3,26631
君再来足浴,102.73467,25.088729999999998,,,,,,,,,,,3,26901
勋晨网吧,102.73463000000001,25.08853,,,,,,,,,,,3,27924
丝意造型,102.73496,25.088829999999998,,,,,,,,,,,3,28014
天使丽人瘦身美容院,102.73482,25.08832,,,,,,,,,,,3,29331
假日主题音乐吧,102.73478,25.08923,,,,,,,,,,,3,29828
一心堂江东北路连锁店,102.735454,25.088904,,,,,,,,,,,3,30547
福林堂四季国药店,102.73479300000001,25.088147,,,,,,,,,,,3,30801
康浩堂医疗公司诊所,102.734963,25.089007000000002,,,,,,,,,,,3,31050
兆城大厦,102.735,25.08899,,,,,,,,,,,3,36125
书香源家教中心,102.734708,25.089317,,,,,,,,,,,3,40309
中国民生银行ATM,102.7348,25.08819,,,,,,,,,,,3,41008
老兵石锅园,102.73403,25.089660000000002,,,,,,,,,,,3,21164
昆明龙泉育才学校,102.73259399999999,25.090076999999997,,,,,,,,,,,3,37706
行知教育,102.73396,25.089685,,,,,,,,,,,3,37929
小人桥豆花米线NO．3,102.73210999999999,25.09,,,,,,,,,,,3,19501
丰宁小敏黄焖全羊,102.73139,25.08934,,,,,,,,,,,3,5586
珍味阁酒楼,102.73193,25.08905,,,,,,,,,,,3,10038
丰宁小敏黄焖全羊,102.73139,25.08914,,,,,,,,,,,3,13033
珍味阁酒楼,102.73193,25.08885,,,,,,,,,,,3,17485
正宗富源酸菜土猪脚火锅,102.73187,25.088910000000002,,,,,,,,,,,3,21234
彝家野生菌石锅鸡,102.73173,25.089560000000002,,,,,,,,,,,3,21400
福缘驴肉馆,102.73095,25.088639999999998,,,,,,,,,,,3,21437
德缘饭店,102.73182,25.08931,,,,,,,,,,,3,22640
小米小厨农家园,102.73175,25.08853,,,,,,,,,,,3,23105
韵典养生馆,102.73165999999999,25.08948,,,,,,,,,,,3,23624
哈尼罕植物养发,102.73128,25.08905,,,,,,,,,,,3,25566
中道康,102.73108,25.088829999999998,,,,,,,,,,,3,26494
许氏针灸中医推拿馆,102.73155,25.08935,,,,,,,,,,,3,27722
源洪足道,102.73183,25.08969,,,,,,,,,,,3,28368
老来寿健康乐园,102.73196,25.089842,,,,,,,,,,,3,31216
罗丰社区卫生服务站,102.731162,25.088877,,,,,,,,,,,3,33535
灵墨轩书画培训中心,102.73201800000001,25.089893,,,,,,,,,,,3,37815
润江南艺术学校,102.730967,25.088679,,,,,,,,,,,3,40170
千足变足疗保健养生馆,102.7323,25.09026,,,,,,,,,,,3,25433
福林堂江南国药店,102.732159,25.090764,,,,,,,,,,,3,33515
