name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
江湖一盏灯,102.63783000000001,25.051099999999998,,,,,,,,,,,3,7621
江湖一盏灯,102.63783000000001,25.0509,,,,,,,,,,,3,15068
钟记农家乐,102.63917,25.052139999999998,,,,,,,,,,,3,7389
起点酒吧,102.63861999999999,25.0529,,,,,,,,,,,3,6238
金昌园,102.63812,25.0532,,,,,,,,,,,3,6488
保山大排饵丝,102.63923,25.052220000000002,,,,,,,,,,,3,6717
贵州盘县黑山羊NO．8,102.63841,25.053,,,,,,,,,,,3,11433
康灿饭店,102.63832,25.05304,,,,,,,,,,,3,11434
起点酒吧,102.63861999999999,25.0527,,,,,,,,,,,3,13685
金昌园,102.63812,25.053,,,,,,,,,,,3,13935
贵州盘县黑山羊NO．8,102.63841,25.0528,,,,,,,,,,,3,18880
康灿饭店,102.63832,25.05284,,,,,,,,,,,3,18881
昆明康万生科技有限公司,102.63865,25.052979999999998,,,,,,,,,,,3,22700
正宗抚仙湖石锅鱼,102.63871999999999,25.05264,,,,,,,,,,,3,22701
小云小吃馆,102.64012,25.05304,,,,,,,,,,,3,5920
喻香园小吃,102.63989000000001,25.05325,,,,,,,,,,,3,7260
川味刀削面馆,102.63991999999999,25.05327,,,,,,,,,,,3,8078
洽怡香小吃冷饮店,102.64016,25.053079999999998,,,,,,,,,,,3,10361
酸萝卜乌江鱼庄,102.63988,25.05322,,,,,,,,,,,3,10381
红膳香,102.63985,25.053189999999997,,,,,,,,,,,3,12072
小云小吃馆,102.64012,25.05284,,,,,,,,,,,3,13367
喻香园小吃,102.63989000000001,25.05305,,,,,,,,,,,3,14707
川味刀削面馆,102.63991999999999,25.05307,,,,,,,,,,,3,15525
洽怡香小吃冷饮店,102.64016,25.05288,,,,,,,,,,,3,17808
酸萝卜乌江鱼庄,102.63988,25.05302,,,,,,,,,,,3,17828
红膳香,102.63985,25.052989999999998,,,,,,,,,,,3,19519
城林园,102.6398,25.05256,,,,,,,,,,,3,21896
苍耳小吃,102.63996,25.05271,,,,,,,,,,,3,22216
富源酸菜土猪脚火锅,102.63989000000001,25.052629999999997,,,,,,,,,,,3,23169
发丝缘烫染吧,102.64033,25.05351,,,,,,,,,,,3,23973
红卫动漫,102.63949000000001,25.05266,,,,,,,,,,,3,25706
时尚酷枫,102.63994,25.05311,,,,,,,,,,,3,27700
云南省青少年消防安全教育实践基地,102.640404,25.053235,,,,,,,,,,,3,38772
昆明计算机信息管理专修学院,102.64005999999999,25.05329,,,,,,,,,,,3,38938
云南省轻工业学校,102.64005999999999,25.05329,,,,,,,,,,,3,39445
蓉蓉美发,102.6389,25.05282,,,,,,,,,,,3,26773
浦记休闲餐厅,102.63958000000001,25.05196,,,,,,,,,,,3,7620
醉香居烧烤店,102.63901,25.051879999999997,,,,,,,,,,,3,10820
保山大排饵丝,102.63923,25.052020000000002,,,,,,,,,,,3,14164
钟记农家乐,102.63917,25.05194,,,,,,,,,,,3,14836
浦记休闲餐厅,102.63958000000001,25.05176,,,,,,,,,,,3,15067
醉香居烧烤店,102.63901,25.051679999999998,,,,,,,,,,,3,18267
德宏傣柠檬餐厅,102.63941,25.05144,,,,,,,,,,,3,20065
丰盛缘饭店,102.63861,25.0514,,,,,,,,,,,3,21927
为民休闲娱乐园,102.63958000000001,25.05176,,,,,,,,,,,3,26762
熙泉庄园,102.63975,25.0515,,,,,,,,,,,3,29675
为民招待所,102.63958000000001,25.05176,,,,,,,,,,,3,33801
新感觉形象设计,102.63826999999999,25.051460000000002,,,,,,,,,,,3,23877
千发万丝烫染造型,102.63818,25.05135,,,,,,,,,,,3,29676
森林湖社区卫生站,102.637665,25.050688,,,,,,,,,,,3,33030
紫云招待所,102.63748000000001,25.05046,,,,,,,,,,,3,33679
